Timestamp (ns),Time (s),X Position (m),Y Position (m),Yaw (rad),Steering Command,trials (times)
45236270481,45.2363,73.050224,-107.516190,-0.239031,-0.235716,1
45286270482,45.2863,73.011162,-107.511787,-0.242614,-0.235716,1
45336270483,45.3363,72.971619,-107.507111,-0.246175,-0.235716,1
45386270483,45.3863,72.932419,-107.502472,-0.249797,-0.235716,1
45436270484,45.4363,72.893433,-107.497650,-0.253246,-0.235716,1
45486270485,45.4863,72.854683,-107.492790,-0.256807,-0.235716,1
45536270486,45.5363,72.816284,-107.487709,-0.260303,-0.235716,1
45586270486,45.5863,72.778229,-107.482651,-0.263815,-0.235716,1
45636270487,45.6363,72.740196,-107.477432,-0.267173,-0.235716,1
45686270488,45.6863,72.702126,-107.472107,-0.270704,-0.235716,1
45736270489,45.7363,72.662865,-107.466309,-0.274249,-0.235716,1
45786270489,45.7863,72.619408,-107.459648,-0.278395,-0.235716,1
45836270490,45.8363,72.575905,-107.452911,-0.282312,-0.235716,1
45886270491,45.8863,72.533333,-107.446091,-0.286210,-0.235716,1
45936270492,45.9363,72.491524,-107.439247,-0.290053,-0.235716,1
45986270492,45.9863,72.450317,-107.432373,-0.293790,-0.235716,1
46036270493,46.0363,72.409752,-107.425438,-0.297493,-0.235716,1
46086270494,46.0863,72.369797,-107.418396,-0.301182,-0.235716,1
46136270495,46.1363,72.330444,-107.411339,-0.304823,-0.235716,1
46186270495,46.1863,72.289879,-107.403946,-0.308392,-0.235716,1
46236270496,46.2363,72.248436,-107.396179,-0.312207,-0.235716,1
46286270497,46.2863,72.207794,-107.388443,-0.315916,-0.235716,1
46336270498,46.3363,72.167892,-107.380722,-0.319497,-0.235716,1
46386270498,46.3863,72.128349,-107.372963,-0.323015,-0.235716,1
46436270499,46.4363,72.089279,-107.365097,-0.326573,-0.235716,1
46486270500,46.4863,72.050537,-107.357155,-0.330137,-0.235716,1
46536270501,46.5363,72.012161,-107.349098,-0.333734,-0.235716,1
46586270501,46.5863,71.974258,-107.341003,-0.337243,-0.235716,1
46636270502,46.6363,71.936607,-107.332886,-0.340655,-0.235716,1
46686270503,46.6863,71.899132,-107.324570,-0.344160,-0.235716,1
46736270504,46.7363,71.861816,-107.316216,-0.347647,-0.235716,1
46786270504,46.7863,71.821091,-107.306915,-0.351561,-0.235716,1
46836270505,46.8363,71.777321,-107.296951,-0.355371,-0.235716,1
46886270506,46.8863,71.734634,-107.286911,-0.359490,-0.235716,1
46936270507,46.9363,71.692680,-107.277008,-0.363156,-0.235716,1
46986270507,46.9863,71.651642,-107.266968,-0.367202,0.523599,1
47036270508,47.0363,71.639786,-107.264412,-0.367685,0.523599,1
47086270509,47.0863,71.639839,-107.264450,-0.367685,0.523599,1
47136270510,47.1363,71.639816,-107.264458,-0.367685,0.523599,1
47186270510,47.1863,71.639786,-107.264473,-0.367686,0.523599,1
47236270511,47.2363,71.639732,-107.264481,-0.367686,0.523599,1
47286270512,47.2863,71.639694,-107.264481,-0.367686,0.523599,1
47336270513,47.3363,71.636642,-107.262558,-0.367128,0.523599,1
47386270513,47.3863,71.631538,-107.258797,-0.365519,0.523599,1
47436270514,47.4363,71.625366,-107.254242,-0.364032,0.523599,1
47486270515,47.4863,71.617607,-107.248474,-0.361943,0.523599,1
47536270515,47.5363,71.607765,-107.241280,-0.359634,0.523599,1
47586270516,47.5863,71.597504,-107.233650,-0.357233,0.523599,1
47636270517,47.6363,71.586182,-107.225502,-0.354435,0.523599,1
47686270518,47.6863,71.573196,-107.215958,-0.351237,0.523599,1
47736270518,47.7363,71.553474,-107.201988,-0.346634,0.523599,1
47786270519,47.7863,71.532356,-107.186989,-0.341460,0.523599,1
47836270520,47.8363,71.510796,-107.171837,-0.336363,0.523599,1
47886270521,47.8863,71.488159,-107.156120,-0.330606,0.523599,1
47936270521,47.9363,71.466026,-107.140770,-0.325362,0.523599,1
47986270522,47.9863,71.444252,-107.125824,-0.319900,0.523599,1
48036270523,48.0363,71.421036,-107.110107,-0.314184,0.523599,1
48086270524,48.0863,71.397545,-107.094666,-0.309282,0.523599,1
48136270524,48.1363,71.374046,-107.079010,-0.303562,0.523599,1
48186270525,48.1863,71.347481,-107.061852,-0.297425,0.523599,1
48236270526,48.2363,71.321541,-107.045250,-0.291207,0.523599,1
48286270527,48.2863,71.295364,-107.028503,-0.285100,0.523599,1
48336270527,48.3363,71.268478,-107.011726,-0.278840,0.523599,1
48386270528,48.3863,71.238647,-106.993340,-0.272048,0.523599,1
48436270529,48.4363,71.207634,-106.974548,-0.265078,0.523599,1
48486270530,48.4863,71.176079,-106.955811,-0.257694,0.523599,1
48536270530,48.5363,71.145432,-106.937622,-0.250995,0.523599,1
48586270531,48.5863,71.114777,-106.919907,-0.243817,0.523599,1
48636270532,48.6363,71.084381,-106.902458,-0.237143,0.523599,1
48686270533,48.6863,71.054176,-106.885612,-0.230188,0.523599,1
48736270533,48.7363,71.023857,-106.868774,-0.223579,0.523599,1
48786270534,48.7863,70.993767,-106.852470,-0.216670,0.523599,1
48836270535,48.8363,70.963303,-106.836128,-0.210065,0.523599,1
48886270536,48.8863,70.932701,-106.820160,-0.203052,0.523599,1
48936270536,48.9363,70.902107,-106.804245,-0.196524,0.523599,1
48986270537,48.9863,70.871529,-106.788712,-0.189598,0.523599,1
49036270538,49.0363,70.840752,-106.773178,-0.182990,0.523599,1
49086270539,49.0863,70.809853,-106.758110,-0.176034,0.523599,1
49136270539,49.1363,70.778542,-106.742966,-0.168988,0.523599,1
49186270540,49.1863,70.746170,-106.727699,-0.162050,0.523599,1
49236270541,49.2363,70.713921,-106.712662,-0.155133,0.523599,1
49286270542,49.2863,70.681450,-106.697418,-0.147876,0.523599,1
49336270542,49.3363,70.648605,-106.682465,-0.140817,0.523599,1
49386270543,49.3863,70.615555,-106.667480,-0.133543,0.523599,1
49436270544,49.4363,70.581749,-106.652634,-0.126262,0.523599,1
49486270545,49.4863,70.547638,-106.637787,-0.118774,0.523599,1
49536270545,49.5363,70.513290,-106.623398,-0.111486,0.523599,1
49586270546,49.5863,70.478752,-106.608978,-0.103965,0.523599,1
49636270547,49.6363,70.443779,-106.594879,-0.096608,0.523599,1
49686270548,49.6863,70.408676,-106.580856,-0.089014,0.523599,1
49736270548,49.7363,70.373322,-106.567284,-0.081600,0.523599,1
49786270549,49.7863,70.337868,-106.553749,-0.073975,0.523599,1
49836270550,49.8363,70.302017,-106.540527,-0.066523,0.523599,1
49886270551,49.8863,70.266037,-106.527397,-0.058832,0.523599,1
49936270551,49.9363,70.229836,-106.514732,-0.051321,0.523599,1
49986270552,49.9863,70.193520,-106.502106,-0.043605,0.523599,1
50036270553,50.0363,70.156837,-106.489838,-0.036060,0.523599,1
50086270553,50.0863,70.120026,-106.477661,-0.028281,0.523599,1
50136270554,50.1363,70.083023,-106.465965,-0.020684,0.000000,2
50186270555,50.1863,70.072136,-106.462105,-0.018863,-0.523599,2
50236270556,50.2363,70.075111,-106.462189,-0.018889,-0.523599,2
50286270556,50.2863,70.095367,-106.461899,-0.018235,-0.523599,2
50336270557,50.3363,70.124611,-106.459839,-0.016269,-0.523599,2
50386270558,50.3863,70.158546,-106.455269,-0.012319,-0.523599,2
50436270559,50.4363,70.193703,-106.448074,-0.006556,-0.523599,2
50486270559,50.4863,70.229225,-106.438690,0.000272,-0.523599,2
50536270560,50.5363,70.266228,-106.428299,0.007725,-0.523599,2
50586270561,50.5863,70.303177,-106.417740,0.015391,-0.523599,2
50636270562,50.6363,70.341049,-106.406433,0.023008,-0.523599,2
50686270562,50.6863,70.378235,-106.395050,0.030462,-0.523599,2
50736270563,50.7363,70.416130,-106.383163,0.038099,-0.523599,2
50786270564,50.7863,70.453232,-106.371201,0.045554,0.523599,2
50836270565,50.8363,70.492363,-106.360336,0.051978,0.523599,2
50886270565,50.8863,70.532539,-106.353600,0.054704,0.523599,2
50936270566,50.9363,70.573776,-106.351463,0.054009,0.523599,2
50986270567,50.9863,70.613869,-106.352509,0.051379,0.523599,2
51036270568,51.0363,70.654053,-106.356346,0.046835,0.000000,2
51086270568,51.0863,70.666183,-106.357613,0.044836,0.000000,2
51136270569,51.1363,70.666115,-106.357605,0.044836,0.000000,2
51186270570,51.1863,70.666138,-106.357613,0.044836,0.000000,2
51236270571,51.2363,70.666183,-106.357605,0.044836,0.000000,2
51286270571,51.2863,70.666222,-106.357597,0.044836,-0.523599,2
51336270572,51.3363,70.666260,-106.357597,0.044836,-0.523599,2
51386270573,51.3863,70.666283,-106.357582,0.044836,-0.523599,2
51436270574,51.4363,70.662926,-106.358139,0.044541,-0.523599,2
51486270574,51.4863,70.659943,-106.359070,0.043934,-0.523599,2
51536270575,51.5363,70.657265,-106.359848,0.043521,-0.523599,2
51586270576,51.5863,70.654762,-106.360825,0.042880,-0.523599,2
51636270577,51.6363,70.652382,-106.361534,0.042516,-0.523599,2
51686270577,51.6863,70.650116,-106.362427,0.041921,-0.523599,2
51736270578,51.7363,70.647942,-106.363068,0.041596,-0.523599,2
51786270579,51.7863,70.645828,-106.363892,0.041035,-0.523599,2
51836270580,51.8363,70.643784,-106.364479,0.040737,-0.523599,2
51886270580,51.8863,70.641792,-106.365273,0.040195,-0.523599,2
51936270581,51.9363,70.639809,-106.365814,0.039907,-0.523599,2
51986270582,51.9863,70.637817,-106.366600,0.039363,-0.523599,2
52036270583,52.0363,70.635811,-106.367149,0.039070,-0.523599,2
52086270583,52.0863,70.633781,-106.367928,0.038518,-0.523599,2
52136270584,52.1363,70.631721,-106.368484,0.038215,-0.523599,2
52186270585,52.1863,70.629631,-106.369293,0.037653,-0.523599,2
52236270586,52.2363,70.627518,-106.369881,0.037339,-0.523599,2
52286270586,52.2863,70.625374,-106.370697,0.036766,-0.523599,2
52336270587,52.3363,70.623207,-106.371284,0.036441,-0.523599,2
52386270588,52.3863,70.621010,-106.372124,0.035855,-0.523599,2
52436270589,52.4363,70.618774,-106.372734,0.035518,-0.523599,2
52486270589,52.4863,70.616516,-106.373604,0.034921,-0.523599,2
52536270590,52.5363,70.614235,-106.374229,0.034572,-0.523599,2
52586270591,52.5863,70.611923,-106.375084,0.033964,-0.523599,2
52636270591,52.6363,70.609589,-106.375717,0.033605,-0.523599,2
52686270592,52.6863,70.607224,-106.376602,0.032988,-0.523599,2
52736270593,52.7363,70.604843,-106.377274,0.032619,-0.523599,2
52786270594,52.7863,70.602440,-106.378174,0.031993,-0.523599,2
52836270594,52.8363,70.600014,-106.378838,0.031615,-0.523599,2
52886270595,52.8863,70.597557,-106.379730,0.030979,-0.523599,2
52936270596,52.9363,70.595093,-106.380402,0.030592,-0.523599,2
52986270597,52.9863,70.592598,-106.381325,0.029948,-0.523599,2
53036270597,53.0363,70.590088,-106.381996,0.029554,-0.523599,2
53086270598,53.0863,70.587570,-106.382950,0.028902,-0.523599,2
53136270599,53.1363,70.585030,-106.383652,0.028501,-0.523599,2
53186270600,53.1863,70.582466,-106.384590,0.027843,-0.523599,2
53236270600,53.2363,70.579895,-106.385292,0.027435,-0.523599,2
53286270601,53.2863,70.577309,-106.386230,0.026771,-0.523599,2
53336270602,53.3363,70.574707,-106.386932,0.026357,-0.523599,2
53386270603,53.3863,70.572090,-106.387871,0.025688,-0.523599,2
53436270603,53.4363,70.569458,-106.388573,0.025269,-0.523599,2
53486270604,53.4863,70.566818,-106.389496,0.024594,-0.523599,2
53536270605,53.5363,70.564163,-106.390213,0.024170,-0.523599,2
53586270606,53.5863,70.561493,-106.391167,0.023490,-0.523599,2
53636270606,53.6363,70.558815,-106.391891,0.023059,-0.523599,2
53686270607,53.6863,70.556114,-106.392868,0.022372,-0.523599,2
53736270608,53.7363,70.553398,-106.393608,0.021935,-0.523599,2
53786270609,53.7863,70.550659,-106.394585,0.021240,-0.523599,2
53836270609,53.8363,70.547905,-106.395332,0.020796,-0.523599,2
53886270610,53.8863,70.545128,-106.396309,0.020091,-0.523599,2
53936270611,53.9363,70.542351,-106.397041,0.019643,-0.523599,2
53986270612,53.9863,70.539528,-106.398026,0.018929,-0.523599,2
54036270612,54.0363,70.536720,-106.398766,0.018474,-0.523599,2
54086270613,54.0863,70.533882,-106.399750,0.017760,-0.523599,2
54136270614,54.1363,70.531044,-106.400497,0.017296,-0.523599,2
54186270615,54.1863,70.528183,-106.401505,0.016572,-0.523599,2
54236270615,54.2363,70.525322,-106.402252,0.016106,-0.523599,2
54286270616,54.2863,70.522438,-106.403259,0.015384,-0.523599,2
54336270617,54.3363,70.519547,-106.404015,0.014907,-0.523599,2
54386270618,54.3863,70.516640,-106.405029,0.014183,-0.523599,2
54436270618,54.4363,70.513741,-106.405807,0.013706,-0.523599,2
54486270619,54.4863,70.509712,-106.407051,0.012668,-0.523599,2
54536270620,54.5363,70.499985,-106.409645,0.010748,-0.523599,2
54586270621,54.5863,70.488342,-106.413094,0.008089,-0.523599,2
54636270621,54.6363,70.477242,-106.416275,0.005839,-0.523599,2
54686270622,54.6863,70.466080,-106.419609,0.003298,-0.523599,2
54736270623,54.7363,70.455215,-106.422813,0.001229,-0.523599,2
54786270624,54.7863,70.443932,-106.425934,-0.001199,-0.523599,2
54836270624,54.8363,70.432976,-106.429108,-0.003333,-0.523599,2
54886270625,54.8863,70.419533,-106.432739,-0.006144,-0.523599,2
54936270626,54.9363,70.404419,-106.436996,-0.009227,-0.523599,2
54986270627,54.9863,70.388535,-106.441383,-0.012422,-0.523599,2
55036270627,55.0363,70.372414,-106.445808,-0.016043,-0.523599,2
55086270628,55.0863,70.355827,-106.450386,-0.019362,-0.523599,2
55136270629,55.1363,70.340385,-106.454468,-0.022642,-0.523599,2
55186270629,55.1863,70.325089,-106.458496,-0.025561,-0.523599,2
55236270630,55.2363,70.310173,-106.462265,-0.028691,-0.523599,2
55286270631,55.2863,70.296349,-106.465973,-0.031600,-0.523599,2
55336270632,55.3363,70.282936,-106.469467,-0.034064,-0.523599,2
55386270632,55.3863,70.266762,-106.473373,-0.037599,-0.523599,2
55436270633,55.4363,70.247818,-106.477837,-0.041486,0.523599,2
55486270634,55.4863,70.226593,-106.481743,-0.044769,0.523599,2
55536270635,55.5363,70.205315,-106.483200,-0.046285,0.523599,2
55586270635,55.5863,70.184456,-106.482048,-0.045872,0.523599,2
55636270636,55.6363,70.162918,-106.479195,-0.044534,0.523599,2
55686270637,55.6863,70.143120,-106.475418,-0.042052,0.523599,2
55736270638,55.7363,70.124397,-106.470467,-0.039084,0.523599,2
55786270638,55.7863,70.106445,-106.464828,-0.035182,0.523599,2
55836270639,55.8363,70.089409,-106.459320,-0.031733,0.523599,2
55886270640,55.8863,70.072533,-106.453888,-0.028170,0.523599,2
55936270641,55.9363,70.056290,-106.448814,-0.024878,0.523599,2
55986270641,55.9863,70.039978,-106.443642,-0.021379,0.523599,2
56036270642,56.0363,70.022301,-106.438339,-0.017713,0.523599,2
56086270643,56.0863,70.005058,-106.433159,-0.014208,0.523599,2
56136270644,56.1363,69.987442,-106.427773,-0.010276,0.523599,2
56186270644,56.1863,69.970459,-106.422676,-0.006978,0.523599,2
56236270645,56.2363,69.953575,-106.417740,-0.003228,0.523599,2
56286270646,56.2863,69.936958,-106.412842,-0.000029,0.523599,2
56336270647,56.3363,69.920898,-106.408432,0.003555,0.000000,3
56386270647,56.3863,69.919319,-106.407906,0.003634,0.000000,3
56436270648,56.4363,69.919327,-106.407898,0.003633,0.000000,3
56486270649,56.4863,69.919312,-106.407890,0.003633,-0.523599,3
56536270650,56.5363,69.919296,-106.407875,0.003633,-0.523599,3
56586270650,56.5863,69.919289,-106.407867,0.003627,-0.523599,3
56636270651,56.6363,69.922035,-106.407410,0.003920,-0.523599,3
56686270652,56.6863,69.924118,-106.406929,0.004430,-0.523599,3
56736270653,56.7363,69.927032,-106.406227,0.005008,-0.523599,3
56786270653,56.7863,69.932335,-106.404793,0.006049,-0.523599,3
56836270654,56.8363,69.937515,-106.403297,0.007395,-0.523599,3
56886270655,56.8863,69.943184,-106.401749,0.008482,-0.523599,3
56936270656,56.9363,69.950554,-106.399673,0.010074,-0.523599,3
56986270656,56.9863,69.957939,-106.397369,0.011533,-0.523599,3
57036270657,57.0363,69.967438,-106.394562,0.013593,-0.523599,3
57086270658,57.0863,69.978691,-106.391327,0.016161,-0.523599,3
57136270659,57.1363,69.989403,-106.388023,0.018437,-0.523599,3
57186270659,57.1863,70.001274,-106.384361,0.021086,-0.523599,3
57236270660,57.2363,70.013054,-106.380623,0.023757,-0.523599,3
57286270661,57.2863,70.025703,-106.376686,0.026282,-0.523599,3
57336270662,57.3363,70.039673,-106.372330,0.029231,-0.523599,3
57386270662,57.3863,70.054443,-106.367752,0.032568,-0.523599,3
57436270663,57.4363,70.069603,-106.362915,0.035850,-0.523599,3
57486270664,57.4863,70.084305,-106.358101,0.038951,-0.523599,3
57536270665,57.5363,70.100044,-106.352867,0.042105,-0.523599,3
57586270665,57.5863,70.116447,-106.347466,0.045610,-0.523599,3
57636270666,57.6363,70.133476,-106.341843,0.049265,-0.523599,3
57686270667,57.6863,70.149948,-106.336143,0.052800,-0.523599,3
57736270667,57.7363,70.167656,-106.330055,0.056560,-0.523599,3
57786270668,57.7863,70.185295,-106.323883,0.060424,-0.523599,3
57836270669,57.8363,70.204140,-106.317558,0.064362,-0.523599,3
57886270670,57.8863,70.223106,-106.310844,0.068689,-0.523599,3
57936270670,57.9363,70.241539,-106.304176,0.072591,-0.523599,3
