Timestamp (ns),Time (s),X Position (m),Y Position (m),Yaw (rad),Steering Command,change_gear_times
16835432544,16.8354,71.000000,-107.500000,0.000000,0.000000,0
16885432545,16.8854,71.000000,-107.500000,0.000000,0.000000,0
16935432545,16.9354,71.000000,-107.500000,0.000000,0.000000,0
16985432546,16.9854,71.000000,-107.500000,0.000000,0.000000,0
17035432547,17.0354,71.000000,-107.500000,0.000000,0.000000,0
17085432548,17.0854,71.000000,-107.500000,0.000000,0.000000,0
17135432548,17.1354,71.000000,-107.500000,0.000000,0.000000,0
17185432549,17.1854,71.000000,-107.500000,0.000000,0.000000,0
17235432550,17.2354,71.000000,-107.500000,0.000000,0.000000,0
17285432551,17.2854,71.000000,-107.500000,0.000000,0.000000,0
17335432551,17.3354,71.000000,-107.500000,0.000000,0.000000,0
17385432552,17.3854,71.000000,-107.500000,0.000000,0.000000,0
17435432553,17.4354,71.000000,-107.500000,0.000000,0.000000,0
17485432554,17.4854,71.000000,-107.500000,0.000000,0.000000,0
17535432554,17.5354,71.000000,-107.500000,0.000000,0.000000,0
17585432555,17.5854,71.000000,-107.500000,0.000000,0.000000,0
17635432556,17.6354,71.000000,-107.500000,0.000000,0.000000,0
17685432557,17.6854,71.000000,-107.500000,0.000000,0.000000,0
17735432557,17.7354,71.000000,-107.500000,0.000000,0.000000,0
17785432558,17.7854,71.000000,-107.500000,0.000000,0.000000,0
17835432559,17.8354,71.000000,-107.500000,0.000000,0.000000,0
17885432560,17.8854,71.000000,-107.500000,0.000000,0.000000,0
17935432560,17.9354,71.000000,-107.500000,0.000000,0.000000,0
17985432561,17.9854,71.000000,-107.500000,0.000000,0.000000,0
18035432562,18.0354,71.000000,-107.500000,0.000000,0.000000,0
18085432563,18.0854,71.000000,-107.500000,0.000000,0.000000,0
18135432563,18.1354,71.000000,-107.500000,0.000000,0.000000,0
18185432564,18.1854,71.000000,-107.500000,0.000000,0.000000,0
18235432565,18.2354,71.000000,-107.500000,0.000000,0.000000,0
18285432566,18.2854,71.000000,-107.500000,0.000000,0.000000,0
18335432566,18.3354,71.000000,-107.500000,0.000000,0.000000,0
18385432567,18.3854,71.000000,-107.500000,0.000000,0.000000,0
18435432568,18.4354,71.000000,-107.500000,0.000000,0.000000,0
18485432569,18.4854,71.000000,-107.500000,0.000000,0.000000,0
18535432569,18.5354,71.000000,-107.500000,0.000000,0.000000,0
18585432570,18.5854,71.000000,-107.500000,0.000000,0.000000,0
18635432571,18.6354,71.000000,-107.500000,0.000000,0.000000,1
18685432572,18.6854,71.000000,-107.500000,0.000000,0.000000,1
18735432572,18.7354,71.000000,-107.500000,0.000000,0.000000,1
18785432573,18.7854,71.000000,-107.500000,0.000000,0.000000,1
18835432574,18.8354,71.000000,-107.500000,0.000000,0.000000,1
18885432575,18.8854,71.000000,-107.500000,0.000000,0.000000,1
18935432575,18.9354,71.000000,-107.500000,0.000000,0.000000,1
18985432576,18.9854,71.000000,-107.500000,0.000000,0.000000,1
19035432577,19.0354,71.000000,-107.500000,0.000000,0.000000,1
19085432577,19.0854,71.000000,-107.500000,0.000000,0.000000,1
19135432578,19.1354,71.000000,-107.500000,0.000000,0.000000,1
19185432579,19.1854,71.000000,-107.500000,0.000000,0.000000,1
19235432580,19.2354,71.000000,-107.500000,0.000000,0.000000,1
19285432580,19.2854,71.000000,-107.500000,0.000000,0.000000,1
19335432581,19.3354,71.000000,-107.500000,0.000000,0.000000,1
19385432582,19.3854,71.000000,-107.500000,0.000000,0.000000,1
19435432583,19.4354,71.000000,-107.500000,0.000000,0.000000,1
19485432583,19.4854,71.000000,-107.500000,0.000000,0.000000,1
19535432584,19.5354,71.000000,-107.500000,0.000000,0.000000,1
19585432585,19.5854,71.000000,-107.500000,0.000000,0.000000,1
19635432586,19.6354,71.000000,-107.500000,0.000000,0.000000,1
19685432586,19.6854,71.000000,-107.500000,0.000000,0.000000,1
19735432587,19.7354,71.000000,-107.500000,0.000000,0.000000,1
19785432588,19.7854,71.000000,-107.500000,0.000000,0.000000,1
19835432589,19.8354,71.000000,-107.500000,0.000000,0.000000,1
19885432589,19.8854,71.000000,-107.500000,0.000000,0.000000,1
19935432590,19.9354,71.000000,-107.500000,0.000000,0.000000,1
19985432591,19.9854,71.020287,-107.500000,0.000006,0.000000,1
20035432592,20.0354,71.075035,-107.500000,0.000011,0.000000,1
20085432592,20.0854,71.150002,-107.499985,-0.000026,0.000000,1
20135432593,20.1354,71.235481,-107.500000,0.000004,0.000000,1
20185432594,20.1854,71.328522,-107.500000,0.000010,0.000000,1
20235432595,20.2354,71.427231,-107.500000,0.000012,0.000000,1
20285432595,20.2854,71.530678,-107.500000,0.000012,0.000000,1
20335432596,20.3354,71.638107,-107.500000,0.000012,0.000000,1
20385432597,20.3854,71.749229,-107.500000,0.000012,0.000000,1
20435432598,20.4354,71.863655,-107.500000,0.000012,0.000000,1
20485432598,20.4854,71.981339,-107.500000,0.000012,0.000000,1
20535432599,20.5354,72.102043,-107.500000,0.000012,0.000000,1
20585432600,20.5854,72.225800,-107.500000,0.000012,0.000000,1
20635432601,20.6354,72.352417,-107.500000,0.000012,0.000000,1
20685432601,20.6854,72.481949,-107.500000,0.000012,0.000000,1
20735432602,20.7354,72.614250,-107.500000,0.000012,0.000000,1
20785432603,20.7854,72.749367,-107.500000,0.000012,0.000000,1
20835432604,20.8354,72.887169,-107.500000,0.000012,0.000000,1
20885432604,20.8854,73.027702,-107.500000,0.000012,0.000000,1
20935432605,20.9354,73.170845,-107.500000,0.000013,0.000000,1
20985432606,20.9854,73.316650,-107.500000,0.000013,0.000000,1
21035432607,21.0354,73.464989,-107.500000,0.000013,0.000000,1
21085432607,21.0854,73.615921,-107.500000,0.000013,0.000000,1
21135432608,21.1354,73.769318,-107.500000,0.000013,0.000000,1
21185432609,21.1854,73.925232,-107.500000,0.000013,0.000000,1
21235432610,21.2354,74.083542,-107.500000,0.000013,0.000000,1
21285432610,21.2854,74.244308,-107.500000,0.000013,0.000000,1
21335432611,21.3354,74.407402,-107.500000,0.000013,0.000000,1
21385432612,21.3854,74.572876,-107.500000,0.000013,0.000000,1
21435432613,21.4354,74.739647,-107.500000,0.000013,0.000000,1
21485432613,21.4854,74.870476,-107.500000,0.000013,0.000000,1
21535432614,21.5354,74.934273,-107.500000,0.000013,0.000000,1
21585432615,21.5854,74.942787,-107.500000,0.000015,0.000000,1
21635432615,21.6354,74.942825,-107.500000,0.000015,0.000000,1
21685432616,21.6854,74.942970,-107.500000,0.000015,-0.393876,2
21735432617,21.7354,74.943108,-107.500000,0.000016,-0.393876,2
21785432618,21.7854,74.943230,-107.500000,0.000017,-0.393876,2
21835432618,21.8354,74.943329,-107.500000,0.000018,-0.393876,2
21885432619,21.8854,74.940773,-107.500397,-0.000235,-0.393876,2
21935432620,21.9354,74.938370,-107.501015,-0.000690,-0.393876,2
21985432621,21.9854,74.936150,-107.501404,-0.000928,-0.393876,2
22035432621,22.0354,74.933975,-107.501953,-0.001347,-0.393876,2
22085432622,22.0854,74.931908,-107.502312,-0.001561,-0.393876,2
22135432623,22.1354,74.929825,-107.502869,-0.001967,-0.393876,2
22185432624,22.1854,74.927803,-107.503204,-0.002178,-0.393876,2
22235432624,22.2354,74.925697,-107.503746,-0.002597,-0.393876,2
22285432625,22.2854,74.923569,-107.504097,-0.002828,-0.393876,2
22335432626,22.3354,74.921310,-107.504646,-0.003268,-0.393876,2
22385432627,22.3854,74.919029,-107.505035,-0.003523,-0.393876,2
22435432627,22.4354,74.916603,-107.505623,-0.003988,-0.393876,2
22485432628,22.4854,74.914146,-107.506035,-0.004269,-0.393876,2
22535432629,22.5354,74.911552,-107.506660,-0.004761,-0.393876,2
22585432630,22.5854,74.908928,-107.507111,-0.005068,-0.393876,2
22635432630,22.6354,74.906158,-107.507774,-0.005587,-0.393876,2
22685432631,22.6854,74.903313,-107.508247,-0.005930,-0.393876,2
22735432632,22.7354,74.900269,-107.508949,-0.006497,-0.393876,2
22785432633,22.7854,74.897186,-107.509483,-0.006881,-0.393876,2
22835432633,22.8354,74.889153,-107.511101,-0.008152,-0.393876,2
22885432634,22.8854,74.876740,-107.513748,-0.010337,-0.393876,2
22935432635,22.9354,74.861656,-107.516449,-0.012429,-0.393876,2
22985432636,22.9854,74.842133,-107.520065,-0.015632,-0.393876,2
23035432636,23.0354,74.820610,-107.524033,-0.018945,-0.393876,2
23085432637,23.0854,74.794968,-107.528755,-0.022921,-0.393876,2
23135432638,23.1354,74.765862,-107.534081,-0.027492,-0.393876,2
23185432639,23.1854,74.736847,-107.539398,-0.031920,-0.393876,2
23235432639,23.2354,74.707520,-107.544792,-0.036487,-0.393876,2
23285432640,23.2854,74.678200,-107.549927,-0.040800,-0.393876,2
23335432641,23.3354,74.648575,-107.555107,-0.045513,-0.393876,2
23385432642,23.3854,74.618477,-107.560089,-0.049884,-0.393876,2
23435432642,23.4354,74.585251,-107.565269,-0.054895,-0.393876,2
23485432643,23.4854,74.550842,-107.570213,-0.060282,-0.393876,2
23535432644,23.5354,74.516876,-107.575401,-0.065479,-0.393876,2
23585432645,23.5854,74.482895,-107.580353,-0.070527,-0.393876,2
23635432645,23.6354,74.448799,-107.585213,-0.075853,-0.393876,2
23685432646,23.6854,74.414917,-107.589737,-0.080772,-0.393876,2
23735432647,23.7354,74.381584,-107.594101,-0.085815,-0.393876,2
23785432648,23.7854,74.348511,-107.598061,-0.090728,-0.393876,2
23835432648,23.8354,74.315704,-107.602013,-0.095726,-0.393876,2
23885432649,23.8854,74.283012,-107.605652,-0.100431,-0.393876,2
23935432650,23.9354,74.250465,-107.609238,-0.105338,-0.393876,2
23985432651,23.9854,74.217964,-107.612457,-0.110138,-0.393876,2
24035432651,24.0354,74.185471,-107.615700,-0.115059,-0.393876,2
24085432652,24.0854,74.152916,-107.618683,-0.119745,-0.393876,2
24135432653,24.1354,74.116966,-107.621590,-0.124935,-0.393876,2
24185432653,24.1854,74.079559,-107.624359,-0.130854,-0.393876,2
24235432654,24.2354,74.042824,-107.627159,-0.136052,-0.393876,2
24285432655,24.2854,74.006096,-107.629715,-0.141686,-0.393876,2
24335432656,24.3354,73.969292,-107.632111,-0.146912,-0.393876,2
24385432656,24.3854,73.932579,-107.634117,-0.152641,-0.393876,2
24435432657,24.4354,73.895973,-107.636131,-0.157831,-0.393876,2
24485432658,24.4854,73.859612,-107.637779,-0.163351,-0.393876,2
24535432659,24.5354,73.823837,-107.639351,-0.168312,-0.393876,2
24585432659,24.5854,73.788498,-107.640556,-0.173643,-0.393876,2
24635432660,24.6354,73.750450,-107.641693,-0.179062,-0.393876,2
24685432661,24.6854,73.709534,-107.642632,-0.185247,-0.393876,2
24735432662,24.7354,73.669044,-107.643524,-0.191027,-0.393876,2
24785432662,24.7854,73.629303,-107.644043,-0.197069,-0.393876,2
24835432663,24.8354,73.589775,-107.644478,-0.202729,-0.393876,2
24885432664,24.8854,73.550583,-107.644562,-0.208710,-0.393876,2
24935432665,24.9354,73.511787,-107.644547,-0.214187,-0.393876,2
24985432665,24.9854,73.472794,-107.644196,-0.220152,-0.393876,2
25035432666,25.0354,73.432762,-107.643631,-0.225963,-0.393876,2
25085432667,25.0854,73.393211,-107.642838,-0.231809,-0.393876,2
25135432668,25.1354,73.354080,-107.641777,-0.237613,-0.393876,2
25185432668,25.1854,73.315216,-107.640503,-0.243422,-0.393876,2
25235432669,25.2354,73.276505,-107.639038,-0.249134,-0.393876,2
25285432670,25.2854,73.238136,-107.637398,-0.254676,-0.393876,2
25335432671,25.3354,73.199821,-107.635483,-0.260363,-0.393876,2
25385432671,25.3854,73.160889,-107.633316,-0.266094,-0.393876,2
25435432672,25.4354,73.122620,-107.630997,-0.271771,-0.393876,2
25485432673,25.4854,73.084557,-107.628433,-0.277337,-0.393876,2
25535432674,25.5354,73.046539,-107.625710,-0.282940,-0.393876,2
25585432674,25.5854,73.008492,-107.622742,-0.288693,-0.393876,2
25635432675,25.6354,72.968010,-107.619316,-0.294539,-0.393876,2
25685432676,25.6854,72.927536,-107.615700,-0.300598,-0.393876,2
25735432677,25.7354,72.887375,-107.611893,-0.306540,-0.393876,2
25785432677,25.7854,72.847626,-107.607872,-0.312473,-0.393876,2
25835432678,25.8354,72.808228,-107.603584,-0.318356,-0.393876,2
25885432679,25.8854,72.769180,-107.599136,-0.324163,-0.393876,2
25935432680,25.9354,72.730537,-107.594551,-0.329804,-0.393876,2
25985432680,25.9854,72.692184,-107.589790,-0.335523,-0.393876,2
26035432681,26.0354,72.653877,-107.584732,-0.341298,-0.393876,2
26085432682,26.0854,72.615929,-107.579552,-0.346759,-0.393876,2
26135432683,26.1354,72.575874,-107.573761,-0.352809,-0.393876,2
26185432683,26.1854,72.534416,-107.567711,-0.359085,-0.393876,2
26235432684,26.2354,72.493217,-107.561455,-0.365187,-0.393876,2
26285432685,26.2854,72.452263,-107.555153,-0.371410,-0.393876,2
26335432686,26.3354,72.411613,-107.548447,-0.377475,-0.393876,2
26385432686,26.3854,72.371147,-107.541695,-0.383650,-0.393876,2
26435432687,26.4354,72.330841,-107.534584,-0.389633,-0.393876,2
26485432688,26.4854,72.290672,-107.527390,-0.395765,-0.393876,2
26535432689,26.5354,72.250755,-107.519806,-0.401746,-0.393876,2
26585432689,26.5854,72.210968,-107.512177,-0.407848,-0.393876,2
26635432690,26.6354,72.171265,-107.504166,-0.413764,-0.393876,2
26685432691,26.6854,72.131676,-107.496078,-0.419840,-0.393876,2
26735432691,26.7354,72.092308,-107.487617,-0.425768,-0.393876,2
26785432692,26.7854,72.053032,-107.479088,-0.431821,-0.393876,2
26835432693,26.8354,72.013809,-107.470200,-0.437695,-0.393876,2
26885432694,26.8854,71.974686,-107.461235,-0.443733,-0.393876,2
26935432694,26.9354,71.935760,-107.451874,-0.449625,-0.393876,2
26985432695,26.9854,71.896904,-107.442467,-0.455649,-0.393876,2
27035432696,27.0354,71.858101,-107.432709,-0.461493,-0.393876,2
27085432697,27.0854,71.819366,-107.422836,-0.467506,-0.393876,2
27135432697,27.1354,71.780830,-107.412605,-0.473375,-0.393876,2
27185432698,27.1854,71.742355,-107.402321,-0.479376,-0.393876,2
27235432699,27.2354,71.703918,-107.391655,-0.485201,-0.393876,2
27285432700,27.2854,71.665543,-107.380936,-0.491195,-0.393876,2
27335432700,27.3354,71.627373,-107.369820,-0.497047,-0.393876,2
27385432701,27.3854,71.589264,-107.358643,-0.503032,-0.393876,2
27435432702,27.4354,71.551178,-107.347107,-0.508842,0.698132,2
27485432703,27.4854,71.539864,-107.343994,-0.510224,0.698132,2
27535432703,27.5354,71.539909,-107.344040,-0.510223,0.698132,2
27585432704,27.5854,71.539886,-107.344032,-0.510224,0.698132,2
27635432705,27.6354,71.539848,-107.344025,-0.510224,0.698132,2
27685432706,27.6854,71.539818,-107.344032,-0.510224,0.698132,2
27735432706,27.7354,71.539780,-107.344032,-0.510225,0.698132,2
27785432707,27.7854,71.537148,-107.341599,-0.509539,0.698132,2
27835432708,27.8354,71.533417,-107.337196,-0.507988,0.698132,2
27885432709,27.8854,71.529366,-107.331978,-0.506080,0.698132,2
27935432709,27.9354,71.524536,-107.326202,-0.503816,0.698132,2
27985432710,27.9854,71.518333,-107.318878,-0.501292,0.698132,2
28035432711,28.0354,71.510353,-107.309799,-0.498204,0.698132,2
28085432712,28.0854,71.499474,-107.297440,-0.494032,0.698132,2
28135432712,28.1354,71.487709,-107.283653,-0.489112,0.698132,2
28185432713,28.1854,71.475792,-107.269562,-0.484054,0.698132,2
28235432714,28.2354,71.462082,-107.253944,-0.478466,0.698132,2
28285432715,28.2854,71.447746,-107.237396,-0.472757,0.698132,2
28335432715,28.3354,71.433083,-107.221100,-0.466769,0.698132,2
28385432716,28.3854,71.415924,-107.202576,-0.460000,0.698132,2
