Timestamp (ns),Time (s),X Position (m),Y Position (m),Yaw (rad),Steering Command,change_gear_times
29454324884,29.4543,73.027695,-107.500000,0.000014,0.000000,1
29504324885,29.5043,73.170830,-107.500000,0.000014,0.000000,1
29554324886,29.5543,73.316643,-107.500000,0.000014,0.000000,1
29604324887,29.6043,73.464981,-107.500000,0.000014,0.000000,1
29654324887,29.6543,73.615913,-107.500000,0.000014,0.000000,1
29704324888,29.7043,73.769302,-107.500000,0.000014,0.000000,1
29754324889,29.7543,73.925224,-107.500000,0.000014,0.000000,1
29804324890,29.8043,74.083534,-107.500000,0.000014,0.000000,1
29854324890,29.8543,74.244301,-107.500000,0.000014,0.000000,1
29904324891,29.9043,74.407394,-107.500000,0.000014,0.000000,1
29954324892,29.9543,74.572868,-107.500000,0.000014,0.000000,1
30004324893,30.0043,74.740608,-107.500000,0.000014,0.000000,1
30054324893,30.0543,74.910667,-107.500000,0.000014,0.000000,1
30104324894,30.1043,75.082932,-107.500000,0.000014,0.000000,1
30154324895,30.1543,75.257431,-107.500000,0.000014,0.000000,1
30204324895,30.2043,75.434067,-107.500000,0.000014,0.000000,1
30254324896,30.2543,75.612900,-107.500000,0.000015,0.000000,1
30304324897,30.3043,75.793800,-107.500000,0.000015,0.000000,1
30354324898,30.3543,75.976807,-107.500000,0.000015,0.000000,1
30404324898,30.4043,76.161842,-107.500000,0.000015,0.000000,1
30454324899,30.4543,76.348930,-107.500000,0.000015,0.000000,1
30504324900,30.5043,76.537971,-107.500000,0.000015,0.000000,1
30554324901,30.5543,76.728012,-107.500000,0.000015,0.000000,1
30604324901,30.6043,76.883698,-107.500000,0.000014,0.000000,1
30654324902,30.6543,76.979111,-107.500000,0.000013,0.000000,1
30704324903,30.7043,77.016670,-107.499908,-0.000181,0.000000,1
30754324904,30.7543,77.018326,-107.499908,-0.000182,0.000000,1
30804324904,30.8043,77.018448,-107.499908,-0.000182,0.000000,1
30854324905,30.8543,77.018616,-107.499908,-0.000182,-0.400508,2
30904324906,30.9043,77.018768,-107.499908,-0.000181,-0.400508,2
30954324907,30.9543,77.018883,-107.499908,-0.000181,-0.400508,2
31004324907,31.0043,77.018974,-107.499908,-0.000180,-0.400508,2
31054324908,31.0543,77.018234,-107.500076,-0.000268,-0.400508,2
31104324909,31.1043,77.017487,-107.500328,-0.000482,-0.400508,2
31154324910,31.1543,77.016823,-107.500366,-0.000490,-0.400508,2
31204324910,31.2043,77.016098,-107.500595,-0.000700,-0.400508,2
31254324911,31.2543,77.015381,-107.500641,-0.000716,-0.400508,2
31304324912,31.3043,77.014542,-107.500916,-0.000944,-0.400508,2
31354324913,31.3543,77.013664,-107.500992,-0.000986,-0.400508,2
