Timestamp (ns),Time (s),X Position (m),Y Position (m),Yaw (rad),Steering Command,change_gear_times
5304268436,5.3043,71.132896,-107.499977,0.000139,0.000000,1
5354268437,5.3543,71.169296,-107.499939,-0.000054,0.000000,1
5404268437,5.4043,71.208458,-107.499908,-0.000151,0.000000,1
5454268438,5.4543,71.250343,-107.499908,-0.000172,0.000000,1
5504268439,5.5043,71.296806,-107.499916,-0.000134,0.000000,1
5554268440,5.5543,71.346428,-107.499931,-0.000099,0.000000,1
5604268440,5.6043,71.400444,-107.499939,-0.000084,0.000000,1
5654268441,5.6543,71.457741,-107.499985,0.000082,0.000000,1
5704268442,5.7043,71.519112,-107.500046,0.000255,0.000000,1
5754268443,5.7543,71.583755,-107.500053,0.000263,0.000000,1
5804268443,5.8043,71.652885,-107.500053,0.000263,0.000000,1
5854268444,5.8543,71.725151,-107.500053,0.000263,0.000000,1
5904268445,5.9043,71.801758,-107.500053,0.000263,0.000000,1
5954268446,5.9543,71.881409,-107.500053,0.000263,0.000000,1
6004268446,6.0043,71.965286,-107.500053,0.000264,0.000000,1
6054268447,6.0543,72.052147,-107.500053,0.000264,0.000000,1
6104268448,6.1043,72.143127,-107.500046,0.000264,0.000000,1
6154268449,6.1543,72.237007,-107.500008,0.000264,0.000000,1
6204268449,6.2043,72.334900,-107.499962,0.000264,0.000000,1
6254268450,6.2543,72.435631,-107.499908,0.000264,0.000000,1
6304268451,6.3043,72.540245,-107.499863,0.000264,0.000000,1
6354268452,6.3543,72.647629,-107.499809,0.000264,0.000000,1
6404268452,6.4043,72.758781,-107.499763,0.000264,0.000000,1
6454268453,6.4543,72.872627,-107.499718,0.000264,0.000000,1
6504268454,6.5043,72.990120,-107.499664,0.000264,0.000000,1
6554268455,6.5543,73.110252,-107.499619,0.000264,0.000000,1
6604268455,6.6043,73.233910,-107.499565,0.000264,0.000000,1
6654268456,6.6543,73.360138,-107.499519,0.000264,0.000000,1
6704268457,6.7043,73.489777,-107.499474,0.000264,0.000000,1
6754268458,6.7543,73.621941,-107.499420,0.000264,0.000000,1
6804268458,6.8043,73.757378,-107.499374,0.000264,0.000000,1
6854268459,6.8543,73.895279,-107.499336,0.000301,0.000000,1
6904268460,6.9043,74.035515,-107.499306,0.000350,0.000000,1
6954268461,6.9543,74.177643,-107.499321,0.000561,0.000000,1
7004268461,7.0043,74.322350,-107.499275,0.000649,0.000000,1
7054268462,7.0543,74.469261,-107.499237,0.000844,0.000000,1
7104268463,7.1043,74.618874,-107.499146,0.000915,0.000000,1
7154268464,7.1543,74.770752,-107.499062,0.001088,0.000000,1
7204268464,7.2043,74.925316,-107.498924,0.001141,0.000000,1
7254268465,7.2543,75.082146,-107.498779,0.001292,0.000000,1
7304268466,7.3043,75.241600,-107.498589,0.001331,0.000000,1
7354268467,7.3543,75.403267,-107.498428,0.001462,0.000000,1
7404268467,7.4043,75.567490,-107.498184,0.001485,0.000000,1
7454268468,7.4543,75.733879,-107.497978,0.001598,0.000000,1
7504268469,7.5043,75.902748,-107.497734,0.001609,0.000000,1
7554268470,7.5543,76.073715,-107.497467,0.001705,0.000000,1
7604268470,7.6043,76.247070,-107.497177,0.001705,0.000000,1
7654268471,7.6543,76.422485,-107.496910,0.001788,0.000000,1
7704268472,7.7043,76.600220,-107.496613,0.001779,0.000000,1
7754268473,7.7543,76.779945,-107.496284,0.001846,0.000000,1
7804268473,7.8043,76.960907,-107.495941,0.001833,0.000000,1
7854268474,7.8543,77.107521,-107.495750,0.002001,0.000000,1
7904268475,7.9043,77.194366,-107.495644,0.002055,0.000000,1
7954268475,7.9543,77.225105,-107.495537,0.001960,0.000000,1
8004268476,8.0043,77.225082,-107.495537,0.001964,0.000000,1
8054268477,8.0543,77.225212,-107.495537,0.001964,0.000000,1
8104268478,8.1043,77.225372,-107.495537,0.001964,-0.316012,2
8154268478,8.1543,77.225510,-107.495537,0.001964,-0.316012,2
8204268479,8.2043,77.225616,-107.495537,0.001965,-0.316012,2
8254268480,8.2543,77.225716,-107.495537,0.001965,-0.316012,2
8304268481,8.3043,77.225143,-107.495644,0.001913,-0.316012,2
