Timestamp (ns),Time (s),X Position (m),Y Position (m),Yaw (rad),Steering Command,change_gear_times
13704018994,13.7040,71.000000,-107.500000,0.000000,0.000000,1
13754018995,13.7540,71.000000,-107.500000,0.000000,0.000000,1
13804018996,13.8040,71.000000,-107.500000,0.000000,0.000000,1
13854018996,13.8540,71.000000,-107.500000,0.000000,0.000000,1
13904018997,13.9040,71.000000,-107.500000,0.000000,0.000000,1
13954018998,13.9540,71.000000,-107.500000,0.000000,0.000000,1
14004018999,14.0040,71.000000,-107.500000,0.000000,0.000000,1
14054018999,14.0540,71.000000,-107.500000,0.000000,0.000000,1
14104019000,14.1040,71.000000,-107.500000,0.000000,0.000000,1
14154019001,14.1540,71.000000,-107.500000,0.000000,0.000000,1
14204019002,14.2040,71.020287,-107.500000,0.000006,0.000000,1
14254019002,14.2540,71.075035,-107.500000,0.000011,0.000000,1
14304019003,14.3040,71.150002,-107.499985,-0.000026,0.000000,1
14354019004,14.3540,71.235489,-107.500000,0.000006,0.000000,1
14404019005,14.4040,71.328529,-107.500000,0.000012,0.000000,1
14454019005,14.4540,71.427231,-107.500000,0.000013,0.000000,1
14504019006,14.5040,71.530670,-107.500000,0.000013,0.000000,1
14554019007,14.5540,71.638100,-107.500000,0.000013,0.000000,1
14604019008,14.6040,71.749222,-107.500000,0.000013,0.000000,1
14654019008,14.6540,71.863647,-107.500000,0.000014,0.000000,1
14704019009,14.7040,71.981331,-107.500000,0.000014,0.000000,1
14754019010,14.7540,72.102043,-107.500000,0.000014,0.000000,1
14804019011,14.8040,72.225792,-107.500000,0.000014,0.000000,1
14854019011,14.8540,72.352409,-107.500000,0.000014,0.000000,1
14904019012,14.9040,72.481941,-107.500000,0.000014,0.000000,1
14954019013,14.9540,72.614235,-107.500000,0.000014,0.000000,1
15004019014,15.0040,72.749359,-107.500000,0.000014,0.000000,1
15054019014,15.0540,72.887154,-107.500000,0.000014,0.000000,1
15104019015,15.1040,73.027695,-107.500000,0.000014,0.000000,1
15154019016,15.1540,73.170830,-107.500000,0.000014,0.000000,1
15204019017,15.2040,73.316643,-107.500000,0.000014,0.000000,1
15254019017,15.2540,73.464981,-107.500000,0.000014,0.000000,1
15304019018,15.3040,73.615913,-107.500000,0.000014,0.000000,1
15354019019,15.3540,73.769302,-107.500000,0.000014,0.000000,1
15404019020,15.4040,73.925224,-107.500000,0.000014,0.000000,1
15454019020,15.4540,74.083534,-107.500000,0.000014,0.000000,1
15504019021,15.5040,74.244301,-107.500000,0.000014,0.000000,1
15554019022,15.5540,74.407394,-107.500000,0.000014,0.000000,1
15604019023,15.6040,74.572868,-107.500000,0.000014,0.000000,1
15654019023,15.6540,74.740608,-107.500000,0.000014,0.000000,1
15704019024,15.7040,74.910667,-107.500000,0.000015,0.000000,1
15754019025,15.7540,75.082932,-107.500000,0.000015,0.000000,1
15804019025,15.8040,75.257431,-107.500000,0.000015,0.000000,1
15854019026,15.8540,75.434067,-107.500000,0.000015,0.000000,1
15904019027,15.9040,75.612900,-107.500000,0.000015,0.000000,1
15954019028,15.9540,75.793800,-107.500000,0.000015,0.000000,1
16004019028,16.0040,75.976807,-107.500000,0.000015,0.000000,1
16054019029,16.0540,76.160851,-107.500000,0.000015,0.000000,1
16104019030,16.1040,76.308754,-107.500000,0.000015,0.000000,1
16154019031,16.1540,76.389519,-107.500000,0.000014,0.000000,1
16204019031,16.2040,76.407532,-107.500000,0.000017,0.000000,1
16254019032,16.2540,76.407532,-107.500000,0.000017,0.000000,1
16304019033,16.3040,76.407677,-107.500000,0.000017,0.000000,1
16354019034,16.3540,76.407837,-107.500000,0.000017,-0.285096,2
16404019034,16.4040,76.407982,-107.500000,0.000018,-0.285096,2
16454019035,16.4540,76.408081,-107.500000,0.000018,-0.285096,2
16504019036,16.5040,76.408180,-107.500000,0.000019,-0.285096,2
16554019037,16.5540,76.407501,-107.500092,-0.000047,-0.285096,2
16604019037,16.6040,76.406792,-107.500259,-0.000195,-0.285096,2
16654019038,16.6540,76.406197,-107.500290,-0.000191,-0.285096,2
16704019039,16.7040,76.405533,-107.500458,-0.000334,-0.285096,2
16754019040,16.7540,76.404922,-107.500488,-0.000334,-0.285096,2
16804019040,16.8040,76.404160,-107.500648,-0.000488,-0.285096,2
16854019041,16.8540,76.403404,-107.500694,-0.000504,-0.285096,2
16904019042,16.9040,76.402466,-107.500908,-0.000679,-0.285096,2
16954019043,16.9540,76.401489,-107.500977,-0.000718,-0.285096,2
17004019043,17.0040,76.400322,-107.501205,-0.000918,-0.285096,2
17054019044,17.0540,76.399101,-107.501312,-0.000984,-0.285096,2
17104019045,17.1040,76.397682,-107.501587,-0.001211,-0.285096,2
17154019046,17.1540,76.396210,-107.501740,-0.001305,-0.285096,2
17204019046,17.2040,76.394531,-107.502045,-0.001560,-0.285096,2
17254019047,17.2540,76.392807,-107.502235,-0.001682,-0.285096,2
17304019048,17.3040,76.390877,-107.502586,-0.001965,-0.285096,2
17354019049,17.3540,76.388893,-107.502808,-0.002114,-0.285096,2
17404019049,17.4040,76.386703,-107.503204,-0.002425,-0.285096,2
17454019050,17.4540,76.384476,-107.503456,-0.002600,-0.285096,2
17504019051,17.5040,76.382057,-107.503883,-0.002937,-0.285096,2
17554019052,17.5540,76.379608,-107.504189,-0.003138,-0.285096,2
17604019052,17.6040,76.376968,-107.504639,-0.003499,-0.285096,2
17654019053,17.6540,76.374298,-107.504959,-0.003724,-0.285096,2
17704019054,17.7040,76.371445,-107.505447,-0.004108,-0.285096,2
17754019055,17.7540,76.368561,-107.505791,-0.004359,-0.285096,2
17804019055,17.8040,76.365479,-107.506317,-0.004772,-0.285096,2
17854019056,17.8540,76.362320,-107.506706,-0.005055,-0.285096,2
17904019057,17.9040,76.357590,-107.507416,-0.005385,-0.285096,2
17954019058,17.9540,76.339523,-107.509911,-0.007154,-0.285096,2
18004019058,18.0040,76.316177,-107.513123,-0.009490,-0.285096,2
18054019059,18.0540,76.289520,-107.516914,-0.011805,-0.285096,2
18104019060,18.1040,76.257851,-107.521294,-0.015386,-0.285096,2
18154019061,18.1540,76.225182,-107.525711,-0.019003,-0.285096,2
18204019061,18.2040,76.192657,-107.530113,-0.022695,-0.285096,2
18254019062,18.2540,76.160141,-107.534355,-0.026109,-0.285096,2
18304019063,18.3040,76.126289,-107.538475,-0.029804,-0.285096,2
18354019063,18.3540,76.092232,-107.542526,-0.033752,-0.285096,2
18404019064,18.4040,76.058578,-107.546570,-0.037161,-0.285096,2
18454019065,18.4540,76.024849,-107.550331,-0.041070,-0.285096,2
18504019066,18.5040,75.990479,-107.554077,-0.044488,-0.285096,2
18554019066,18.5540,75.956032,-107.557518,-0.048354,-0.285096,2
18604019067,18.6040,75.921432,-107.561020,-0.051869,-0.285096,2
18654019068,18.6540,75.886925,-107.564285,-0.055752,-0.285096,2
18704019069,18.7040,75.852730,-107.567535,-0.059143,-0.285096,2
18754019069,18.7540,75.818962,-107.570496,-0.062942,-0.285096,2
18804019070,18.8040,75.785431,-107.573486,-0.066336,-0.285096,2
18854019071,18.8540,75.751945,-107.576218,-0.070067,-0.285096,2
18904019072,18.9040,75.718437,-107.578941,-0.073323,-0.285096,2
18954019072,18.9540,75.684593,-107.581551,-0.077134,-0.285096,2
19004019073,19.0040,75.649910,-107.584145,-0.080528,-0.285096,2
19054019074,19.0540,75.616104,-107.586502,-0.084124,-0.285096,2
19104019075,19.1040,75.582085,-107.588882,-0.087822,-0.285096,2
19154019075,19.1540,75.544876,-107.591118,-0.091794,-0.285096,2
19204019076,19.2040,75.506554,-107.593399,-0.096048,-0.285096,2
19254019077,19.2540,75.468170,-107.595535,-0.100161,-0.285096,2
19304019078,19.3040,75.429955,-107.597672,-0.104338,-0.285096,2
19354019078,19.3540,75.391449,-107.599411,-0.108556,-0.285096,2
19404019079,19.4040,75.352554,-107.601166,-0.112856,-0.285096,2
19454019080,19.4540,75.314056,-107.602730,-0.116877,-0.285096,2
19504019081,19.5040,75.275009,-107.604126,-0.121056,-0.285096,2
19554019081,19.5540,75.233635,-107.605202,-0.125492,-0.285096,2
19604019082,19.6040,75.192749,-107.606094,-0.130098,-0.285096,2
19654019083,19.6540,75.152496,-107.606972,-0.134249,-0.285096,2
19704019084,19.7040,75.112770,-107.607498,-0.138830,-0.285096,2
19754019084,19.7540,75.073486,-107.607994,-0.142864,-0.285096,2
19804019085,19.8040,75.034599,-107.608200,-0.147195,-0.285096,2
19854019086,19.8540,74.993599,-107.608315,-0.151596,-0.285096,2
19904019087,19.9040,74.953857,-107.608345,-0.155764,-0.285096,2
19954019087,19.9540,74.914322,-107.608299,-0.160104,-0.285096,2
20004019088,20.0040,74.875137,-107.607964,-0.164318,-0.285096,2
20054019089,20.0540,74.835762,-107.607613,-0.168648,-0.285096,2
20104019090,20.1040,74.796700,-107.606918,-0.172849,-0.285096,2
20154019090,20.1540,74.757790,-107.606186,-0.177170,-0.285096,2
20204019091,20.2040,74.719025,-107.605240,-0.181296,-0.285096,2
20254019092,20.2540,74.680367,-107.604195,-0.185561,-0.285096,2
20304019093,20.3040,74.641533,-107.602905,-0.189740,-0.285096,2
20354019093,20.3540,74.602875,-107.601578,-0.193977,-0.285096,2
20404019094,20.4040,74.562737,-107.599762,-0.198263,-0.285096,2
20454019095,20.4540,74.517563,-107.597427,-0.203057,-0.285096,2
20504019096,20.5040,74.472656,-107.594986,-0.208075,-0.285096,2
20554019096,20.5540,74.428703,-107.592537,-0.212602,-0.285096,2
20604019097,20.6040,74.385712,-107.589783,-0.217468,-0.285096,2
20654019098,20.6540,74.343468,-107.587051,-0.221805,-0.285096,2
20704019099,20.7040,74.301895,-107.584030,-0.226496,-0.285096,2
20754019099,20.7540,74.260773,-107.580971,-0.230754,-0.285096,2
20804019100,20.8040,74.220207,-107.577606,-0.235444,-0.285096,2
20854019101,20.8540,74.180000,-107.574234,-0.239598,-0.285096,2
20904019101,20.9040,74.138252,-107.570465,-0.244183,-0.285096,2
20954019102,20.9540,74.092552,-107.566124,-0.249340,-0.285096,2
21004019103,21.0040,74.047935,-107.561676,-0.254178,-0.285096,2
21054019104,21.0540,74.003990,-107.557251,-0.259023,-0.285096,2
21104019104,21.1040,73.960617,-107.552605,-0.263666,-0.285096,2
21154019105,21.1540,73.917770,-107.547920,-0.268377,-0.285096,2
21204019106,21.2040,73.875465,-107.542946,-0.272956,-0.285096,2
21254019107,21.2540,73.833580,-107.537964,-0.277588,-0.285096,2
21304019107,21.3040,73.792038,-107.532722,-0.282037,-0.285096,2
21354019108,21.3540,73.750824,-107.527451,-0.286582,-0.285096,2
21404019109,21.4040,73.709984,-107.521904,-0.291015,-0.285096,2
21454019110,21.4540,73.669395,-107.516327,-0.295515,-0.285096,2
21504019110,21.5040,73.629044,-107.510506,-0.299844,-0.285096,2
21554019111,21.5540,73.588921,-107.504654,-0.304281,-0.285096,2
21604019112,21.6040,73.549065,-107.498512,-0.308618,-0.285096,2
21654019113,21.6540,73.509392,-107.492363,-0.313032,-0.285096,2
21704019113,21.7040,73.469864,-107.485954,-0.317278,-0.285096,2
21754019114,21.7540,73.430504,-107.479500,-0.321643,-0.285096,2
21804019115,21.8040,73.391380,-107.472771,-0.325914,-0.285096,2
21854019116,21.8540,73.352386,-107.466034,-0.330263,-0.285096,2
21904019116,21.9040,73.313484,-107.459030,-0.334453,-0.285096,2
21954019117,21.9540,73.274742,-107.452019,-0.338766,-0.285096,2
22004019118,22.0040,73.236168,-107.444717,-0.342983,-0.285096,2
22054019119,22.0540,73.197693,-107.437370,-0.347291,-0.285096,2
22104019119,22.1040,73.159302,-107.429794,-0.351438,-0.285096,2
22154019120,22.1540,73.121040,-107.422157,-0.355711,-0.285096,2
22204019121,22.2040,73.082947,-107.414276,-0.359890,-0.285096,2
22254019122,22.2540,73.044899,-107.406372,-0.364163,-0.285096,2
22304019122,22.3040,73.006882,-107.398201,-0.368275,-0.285096,2
22354019123,22.3540,72.968933,-107.389984,-0.372525,-0.285096,2
22404019124,22.4040,72.931313,-107.381508,-0.376660,-0.285096,2
22454019125,22.4540,72.893814,-107.373032,-0.380902,-0.285096,2
22504019125,22.5040,72.856461,-107.364311,-0.384973,-0.285096,2
22554019126,22.5540,72.819244,-107.355583,-0.389169,-0.285096,2
22604019127,22.6040,72.782082,-107.346512,-0.393374,-0.285096,2
22654019128,22.6540,72.743088,-107.336807,-0.397554,-0.285096,2
22704019128,22.7040,72.702576,-107.326324,-0.402066,-0.285096,2
22754019129,22.7540,72.663033,-107.316093,-0.406207,-0.285096,2
22804019130,22.8040,72.624245,-107.305817,-0.410754,-0.285096,2
22854019131,22.8540,72.584419,-107.295212,-0.415107,-0.285096,2
22904019131,22.9040,72.543671,-107.284264,-0.419714,-0.285096,2
22954019132,22.9540,72.503288,-107.273178,-0.424239,-0.285096,2
23004019133,23.0040,72.463303,-107.262123,-0.428789,-0.285096,2
23054019134,23.0540,72.423546,-107.250824,-0.433207,-0.285096,2
23104019134,23.1040,72.383995,-107.239548,-0.437717,-0.285096,2
23154019135,23.1540,72.344864,-107.228027,-0.442106,-0.285096,2
23204019136,23.2040,72.305695,-107.216446,-0.446648,-0.285096,2
23254019137,23.2540,72.266594,-107.204597,-0.451034,-0.285096,2
23304019137,23.3040,72.227730,-107.192734,-0.455489,-0.285096,2
23354019138,23.3540,72.189278,-107.180664,-0.459822,-0.285096,2
23404019139,23.4040,72.150795,-107.168549,-0.464251,-0.285096,2
23454019139,23.4540,72.112648,-107.156212,-0.468599,0.523599,2
23504019140,23.5040,72.100441,-107.152664,-0.469508,0.523599,2
23554019141,23.5540,72.100479,-107.152710,-0.469508,0.523599,2
23604019142,23.6040,72.100464,-107.152725,-0.469508,0.523599,2
