Timestamp (ns),Time (s),X Position (m),Y Position (m),Yaw (rad),Steering Command,change_gear_times
12726986486,12.7270,71.000000,-107.500000,0.000000,0.000000,0
12776986487,12.7770,71.000000,-107.500000,0.000000,0.000000,0
12826986487,12.8270,71.000000,-107.500000,0.000000,0.000000,0
12876986488,12.8770,71.000000,-107.500000,0.000000,0.000000,1
12926986489,12.9270,71.000000,-107.500000,0.000000,0.000000,1
12976986490,12.9770,70.998688,-107.500000,-0.000000,0.000000,1
13026986490,13.0270,70.998497,-107.500000,-0.000000,0.000000,1
13076986491,13.0770,70.997536,-107.500000,-0.000000,0.000000,1
13126986492,13.1270,70.998169,-107.500000,0.000000,0.000000,1
13176986493,13.1770,71.001152,-107.499985,-0.000002,0.000000,1
13226986493,13.2270,71.008080,-107.500008,0.000082,0.000000,1
13276986494,13.2770,71.019234,-107.500008,-0.000031,0.000000,1
13326986495,13.3270,71.034027,-107.500000,-0.000066,0.000000,1
13376986496,13.3770,71.052292,-107.500053,0.000105,0.000000,1
13426986496,13.4270,71.073708,-107.500122,0.000218,0.000000,1
13476986497,13.4770,71.100304,-107.500069,-0.000173,0.000000,1
13526986498,13.5270,71.130516,-107.500084,-0.000159,0.000000,1
13576986499,13.5770,71.164719,-107.500183,0.000112,0.000000,1
13626986499,13.6270,71.203003,-107.500252,0.000286,0.000000,1
13676986500,13.6770,71.245270,-107.500244,0.000218,0.000000,1
13726986501,13.7270,71.290939,-107.500206,0.000080,0.000000,1
13776986502,13.7770,71.340645,-107.500244,0.000254,0.000000,1
13826986502,13.8270,71.394386,-107.500244,0.000257,0.000000,1
13876986503,13.8770,71.451363,-107.500290,0.000436,0.000000,1
13926986504,13.9270,71.512642,-107.500259,0.000464,0.000000,1
13976986505,13.9770,71.577148,-107.500221,0.000466,0.000000,1
14026986505,14.0270,71.646111,-107.500175,0.000466,0.000000,1
14076986506,14.0770,71.718170,-107.500122,0.000466,0.000000,1
14126986507,14.1270,71.794556,-107.500076,0.000466,0.000000,1
14176986508,14.1770,71.873985,-107.500031,0.000466,0.000000,1
14226986508,14.2270,71.957634,-107.499977,0.000466,0.000000,1
14276986509,14.2770,72.044258,-107.499931,0.000466,0.000000,1
14326986510,14.3270,72.135025,-107.499878,0.000466,0.000000,1
14376986511,14.3770,72.228683,-107.499832,0.000466,0.000000,1
14426986511,14.4270,72.326347,-107.499786,0.000466,0.000000,1
14476986512,14.4770,72.426857,-107.499733,0.000467,0.000000,1
14526986513,14.5270,72.531258,-107.499687,0.000467,0.000000,1
14576986514,14.5770,72.638420,-107.499634,0.000467,0.000000,1
14626986514,14.6270,72.749359,-107.499588,0.000467,0.000000,1
14676986515,14.6770,72.862999,-107.499542,0.000467,0.000000,1
14726986516,14.7270,72.980278,-107.499489,0.000467,0.000000,1
14776986517,14.7770,73.100204,-107.499443,0.000467,0.000000,1
14826986517,14.8270,73.223663,-107.499390,0.000467,0.000000,1
14876986518,14.8770,73.349693,-107.499344,0.000467,0.000000,1
14926986519,14.9270,73.479141,-107.499298,0.000467,0.000000,1
14976986519,14.9770,73.611099,-107.499245,0.000467,0.000000,1
15026986520,15.0270,73.746361,-107.499199,0.000467,0.000000,1
15076986521,15.0770,73.884125,-107.499161,0.000507,0.000000,1
15126986522,15.1270,74.024223,-107.499107,0.000550,0.000000,1
15176986522,15.1770,74.166206,-107.499092,0.000760,0.000000,1
15226986523,15.2270,74.310760,-107.499023,0.000848,0.000000,1
15276986524,15.2770,74.457512,-107.498940,0.001044,0.000000,1
15326986525,15.3270,74.606964,-107.498825,0.001116,0.000000,1
15376986525,15.3770,74.758682,-107.498711,0.001289,0.000000,1
15426986526,15.4270,74.913094,-107.498535,0.001343,0.000000,1
15476986527,15.4770,75.069763,-107.498375,0.001495,0.000000,1
15526986528,15.5270,75.229057,-107.498138,0.001533,0.000000,1
15576986528,15.5770,75.390572,-107.497948,0.001665,0.000000,1
15626986529,15.6270,75.553665,-107.497704,0.001696,0.000000,1
15676986530,15.6770,75.682625,-107.497612,0.001932,0.000000,1
15726986531,15.7270,75.752731,-107.497574,0.002015,0.000000,1
15776986531,15.7770,75.765938,-107.497528,0.001958,0.000000,1
15826986532,15.8270,75.765945,-107.497528,0.001958,0.000000,1
15876986533,15.8770,75.766083,-107.497528,0.001958,-0.460995,2
15926986534,15.9270,75.766220,-107.497528,0.001958,-0.460995,2
15976986534,15.9770,75.766342,-107.497528,0.001959,-0.460995,2
16026986535,16.0270,75.766441,-107.497528,0.001960,-0.460995,2
16076986536,16.0770,75.764229,-107.497925,0.001727,-0.460995,2
16126986537,16.1270,75.762192,-107.498550,0.001257,-0.460995,2
16176986537,16.1770,75.760300,-107.498932,0.001032,-0.460995,2
16226986538,16.2270,75.758453,-107.499512,0.000596,-0.460995,2
16276986539,16.2770,75.756668,-107.499863,0.000391,-0.460995,2
16326986540,16.3270,75.754837,-107.500427,-0.000047,-0.460995,2
16376986540,16.3770,75.752983,-107.500786,-0.000269,-0.460995,2
16426986541,16.4270,75.751022,-107.501373,-0.000734,-0.460995,2
16476986542,16.4770,75.749001,-107.501778,-0.000986,-0.460995,2
16526986543,16.5270,75.746864,-107.502388,-0.001482,-0.460995,2
16576986543,16.5770,75.744659,-107.502838,-0.001767,-0.460995,2
16626986544,16.6270,75.742325,-107.503502,-0.002298,-0.460995,2
16676986545,16.6770,75.739929,-107.503983,-0.002617,-0.460995,2
16726986546,16.7270,75.737411,-107.504715,-0.003181,-0.460995,2
16776986546,16.7770,75.734818,-107.505234,-0.003536,-0.460995,2
16826986547,16.8270,75.732063,-107.505997,-0.004152,-0.460995,2
16876986548,16.8770,75.729187,-107.506599,-0.004565,-0.460995,2
16926986549,16.9270,75.721764,-107.508339,-0.005789,-0.460995,2
16976986549,16.9770,75.705032,-107.512039,-0.008805,-0.460995,2
17026986550,17.0270,75.683037,-107.517120,-0.012666,-0.460995,2
17076986551,17.0770,75.658821,-107.522423,-0.017027,-0.460995,2
17126986552,17.1270,75.632683,-107.528526,-0.021746,-0.460995,2
17176986552,17.1770,75.606232,-107.534538,-0.026373,-0.460995,2
17226986553,17.2270,75.579483,-107.540642,-0.031328,-0.460995,2
17276986554,17.2770,75.552872,-107.546440,-0.036072,-0.460995,2
17326986555,17.3270,75.524834,-107.552322,-0.040809,-0.460995,2
17376986555,17.3770,75.494980,-107.558502,-0.046061,-0.460995,2
17426986556,17.4270,75.464127,-107.564545,-0.051620,-0.460995,2
17476986557,17.4770,75.432266,-107.570740,-0.057170,-0.460995,2
17526986557,17.5270,75.400482,-107.576714,-0.062750,-0.460995,2
17576986558,17.5770,75.369209,-107.582352,-0.068271,-0.460995,2
17626986559,17.6270,75.338364,-107.587784,-0.073657,-0.460995,2
17676986560,17.6770,75.307259,-107.592957,-0.079154,-0.460995,2
17726986560,17.7270,75.275848,-107.598038,-0.084818,-0.460995,2
17776986561,17.7770,75.244194,-107.602989,-0.090379,-0.460995,2
17826986562,17.8270,75.212280,-107.607788,-0.095989,-0.460995,2
17876986563,17.8770,75.180138,-107.612381,-0.101642,-0.460995,2
17926986563,17.9270,75.147758,-107.616859,-0.107440,-0.460995,2
17976986564,17.9770,75.115173,-107.621208,-0.113140,-0.460995,2
18026986565,18.0270,75.082642,-107.625366,-0.118832,-0.460995,2
18076986566,18.0770,75.050255,-107.629265,-0.124494,-0.460995,2
18126986566,18.1270,75.017525,-107.633072,-0.130286,-0.460995,2
18176986567,18.1770,74.983673,-107.636810,-0.136149,-0.460995,2
18226986568,18.2270,74.949272,-107.640396,-0.142153,-0.460995,2
18276986569,18.2770,74.915108,-107.643707,-0.148041,-0.460995,2
18326986569,18.3270,74.881035,-107.646889,-0.153876,-0.460995,2
18376986570,18.3770,74.846733,-107.649834,-0.159859,-0.460995,2
18426986571,18.4270,74.812233,-107.652596,-0.165761,-0.460995,2
18476986572,18.4770,74.774323,-107.655434,-0.172250,-0.460995,2
18526986572,18.5270,74.733292,-107.658096,-0.179225,-0.460995,2
18576986573,18.5770,74.692795,-107.660851,-0.186365,-0.460995,2
18626986574,18.6270,74.652496,-107.663208,-0.193252,-0.460995,2
18676986575,18.6770,74.612480,-107.665428,-0.200292,-0.460995,2
18726986575,18.7270,74.572731,-107.667152,-0.207130,-0.460995,2
18776986576,18.7770,74.533150,-107.668793,-0.214100,-0.460995,2
18826986577,18.8270,74.493599,-107.670013,-0.220860,-0.460995,2
18876986578,18.8770,74.454163,-107.671120,-0.227799,-0.460995,2
18926986578,18.9270,74.414841,-107.671745,-0.234558,-0.460995,2
18976986579,18.9770,74.375610,-107.672295,-0.241470,-0.460995,2
19026986580,19.0270,74.336304,-107.672432,-0.248190,-0.460995,2
19076986581,19.0770,74.297043,-107.672447,-0.255100,-0.460995,2
19126986581,19.1270,74.257881,-107.671989,-0.261837,-0.460995,2
19176986582,19.1770,74.218742,-107.671471,-0.268732,-0.460995,2
19226986583,19.2270,74.179512,-107.670532,-0.275442,-0.460995,2
19276986584,19.2770,74.140305,-107.669479,-0.282349,-0.460995,2
19326986584,19.3270,74.101166,-107.667953,-0.289085,-0.460995,2
19376986585,19.3770,74.062050,-107.666351,-0.295985,-0.460995,2
19426986586,19.4270,74.022827,-107.664352,-0.302702,-0.460995,2
19476986587,19.4770,73.983612,-107.662224,-0.309619,-0.460995,2
19526986587,19.5270,73.944473,-107.659637,-0.316366,-0.460995,2
19576986588,19.5770,73.905334,-107.656967,-0.323280,-0.460995,2
19626986589,19.6270,73.866096,-107.653885,-0.330013,-0.460995,2
19676986590,19.6770,73.826851,-107.650681,-0.336948,-0.460995,2
19726986590,19.7270,73.787689,-107.647011,-0.343715,-0.460995,2
19776986591,19.7770,73.748520,-107.643250,-0.350649,-0.460995,2
19826986592,19.8270,73.709259,-107.639069,-0.357404,-0.460995,2
19876986593,19.8770,73.669983,-107.634781,-0.364361,-0.460995,2
19926986593,19.9270,73.630806,-107.630020,-0.371150,-0.460995,2
19976986594,19.9770,73.591621,-107.625175,-0.378107,-0.460995,2
20026986595,20.0270,73.552361,-107.619911,-0.384886,-0.460995,2
20076986595,20.0770,73.513100,-107.614517,-0.391865,-0.460995,2
20126986596,20.1270,73.473930,-107.608658,-0.398679,-0.460995,2
20176986597,20.1770,73.434769,-107.602730,-0.405659,-0.460995,2
20226986598,20.2270,73.395531,-107.596367,-0.412461,-0.460995,2
20276986598,20.2770,73.356300,-107.589874,-0.419464,-0.460995,2
20326986599,20.3270,73.317192,-107.582909,-0.426299,-0.460995,2
20376986600,20.3770,73.278076,-107.575874,-0.433301,-0.460995,2
20426986601,20.4270,73.238914,-107.568398,-0.440125,-0.460995,2
20476986601,20.4770,73.199760,-107.560806,-0.447148,-0.460995,2
20526986602,20.5270,73.160744,-107.552742,-0.454004,-0.460995,2
20576986603,20.5770,73.121735,-107.544609,-0.461026,-0.460995,2
20626986604,20.6270,73.082680,-107.536026,-0.467870,-0.460995,2
20676986604,20.6770,73.043640,-107.527328,-0.474911,-0.460995,2
20726986605,20.7270,73.004753,-107.518158,-0.481786,-0.460995,2
20776986606,20.7770,72.965881,-107.508911,-0.488825,-0.460995,2
20826986607,20.8270,72.926994,-107.499237,-0.495685,-0.460995,2
20876986607,20.8770,72.888138,-107.489418,-0.502742,-0.460995,2
20926986608,20.9270,72.849426,-107.479156,-0.509632,-0.460995,2
20976986609,20.9770,72.810745,-107.468803,-0.516687,-0.460995,2
21026986610,21.0270,72.772064,-107.458023,-0.523562,-0.460995,2
21076986610,21.0770,72.733414,-107.447105,-0.530634,-0.460995,2
21126986611,21.1270,72.694939,-107.435753,-0.537537,-0.460995,2
21176986612,21.1770,72.656487,-107.424301,-0.544605,-0.460995,2
21226986613,21.2270,72.618057,-107.412422,-0.551491,-0.460995,2
21276986613,21.2770,72.579659,-107.400406,-0.558574,-0.460995,2
21326986614,21.3270,72.541443,-107.387970,-0.565489,-0.460995,2
21376986615,21.3770,72.503273,-107.375427,-0.572568,-0.460995,2
21426986616,21.4270,72.465118,-107.362450,-0.579466,-0.460995,2
21476986616,21.4770,72.427017,-107.349342,-0.586560,-0.460995,2
21526986617,21.5270,72.389114,-107.335808,-0.593485,-0.460995,2
21576986618,21.5770,72.351250,-107.322182,-0.600572,-0.460995,2
21626986619,21.6270,72.313431,-107.308136,-0.607480,-0.460995,2
21676986619,21.6770,72.275665,-107.293961,-0.614582,-0.460995,2
21726986620,21.7270,72.238113,-107.279343,-0.621515,-0.460995,2
21776986621,21.7770,72.200615,-107.264656,-0.628609,-0.460995,2
21826986622,21.8270,72.163170,-107.249519,-0.635524,-0.460995,2
21876986622,21.8770,72.125786,-107.234283,-0.642632,-0.460995,2
21926986623,21.9270,72.088631,-107.218613,-0.649570,-0.460995,2
21976986624,21.9770,72.051529,-107.202866,-0.656670,-0.460995,2
22026986625,22.0270,72.014488,-107.186684,-0.663590,-0.460995,2
22076986625,22.0770,71.977516,-107.170387,-0.670704,-0.460995,2
22126986626,22.1270,71.940796,-107.153671,-0.677647,0.698132,2
22176986627,22.1770,71.929680,-107.148941,-0.679379,0.698132,2
22226986628,22.2270,71.929726,-107.148994,-0.679379,0.698132,2
22276986628,22.2770,71.929703,-107.148972,-0.679379,0.698132,2
22326986629,22.3270,71.929657,-107.148964,-0.679379,0.698132,2
22376986630,22.3770,71.929619,-107.148964,-0.679379,0.698132,2
22426986631,22.4270,71.929596,-107.148972,-0.679380,0.698132,2
22476986631,22.4770,71.927383,-107.146156,-0.678723,0.698132,2
22526986632,22.5270,71.924530,-107.141365,-0.677243,0.698132,2
22576986633,22.5770,71.920197,-107.134064,-0.674953,0.698132,2
22626986633,22.6270,71.914825,-107.124847,-0.672162,0.698132,2
22676986634,22.6770,71.908813,-107.114189,-0.668775,0.698132,2
22726986635,22.7270,71.902832,-107.103806,-0.665591,0.698132,2
22776986636,22.7770,71.896812,-107.093491,-0.662529,0.698132,2
22826986636,22.8270,71.889076,-107.080475,-0.658289,0.698132,2
22876986637,22.8770,71.879738,-107.065010,-0.653311,0.698132,2
22926986638,22.9270,71.868523,-107.046494,-0.647429,0.698132,2
22976986639,22.9770,71.857155,-107.027878,-0.641634,0.698132,2
23026986639,23.0270,71.844902,-107.008598,-0.635686,0.698132,2
23076986640,23.0770,71.832283,-106.988976,-0.630150,0.698132,2
23126986641,23.1270,71.820084,-106.970253,-0.624478,0.698132,2
23176986642,23.1770,71.807198,-106.950157,-0.618270,0.698132,2
23226986642,23.2270,71.794014,-106.930183,-0.611573,0.698132,2
23276986643,23.2770,71.780907,-106.910072,-0.605360,0.698132,2
23326986644,23.3270,71.766586,-106.889000,-0.598473,0.698132,2
23376986645,23.3770,71.750572,-106.866402,-0.591966,0.698132,2
23426986645,23.4270,71.733078,-106.841461,-0.583775,0.698132,2
23476986646,23.4770,71.713463,-106.813652,-0.574839,0.698132,2
23526986647,23.5270,71.693878,-106.786293,-0.565684,0.698132,2
23576986648,23.5770,71.674492,-106.759361,-0.557027,0.698132,2
23626986648,23.6270,71.654999,-106.733047,-0.548107,0.698132,2
23676986649,23.6770,71.635201,-106.706635,-0.539387,0.698132,2
23726986650,23.7270,71.615334,-106.680908,-0.530524,0.698132,2
23776986651,23.7770,71.595284,-106.655190,-0.521959,0.698132,2
23826986651,23.8270,71.574966,-106.629684,-0.513064,0.698132,2
23876986652,23.8770,71.554398,-106.604225,-0.504483,0.698132,2
23926986653,23.9270,71.533188,-106.578796,-0.495379,0.698132,2
23976986654,23.9770,71.512108,-106.553581,-0.486790,0.698132,2
24026986654,24.0270,71.489883,-106.527763,-0.477420,0.698132,2
24076986655,24.0770,71.467926,-106.502838,-0.468813,0.698132,2
24126986656,24.1270,71.445152,-106.478065,-0.460435,0.698132,2
24176986657,24.1770,71.420845,-106.451401,-0.450911,0.698132,2
24226986657,24.2270,71.394852,-106.423256,-0.440790,0.698132,2
24276986658,24.2770,71.369148,-106.395195,-0.430432,0.698132,2
24326986659,24.3270,71.342995,-106.367577,-0.420309,0.698132,2
24376986660,24.3770,71.316750,-106.340004,-0.409936,0.698132,2
24426986660,24.4270,71.289948,-106.312744,-0.399767,0.698132,2
24476986661,24.4770,71.262985,-106.285553,-0.389325,0.698132,2
24526986662,24.5270,71.235512,-106.258820,-0.379121,0.698132,2
