Timestamp (ns),Time (s),X Position (m),Y Position (m),Yaw (rad),Steering Command,change_gear_times
106017798366,106.0178,72.353630,-107.499977,-0.000047,0.000000,1
106067798366,106.0678,72.483200,-107.499977,-0.000047,0.000000,1
106117798367,106.1178,72.615532,-107.499977,-0.000047,0.000000,1
106167798368,106.1678,72.750687,-107.499977,-0.000047,0.000000,1
106217798369,106.2178,72.888519,-107.499977,-0.000047,0.000000,1
106267798369,106.2678,73.029091,-107.499977,-0.000047,0.000000,1
106317798370,106.3178,73.172264,-107.499977,-0.000047,0.000000,1
106367798371,106.3678,73.318108,-107.499977,-0.000047,0.000000,1
106417798371,106.4178,73.466484,-107.499977,-0.000047,0.000000,1
106467798372,106.4678,73.617455,-107.499977,-0.000047,0.000000,1
106517798373,106.5178,73.770889,-107.499977,-0.000047,0.000000,1
106567798374,106.5678,73.926842,-107.499977,-0.000046,0.000000,1
106617798374,106.6178,74.085190,-107.499977,-0.000046,0.000000,1
106667798375,106.6678,74.245995,-107.499977,-0.000046,0.000000,1
106717798376,106.7178,74.409126,-107.499977,-0.000046,0.000000,1
106767798377,106.7678,74.574631,-107.499977,-0.000046,0.000000,1
106817798377,106.8178,74.742409,-107.499977,-0.000046,0.000000,1
106867798378,106.8678,74.912491,-107.499977,-0.000046,0.000000,1
106917798379,106.9178,75.084770,-107.499977,-0.000046,0.000000,1
106967798380,106.9678,75.259300,-107.499977,-0.000046,0.000000,1
107017798380,107.0178,75.435974,-107.499977,-0.000046,0.000000,1
107067798381,107.0678,75.614830,-107.499977,-0.000046,0.000000,1
107117798382,107.1178,75.794769,-107.499977,-0.000046,0.000000,1
107167798383,107.1678,75.938622,-107.499977,-0.000046,0.000000,1
107217798383,107.2178,76.015358,-107.499977,-0.000047,0.000000,1
107267798384,107.2678,76.031082,-107.499977,-0.000044,0.000000,1
107317798385,107.3178,76.031090,-107.499977,-0.000044,0.000000,1
107367798386,107.3678,76.031235,-107.499977,-0.000044,0.000000,1
107417798386,107.4178,76.031403,-107.499977,-0.000044,-0.370425,2
107467798387,107.4678,76.031532,-107.499977,-0.000043,-0.370425,2
107517798388,107.5178,76.031639,-107.499977,-0.000043,-0.370425,2
107567798389,107.5678,76.031731,-107.499977,-0.000042,-0.370425,2
107617798389,107.6178,76.029243,-107.500351,-0.000270,-0.370425,2
107667798390,107.6678,76.026901,-107.500908,-0.000689,-0.370425,2
107717798391,107.7178,76.024742,-107.501259,-0.000903,-0.370425,2
107767798392,107.7678,76.022614,-107.501778,-0.001288,-0.370425,2
107817798392,107.8178,76.020607,-107.502098,-0.001480,-0.370425,2
107867798393,107.8678,76.018585,-107.502579,-0.001853,-0.370425,2
107917798394,107.9178,76.016624,-107.502876,-0.002041,-0.370425,2
107967798395,107.9678,76.014572,-107.503365,-0.002426,-0.370425,2
108017798395,108.0178,76.012512,-107.503677,-0.002633,-0.370425,2
108067798396,108.0678,76.010323,-107.504196,-0.003038,-0.370425,2
108117798397,108.1178,76.008102,-107.504532,-0.003268,-0.370425,2
108167798398,108.1678,76.005745,-107.505066,-0.003697,-0.370425,2
108217798398,108.2178,76.003365,-107.505440,-0.003950,-0.370425,2
108267798399,108.2678,76.000832,-107.506012,-0.004403,-0.370425,2
108317798400,108.3178,75.998276,-107.506416,-0.004681,-0.370425,2
108367798401,108.3678,75.995583,-107.507019,-0.005159,-0.370425,2
108417798401,108.4178,75.992844,-107.507446,-0.005462,-0.370425,2
108467798402,108.4678,75.989952,-107.508095,-0.005970,-0.370425,2
108517798403,108.5178,75.987000,-107.508560,-0.006309,-0.370425,2
108567798404,108.5678,75.983887,-107.509239,-0.006849,-0.370425,2
108617798404,108.6178,75.976662,-107.510544,-0.007581,-0.370425,2
108667798405,108.6678,75.959702,-107.513443,-0.010037,-0.370425,2
108717798406,108.7178,75.931053,-107.518456,-0.014118,-0.370425,2
108767798407,108.7678,75.901184,-107.523796,-0.018316,-0.370425,2
108817798407,108.8178,75.870567,-107.529121,-0.023008,-0.370425,2
108867798408,108.8678,75.839371,-107.534584,-0.027175,-0.370425,2
108917798409,108.9178,75.808960,-107.539658,-0.031644,-0.370425,2
108967798409,108.9678,75.778557,-107.544640,-0.035951,-0.370425,2
109017798410,109.0178,75.749023,-107.549370,-0.040048,-0.370425,2
109067798411,109.0678,75.720139,-107.553726,-0.044049,-0.370425,2
