Timestamp (ns),Time (s),X Position (m),Y Position (m),Yaw (rad),Steering Command,change_gear_times
15067349833,15.0673,71.000000,-107.500000,0.000000,0.000000,1
15117349834,15.1173,71.000000,-107.500000,0.000000,0.000000,1
15167349834,15.1673,71.000000,-107.500000,0.000000,0.000000,1
15217349835,15.2173,71.000000,-107.500000,0.000000,0.000000,1
15267349836,15.2673,71.000000,-107.500000,0.000000,0.000000,1
15317349837,15.3173,71.000000,-107.500000,0.000000,0.000000,1
15367349837,15.3673,71.000000,-107.500000,0.000000,0.000000,1
15417349838,15.4173,71.000000,-107.500000,0.000000,0.000000,1
15467349839,15.4673,71.000000,-107.500000,0.000000,0.000000,1
15517349840,15.5173,71.000000,-107.500000,0.000000,0.000000,1
15567349840,15.5673,71.000000,-107.500000,0.000000,0.000000,1
15617349841,15.6173,71.000000,-107.500000,0.000000,0.000000,1
15667349842,15.6673,71.000000,-107.500000,0.000000,0.000000,1
15717349843,15.7173,71.000000,-107.500000,0.000000,0.000000,1
15767349843,15.7673,71.000000,-107.500000,0.000000,0.000000,1
15817349844,15.8173,71.000000,-107.500000,0.000000,0.000000,1
15867349845,15.8673,71.020287,-107.500000,0.000006,0.000000,1
15917349846,15.9173,71.075020,-107.500000,0.000011,0.000000,1
15967349846,15.9673,71.149940,-107.500008,0.000010,0.000000,1
16017349847,16.0173,71.236328,-107.499985,-0.000058,0.000000,1
16067349848,16.0673,71.331436,-107.500015,0.000032,0.000000,1
16117349849,16.1173,71.433945,-107.500015,0.000039,0.000000,1
16167349849,16.1673,71.541222,-107.500015,0.000039,0.000000,1
16217349850,16.2173,71.653358,-107.500015,0.000039,0.000000,1
16267349851,16.2673,71.768806,-107.500015,0.000039,0.000000,1
16317349852,16.3173,71.888229,-107.500015,0.000040,0.000000,1
16367349852,16.3673,72.010468,-107.500015,0.000040,0.000000,1
16417349853,16.4173,72.136307,-107.500015,0.000040,0.000000,1
16467349854,16.4673,72.264763,-107.500015,0.000040,0.000000,1
