Timestamp (ns),Time (s),X Position (m),Y Position (m),Yaw (rad),Steering Command,change_gear_times
30791382473,30.7914,71.000000,-107.500000,0.000000,0.000000,0
30841382474,30.8414,71.000000,-107.500000,0.000000,0.000000,0
30891382475,30.8914,71.000000,-107.500000,0.000000,0.000000,0
30941382476,30.9414,71.000000,-107.500000,0.000000,0.000000,0
30991382476,30.9914,71.000000,-107.500000,0.000000,0.000000,0
31041382477,31.0414,71.000000,-107.500000,0.000000,0.000000,0
31091382478,31.0914,71.000000,-107.500000,0.000000,0.000000,0
31141382479,31.1414,71.000000,-107.500000,0.000000,0.000000,0
31191382479,31.1914,71.000000,-107.500000,0.000000,0.000000,0
31241382480,31.2414,71.000000,-107.500000,0.000000,0.000000,0
31291382481,31.2914,71.000000,-107.500000,0.000000,0.000000,0
31341382482,31.3414,71.000000,-107.500000,0.000000,0.000000,0
31391382482,31.3914,71.000000,-107.500000,0.000000,0.000000,0
31441382483,31.4414,71.000000,-107.500000,0.000000,0.000000,0
31491382484,31.4914,71.000000,-107.500000,0.000000,0.000000,0
31541382485,31.5414,71.000000,-107.500000,0.000000,0.000000,0
31591382485,31.5914,71.000000,-107.500000,0.000000,0.000000,0
31641382486,31.6414,71.000000,-107.500000,0.000000,0.000000,0
31691382487,31.6914,71.000000,-107.500000,0.000000,0.000000,0
31741382488,31.7414,71.000000,-107.500000,0.000000,0.000000,0
31791382488,31.7914,71.000000,-107.500000,0.000000,0.000000,0
31841382489,31.8414,71.000000,-107.500000,0.000000,0.000000,0
31891382490,31.8914,71.000000,-107.500000,0.000000,0.000000,0
31941382491,31.9414,71.000000,-107.500000,0.000000,0.000000,0
31991382491,31.9914,71.000000,-107.500000,0.000000,0.000000,0
32041382492,32.0414,71.000000,-107.500000,0.000000,0.000000,0
32091382493,32.0914,71.000000,-107.500000,0.000000,0.000000,0
32141382494,32.1414,71.000000,-107.500000,0.000000,0.000000,0
32191382494,32.1914,71.000000,-107.500000,0.000000,0.000000,0
32241382495,32.2414,71.000000,-107.500000,0.000000,0.000000,0
32291382496,32.2914,71.000000,-107.500000,0.000000,0.000000,0
32341382496,32.3414,71.000000,-107.500000,0.000000,0.000000,0
32391382497,32.3914,71.000000,-107.500000,0.000000,0.000000,0
32441382498,32.4414,71.000000,-107.500000,0.000000,0.000000,0
32491382499,32.4914,71.000000,-107.500000,0.000000,0.000000,0
32541382499,32.5414,71.000000,-107.500000,0.000000,0.000000,1
32591382500,32.5914,71.000000,-107.500000,0.000000,0.000000,1
32641382501,32.6414,71.000000,-107.500000,0.000000,0.000000,1
32691382502,32.6914,71.000000,-107.500000,0.000000,0.000000,1
32741382502,32.7414,71.000000,-107.500000,0.000000,0.000000,1
32791382503,32.7914,71.000000,-107.500000,0.000000,0.000000,1
32841382504,32.8414,71.000000,-107.500000,0.000000,0.000000,1
32891382505,32.8914,71.000000,-107.500000,0.000000,0.000000,1
32941382505,32.9414,71.000000,-107.500000,0.000000,0.000000,1
32991382506,32.9914,71.000000,-107.500000,0.000000,0.000000,1
33041382507,33.0414,71.000000,-107.500000,0.000000,0.000000,1
33091382508,33.0914,71.000000,-107.500000,0.000000,0.000000,1
33141382508,33.1414,71.000000,-107.500000,0.000000,0.000000,1
33191382509,33.1914,71.000000,-107.500000,0.000000,0.000000,1
33241382510,33.2414,71.000000,-107.500000,0.000000,0.000000,1
33291382511,33.2914,71.000000,-107.500000,0.000000,0.000000,1
33341382511,33.3414,71.000000,-107.500000,0.000000,0.000000,1
33391382512,33.3914,71.000000,-107.500000,0.000000,0.000000,1
33441382513,33.4414,71.000000,-107.500000,0.000000,0.000000,1
33491382514,33.4914,71.000000,-107.500000,0.000000,0.000000,1
33541382514,33.5414,71.000000,-107.500000,0.000000,0.000000,1
33591382515,33.5914,71.000000,-107.500000,0.000000,0.000000,1
33641382516,33.6414,71.000000,-107.500000,0.000000,0.000000,1
33691382517,33.6914,71.000000,-107.500000,0.000000,0.000000,1
33741382517,33.7414,71.000000,-107.500000,0.000000,0.000000,1
33791382518,33.7914,71.000000,-107.500000,0.000000,0.000000,1
33841382519,33.8414,71.000000,-107.500000,0.000000,0.000000,1
33891382520,33.8914,71.020287,-107.500000,0.000006,0.000000,1
33941382520,33.9414,71.075035,-107.500000,0.000011,0.000000,1
33991382521,33.9914,71.150002,-107.499985,-0.000026,0.000000,1
34041382522,34.0414,71.235489,-107.500000,0.000006,0.000000,1
34091382523,34.0914,71.328529,-107.500000,0.000012,0.000000,1
34141382523,34.1414,71.427231,-107.500000,0.000013,0.000000,1
34191382524,34.1914,71.530670,-107.500000,0.000013,0.000000,1
34241382525,34.2414,71.638100,-107.500000,0.000013,0.000000,1
34291382526,34.2914,71.749222,-107.500000,0.000013,0.000000,1
34341382526,34.3414,71.863647,-107.500000,0.000013,0.000000,1
34391382527,34.3914,71.981331,-107.500000,0.000013,0.000000,1
34441382528,34.4414,72.102043,-107.500000,0.000013,0.000000,1
34491382529,34.4914,72.225792,-107.500000,0.000014,0.000000,1
34541382529,34.5414,72.352409,-107.500000,0.000014,0.000000,1
34591382530,34.5914,72.481941,-107.500000,0.000014,0.000000,1
34641382531,34.6414,72.614235,-107.500000,0.000014,0.000000,1
34691382532,34.6914,72.749359,-107.500000,0.000014,0.000000,1
34741382532,34.7414,72.887154,-107.500000,0.000014,0.000000,1
34791382533,34.7914,73.027695,-107.500000,0.000014,0.000000,1
34841382534,34.8414,73.170830,-107.500000,0.000014,0.000000,1
34891382534,34.8914,73.316643,-107.500000,0.000014,0.000000,1
34941382535,34.9414,73.464981,-107.500000,0.000014,0.000000,1
34991382536,34.9914,73.615913,-107.500000,0.000014,0.000000,1
35041382537,35.0414,73.769302,-107.500000,0.000014,0.000000,1
35091382537,35.0914,73.925224,-107.500000,0.000014,0.000000,1
35141382538,35.1414,74.083534,-107.500000,0.000014,0.000000,1
35191382539,35.1914,74.244301,-107.500000,0.000014,0.000000,1
35241382540,35.2414,74.407394,-107.500000,0.000014,0.000000,1
35291382540,35.2914,74.572868,-107.500000,0.000014,0.000000,1
35341382541,35.3414,74.740608,-107.500000,0.000014,0.000000,1
35391382542,35.3914,74.910667,-107.500000,0.000014,0.000000,1
