x,y,elapsed_s,velocity_ms,accel_ms2,jerk_ms3,direction,wheel_angle_deg
10.0,11.9999,1.751,0.0013,-0.0,0.0001,STATIONARY,0.0
10.0,11.9999,1.776,0.0005,-0.0,-0.0,STATIONARY,0.0
10.0,11.9999,1.793,0.0007,-0.0,0.0001,STATIONARY,0.0
10.0,11.9999,1.813,0.0007,-0.0,0.0002,STATIONARY,0.0
10.0,11.9999,1.829,0.0006,-0.0,-0.0001,STATIONARY,0.0
10.0,11.9999,1.846,0.0003,-0.0,0.0001,STATIONARY,0.0
10.0,11.9999,1.866,0.0011,-0.0,-0.0002,STATIONARY,0.0
10.0,11.9999,1.882,0.0006,-0.0,0.0002,STATIONARY,0.0
10.0,11.9999,1.898,0.0001,-0.0,-0.0,STATIONARY,0.0
10.0,11.9999,1.924,0.0018,-0.0,-0.0,STATIONARY,0.0
10.0,11.9999,1.941,0.0,-0.0,-0.0015,STATIONARY,0.0
10.0,11.9999,1.958,0.0001,0.0,0.0022,STATIONARY,0.0
10.0,11.9999,1.974,0.0004,0.0,-0.0002,STATIONARY,0.0
10.0,11.9999,1.998,0.0007,0.0,-0.0001,STATIONARY,0.0
10.0,11.9999,2.015,0.0004,-0.0,-0.0002,STATIONARY,0.0
10.0,11.9999,2.036,0.0006,-0.0,-0.0,STATIONARY,0.0
10.0,11.9999,2.052,0.0003,0.0,0.0001,STATIONARY,0.0
10.0,11.9999,2.07,0.0009,-0.0,-0.0002,STATIONARY,0.0
10.0,11.9999,2.089,0.0008,0.0,0.0002,STATIONARY,0.0
10.0,11.9999,2.108,0.0002,-0.0,-0.0001,STATIONARY,0.0
10.0,11.9999,2.126,0.0004,0.0,0.0002,STATIONARY,0.0
10.0,11.9999,2.143,0.0002,-0.0,-0.0002,STATIONARY,0.0
10.0,11.9999,2.164,0.0003,-0.0,-0.0001,STATIONARY,0.0
10.0,11.9999,2.182,0.0004,0.0,0.0004,STATIONARY,0.0
10.0,11.9999,2.204,0.0002,-0.0,-0.0002,STATIONARY,0.0
10.0,11.9999,2.221,0.0005,-0.0,0.0001,STATIONARY,0.0
10.0,11.9999,2.239,0.0004,-0.0,-0.0001,STATIONARY,0.0
10.0,11.9999,2.258,0.0007,-0.0,0.0001,STATIONARY,0.0
10.0,11.9999,2.28,0.0006,0.0,0.0002,STATIONARY,0.0
10.0,11.9999,2.298,0.0002,-0.0,-0.0004,STATIONARY,0.0
10.0,11.9999,2.318,0.0008,-0.0,0.0003,STATIONARY,0.0
10.0,11.9999,2.337,0.0018,-0.0,0.0,STATIONARY,0.0
10.0,11.9999,2.356,0.0002,-0.0,-0.0,STATIONARY,0.0
10.0,11.9999,2.374,0.0,0.0,0.0002,STATIONARY,0.0
10.0,11.9999,2.39,0.0004,0.0,-0.0001,STATIONARY,0.0
10.0,11.9999,2.411,0.0001,0.0,0.0001,STATIONARY,0.0
10.0,11.9999,2.428,0.0001,-0.0,-0.0003,STATIONARY,0.0
10.0,11.9999,2.444,0.0016,0.0,0.0001,STATIONARY,0.0
10.0,11.9999,2.467,0.0004,0.0,0.0001,STATIONARY,0.0
10.0,11.9999,2.485,0.0001,-0.0,-0.0002,STATIONARY,0.0
10.0,11.9999,2.505,0.0012,-0.0,-0.0,STATIONARY,0.0
10.0,11.9999,2.521,0.0009,0.0,0.0002,STATIONARY,0.0
10.0,11.9999,2.546,0.0003,-0.0,-0.0001,STATIONARY,0.0
10.0,11.9999,2.562,0.0,0.0,0.0001,STATIONARY,0.0
10.0,11.9999,2.579,0.0003,-0.0,-0.0001,STATIONARY,0.0
10.0,11.9999,2.6,0.0012,0.0,0.0002,STATIONARY,0.0
10.0,11.9999,2.616,0.0005,-0.0,-0.0002,STATIONARY,0.0
10.0,11.9999,2.633,0.0001,0.0,0.0002,STATIONARY,0.0
10.0,11.9999,2.654,0.0003,-0.0,-0.0001,STATIONARY,0.0
10.0,11.9999,2.672,0.0007,-0.0,-0.0,STATIONARY,0.0
10.0,11.9999,2.697,0.0007,-0.0,-0.0001,STATIONARY,0.0
10.0,11.9999,2.713,0.0005,0.0,0.0002,STATIONARY,0.0
10.0,11.9999,2.73,0.0002,0.0,0.0,STATIONARY,0.0
10.0,11.9999,2.749,0.0008,0.0,-0.0001,STATIONARY,0.0
10.0,11.9999,2.766,0.0001,-0.0,-0.0,STATIONARY,0.0
10.0,11.9999,2.787,0.0005,0.0,0.0002,STATIONARY,0.0
10.0,11.9999,2.806,0.0001,-0.0,-0.0002,STATIONARY,0.0
10.0,11.9999,2.826,0.0034,-0.0,-0.0002,STATIONARY,0.0
10.0,11.9999,2.843,0.0007,0.0,0.0003,STATIONARY,0.0
10.0,11.9999,2.865,0.0015,0.0,0.0001,STATIONARY,0.0
10.0,11.9999,2.883,0.0007,-0.0,-0.0001,STATIONARY,0.0
10.0,11.9999,2.905,0.0011,0.0,0.0001,STATIONARY,0.0
10.0,11.9999,2.924,0.0009,-0.0,-0.0002,STATIONARY,0.0
10.0,11.9999,2.94,0.0012,0.0,0.0003,STATIONARY,0.0
10.0,11.9999,2.958,0.0001,-0.0,-0.0002,STATIONARY,0.0
10.0,11.9999,2.98,0.001,0.0,0.0001,STATIONARY,0.0
10.0,11.9999,2.996,0.0,-0.0,-0.0,STATIONARY,0.0
10.0,11.9999,3.013,0.0006,0.0,0.0,STATIONARY,0.0
10.0,11.9999,3.033,0.0009,0.0,-0.0,STATIONARY,0.0
10.0,11.9999,3.05,0.0001,-0.0,-0.0001,STATIONARY,0.0
10.0,11.9999,3.067,0.0011,0.0,0.0001,STATIONARY,0.0
10.0,11.9999,3.082,0.0009,0.0,0.0,STATIONARY,0.0
10.0,11.9999,3.1,0.0013,0.0,-0.0001,STATIONARY,0.0
10.0,11.9999,3.117,0.0002,-0.0,-0.0,STATIONARY,0.0
10.0,11.9999,3.136,0.0009,0.0,0.0,STATIONARY,0.0
10.0,11.9999,3.153,0.0,-0.0,-0.0001,STATIONARY,0.0
10.0,11.9999,3.17,0.0,0.0,0.0001,STATIONARY,0.0
10.0,11.9999,3.189,0.0009,0.0,-0.0001,STATIONARY,0.0
10.0,11.9999,3.205,0.0012,0.0,0.0,STATIONARY,0.0
10.0,11.9999,3.224,0.0004,-0.0,-0.0,STATIONARY,0.0
10.0,11.9999,3.239,0.0,0.0,0.0,STATIONARY,0.0
10.0,11.9999,3.257,0.0002,0.0,-0.0,STATIONARY,0.0
10.0,11.9999,3.274,0.0009,-0.0,-0.0001,STATIONARY,0.0
10.0,11.9999,3.295,0.0004,0.0,0.0001,STATIONARY,0.0
10.0,11.9999,3.312,0.0012,-0.0,-0.0,STATIONARY,0.0
10.0,11.9999,3.329,0.0006,0.0,0.0,STATIONARY,0.0
10.0,11.9999,3.349,0.0009,0.0,0.0001,STATIONARY,0.0
10.0,11.9999,3.366,0.0006,0.0,-0.0001,STATIONARY,0.0
10.0,11.9999,3.389,0.0011,0.0,0.0001,STATIONARY,0.0
10.0,11.9999,3.405,0.0001,-0.0,-0.0002,STATIONARY,0.0
10.0,11.9999,3.426,0.0011,0.0,0.0001,STATIONARY,0.0
10.0,11.9999,3.442,0.0002,-0.0,-0.0,STATIONARY,0.0
10.0,11.9999,3.461,0.0012,-0.0,-0.0,STATIONARY,0.0
10.0,11.9999,3.485,0.0001,-0.0,0.0,STATIONARY,0.0
10.0,11.9999,3.503,0.0001,-0.0,-0.0,STATIONARY,0.0
10.0,11.9999,3.523,0.0003,0.0,0.0,STATIONARY,0.0
10.0,11.9999,3.539,0.0,-0.0,-0.0001,STATIONARY,0.0
10.0,11.9999,3.564,0.0,-0.0,0.0001,STATIONARY,0.0
10.0,11.9999,3.58,0.0,-0.0,0.0,STATIONARY,0.0
10.0,11.9999,3.602,0.0008,0.0,0.0,STATIONARY,0.0
10.0,11.9999,3.619,0.0003,0.0,0.0001,STATIONARY,0.0
10.0,11.9999,3.64,0.0005,0.0,-0.0001,STATIONARY,0.0
10.0,11.9999,3.656,0.0002,-0.0,-0.0,STATIONARY,0.0
10.0,11.9999,3.672,0.0011,0.0,0.0001,STATIONARY,0.0
10.0,11.9999,3.695,0.0009,0.0,-0.0001,STATIONARY,0.0
10.0,11.9999,3.712,0.0008,-0.0,-0.0,STATIONARY,0.0
10.0,11.9999,3.728,0.0002,-0.0,0.0,STATIONARY,0.0
10.0,11.9999,3.745,0.0002,-0.0,-0.0,STATIONARY,0.0
10.0,11.9999,3.763,0.0019,-0.0,-0.0,STATIONARY,0.0
10.0,11.9999,3.781,0.0007,-0.0,0.0,STATIONARY,0.0
10.0,11.9999,3.801,0.0001,-0.0,-0.0,STATIONARY,0.0
10.0,11.9999,3.818,0.0003,-0.0,-0.0001,STATIONARY,0.0
10.0063,11.9999,3.844,0.4336,18.9009,1438.5334,FORWARD,0.0
10.0161,11.9999,3.86,0.6416,13.3267,-357.0457,FORWARD,0.0
10.0298,11.9999,3.876,0.8954,15.8427,157.0889,FORWARD,0.0
10.0438,11.9999,3.894,1.0535,11.6431,-309.2882,FORWARD,0.0
10.0781,11.9999,3.917,1.3044,8.5871,-215.0295,FORWARD,0.0
10.1184,11.9999,3.937,1.49,6.3997,-154.4744,FORWARD,0.0
10.1393,11.9999,3.958,1.5565,4.8866,-111.2856,FORWARD,0.0
10.1635,11.9999,3.974,1.6113,3.6259,-83.3164,FORWARD,0.0
10.1865,11.9999,3.991,1.6644,3.8234,14.223,FORWARD,0.0
10.2323,11.9999,4.013,1.7468,3.5096,-26.3183,FORWARD,0.0
10.2536,11.9999,4.03,1.7787,2.6592,-70.7893,FORWARD,0.0
10.3039,11.9999,4.049,1.8302,2.5192,-11.5079,FORWARD,0.0
10.3272,11.9999,4.066,1.8514,1.6906,-65.7862,FORWARD,0.0
10.3558,11.9999,4.084,1.8644,0.8402,-55.2132,FORWARD,0.0
10.405,11.9999,4.105,1.9007,1.5936,63.6326,FORWARD,0.0
10.4317,11.9999,4.122,1.9108,0.7249,-62.195,FORWARD,0.0
10.4571,11.9999,4.138,1.9234,0.955,17.4115,FORWARD,0.0
10.5071,11.9999,4.157,1.9443,0.7618,-15.0005,FORWARD,0.0
10.5396,11.9999,4.174,1.9433,-0.0615,-49.1609,FORWARD,0.0
10.567,11.9999,4.192,1.9534,0.7179,55.5299,FORWARD,0.0
10.5958,11.9999,4.208,1.9582,0.3247,-26.7333,FORWARD,0.0
10.6395,11.9999,4.224,1.9691,0.493,7.5776,FORWARD,0.0
10.6634,11.9999,4.241,1.9783,0.7596,22.0112,FORWARD,0.0
10.715,11.9999,4.263,1.9894,0.2998,-33.4723,FORWARD,0.0
10.7459,11.9999,4.28,1.9897,0.0212,-17.8697,FORWARD,0.0
10.7798,11.9999,4.299,1.9872,-0.1453,-9.7501,FORWARD,0.0
10.8094,11.9999,4.315,1.9913,0.272,28.0003,FORWARD,0.0
10.8454,11.9999,4.336,1.9863,-0.2753,-30.1552,FORWARD,0.0
10.8799,11.9999,4.353,1.9852,-0.062,12.2786,FORWARD,0.0
10.9132,11.9999,4.368,1.986,0.0441,6.3141,FORWARD,0.0
10.942,11.9999,4.384,1.9923,0.4409,27.4122,FORWARD,0.0
10.9991,11.9999,4.407,2.0027,0.6764,18.4302,FORWARD,0.0
11.0282,11.9999,4.425,2.0061,0.2316,-30.6066,FORWARD,0.0
11.058,11.9999,4.441,2.0092,0.2103,-1.4375,FORWARD,0.0
11.0895,11.9999,4.458,2.0104,0.0762,-8.5485,FORWARD,0.0
11.1429,11.9999,4.48,2.0225,0.6212,44.969,FORWARD,0.0
11.1728,11.9999,4.496,2.0241,0.1076,-34.7123,FORWARD,0.0
11.2019,11.9999,4.513,2.0273,0.2262,8.2539,FORWARD,0.0
11.2647,11.9999,4.538,2.0266,-0.3351,-31.4943,FORWARD,0.0
11.2902,11.9999,4.553,2.0349,0.6602,79.2097,FORWARD,0.0
11.3246,11.9999,4.57,2.0313,-0.2093,-51.2433,FORWARD,0.0
11.3511,11.9999,4.587,2.0385,0.5522,58.5752,FORWARD,0.0
11.4114,11.9999,4.612,2.043,0.4157,-10.081,FORWARD,0.0
11.4402,11.9999,4.63,2.0462,0.2303,-13.1654,FORWARD,0.0
11.4703,11.9999,4.646,2.0482,0.131,-6.7359,FORWARD,0.0
11.5211,11.9999,4.666,2.0596,0.4237,23.9161,FORWARD,0.0
11.5494,11.9999,4.683,2.062,0.18,-17.692,FORWARD,0.0
11.6042,11.9999,4.704,2.069,0.541,30.8568,FORWARD,0.0
11.6287,11.9999,4.722,2.0737,0.401,-11.8614,FORWARD,0.0
11.6681,11.9999,4.738,2.063,-0.5613,-50.3062,FORWARD,0.0
11.7108,11.9999,4.758,2.0606,-1.2424,-69.8093,FORWARD,0.0
11.739,11.9999,4.776,2.0704,0.7207,143.9666,FORWARD,0.0
11.7707,11.9999,4.791,2.0696,-0.0524,-50.5822,FORWARD,0.0
11.8223,11.9999,4.807,2.0822,0.5809,54.6901,FORWARD,0.0
11.8454,11.9999,4.825,2.0878,0.5023,-7.0969,FORWARD,0.0
11.8754,11.9999,4.842,2.0869,-0.0662,-39.5478,FORWARD,0.0
11.9291,11.9999,4.859,2.0956,0.6773,66.1307,FORWARD,0.0
11.9562,11.9999,4.876,2.0975,0.1501,-40.8059,FORWARD,0.0
11.9834,11.9999,4.892,2.1004,0.2244,5.753,FORWARD,0.0
12.0425,11.9999,4.913,2.1029,0.3704,11.2149,FORWARD,0.0
12.069,11.9999,4.93,2.1067,0.2992,-5.6697,FORWARD,0.0
12.1059,11.9999,4.946,2.0975,-0.5218,-46.7199,FORWARD,0.0
12.14,11.9999,4.963,2.0967,-0.0503,29.0557,FORWARD,0.0
12.1707,11.9999,4.979,2.0999,0.2227,18.6895,FORWARD,0.0
12.2027,11.9999,4.996,2.1001,0.0146,-13.6574,FORWARD,0.0
12.2376,11.9999,5.013,2.0972,-0.1749,-11.4137,FORWARD,0.0
12.2691,11.9999,5.03,2.1005,0.2167,26.0909,FORWARD,0.0
12.3255,11.9999,5.052,2.111,0.5757,29.0493,FORWARD,0.0
12.3564,11.9999,5.068,2.1112,0.012,-38.5297,FORWARD,0.0
12.4131,11.9999,5.094,2.1195,0.2625,18.7398,FORWARD,0.0
12.4427,11.9999,5.111,2.1215,0.1445,-8.4641,FORWARD,0.0
12.5001,11.9999,5.134,2.128,0.2548,8.2802,FORWARD,0.0
12.5307,11.9999,5.151,2.1286,0.0458,-14.5578,FORWARD,0.0
12.5869,11.9999,5.174,2.1357,0.1595,8.4495,FORWARD,0.0
12.6173,11.9999,5.192,2.1364,0.0503,-7.6544,FORWARD,0.0
12.6674,11.9999,5.21,2.1473,0.5297,44.3232,FORWARD,0.0
12.6941,11.9999,5.227,2.1496,0.1887,-27.4161,FORWARD,0.0
12.7537,11.9999,5.253,2.1502,-0.0716,-17.8737,FORWARD,0.0
12.7834,11.9999,5.27,2.1524,0.159,16.7622,FORWARD,0.0
12.8355,11.9999,5.289,2.1607,0.3399,15.3724,FORWARD,0.0
12.8647,11.9999,5.305,2.1611,0.0299,-22.9652,FORWARD,0.0
12.9217,11.9999,5.328,2.1645,-0.0227,-3.7747,FORWARD,0.0
12.9531,11.9999,5.344,2.164,-0.0335,-0.7423,FORWARD,0.0
12.9823,11.9999,5.362,2.1668,0.2021,17.5002,FORWARD,0.0
13.0378,11.9999,5.383,2.173,0.7319,49.7177,FORWARD,0.0
13.071,11.9999,5.401,2.1695,-0.2313,-62.9894,FORWARD,0.0
13.108,11.9999,5.418,2.1732,0.8447,93.7533,FORWARD,0.0
13.1525,11.9999,5.439,2.1718,-0.1601,-111.457,FORWARD,0.0
13.1882,11.9999,5.456,2.1691,-0.1652,-0.3147,FORWARD,0.0
13.2216,11.9999,5.473,2.1744,0.352,39.3837,FORWARD,0.0
13.2725,11.9999,5.488,2.1798,0.5312,17.4195,FORWARD,0.0
13.2973,11.9999,5.505,2.1826,0.2422,-25.436,FORWARD,0.0
13.3273,11.9999,5.522,2.1827,0.0051,-17.235,FORWARD,0.0
13.3835,11.9999,5.541,2.1857,0.1792,14.0849,FORWARD,0.0
13.4151,11.9999,5.559,2.1813,-0.3007,-33.1035,FORWARD,0.0
13.4463,11.9999,5.575,2.1779,-0.2367,4.4718,FORWARD,0.0
13.5001,11.9999,5.595,2.1786,0.1263,31.6972,FORWARD,0.0
13.5291,11.9999,5.611,2.1752,-0.2558,-28.6353,FORWARD,0.0
13.5616,11.9999,5.627,2.1692,-0.3975,-9.453,FORWARD,0.0
13.6188,11.9999,5.651,2.167,0.0533,36.8482,FORWARD,0.0
13.6524,11.9999,5.668,2.1582,-0.5629,-39.5404,FORWARD,0.0
13.6838,11.9999,5.685,2.1529,-0.3662,13.4922,FORWARD,0.0
13.7386,11.9999,5.707,2.1507,0.072,37.9357,FORWARD,0.0
13.7687,11.9999,5.725,2.1451,-0.3985,-33.5468,FORWARD,0.0
13.8237,11.9999,5.747,2.1271,-0.4526,-4.9625,FORWARD,0.0
13.8509,11.9999,5.764,2.118,-0.7062,-19.7515,FORWARD,0.0
13.905,11.9999,5.782,2.0932,-0.6719,3.0971,FORWARD,0.0
13.9313,11.9999,5.797,2.0825,-0.8506,-14.1657,FORWARD,0.0
13.9641,11.9999,5.814,2.0665,-1.0072,-9.8754,FORWARD,0.0
14.0187,11.9999,5.832,2.0539,-0.3609,52.3495,FORWARD,0.0
14.0451,11.9999,5.849,2.0457,-0.6317,-21.0478,FORWARD,0.0
14.0714,11.9999,5.866,2.0384,-0.5653,5.1426,FORWARD,0.0
14.097,11.9999,5.884,2.0329,-0.4379,10.1131,FORWARD,0.0
14.1476,11.9999,5.903,2.0249,-0.0461,36.1974,FORWARD,0.0
14.1732,11.9999,5.919,2.0194,-0.4278,-30.0439,FORWARD,0.0
14.2043,11.9999,5.936,2.0093,-0.6576,-14.8593,FORWARD,0.0
14.2555,11.9999,5.954,2.004,-0.0241,56.0527,FORWARD,0.0
14.2792,11.9999,5.971,1.9994,-0.3898,-30.8561,FORWARD,0.0
14.3322,11.9999,5.998,1.9773,-0.7908,-29.2491,FORWARD,0.0
14.3615,11.9999,6.016,1.9526,-0.8983,-9.0304,FORWARD,0.0
14.4095,11.9999,6.036,1.9411,-0.9072,-0.7015,FORWARD,0.0
14.4376,11.9999,6.053,1.924,-1.1671,-17.7968,FORWARD,0.0
14.4866,11.9999,6.077,1.893,-1.1534,1.0615,FORWARD,0.0
14.5163,11.9999,6.093,1.8693,-1.4957,-21.5799,FORWARD,0.0
14.5657,11.9999,6.116,1.83,-1.4546,2.9909,FORWARD,0.0
14.5898,11.9999,6.133,1.8106,-1.4624,-0.5875,FORWARD,0.0
14.6167,11.9999,6.149,1.7884,-1.4734,-0.7308,FORWARD,0.0
14.6593,11.9999,6.171,1.7704,-0.793,57.3475,FORWARD,0.0
14.6812,11.9999,6.186,1.7563,-1.1321,-27.2352,FORWARD,0.0
14.7072,11.9999,6.202,1.7372,-1.2791,-9.8352,FORWARD,0.0
14.7487,11.9999,6.218,1.7154,-0.8829,35.5365,FORWARD,0.0
14.7661,11.9999,6.235,1.7045,-1.0696,-18.3567,FORWARD,0.0
14.7939,11.9999,6.251,1.6805,-1.4559,-23.3927,FORWARD,0.0
14.821,11.9999,6.268,1.6593,-1.2963,9.7706,FORWARD,0.0
14.8642,11.9999,6.29,1.6239,-1.3628,-5.4519,FORWARD,0.0
14.886,11.9999,6.307,1.5995,-1.7984,-32.1696,FORWARD,0.0
14.9263,11.9999,6.332,1.5497,-1.8856,-6.7014,FORWARD,0.0
14.95,11.9999,6.348,1.5179,-2.0439,-10.1844,FORWARD,0.0
14.9899,11.9999,6.368,1.467,-1.8032,17.7148,FORWARD,0.0
15.003,11.9999,6.386,1.3795,-9.1867,-774.6357,FORWARD,0.0
15.0336,11.9999,6.408,1.052,-12.7681,-279.5248,FORWARD,0.0
15.0445,11.9999,6.426,0.7723,-21.853,-709.8344,FORWARD,0.0
15.0539,11.9999,6.447,0.1927,-17.2151,416.8628,FORWARD,0.0
15.0539,11.9999,6.465,0.0009,-13.3729,267.9297,STATIONARY,0.0
15.055,11.9999,6.485,0.0625,-0.6274,1161.3743,FORWARD,0.0
15.0565,11.9999,6.502,0.1402,5.8769,492.2838,FORWARD,0.0
15.0597,11.9999,6.521,0.131,-0.5406,-496.4852,FORWARD,0.0
15.0615,11.9999,6.537,0.1325,0.1292,57.5333,FORWARD,0.0
15.0638,11.9999,6.553,0.1547,1.6729,115.8686,FORWARD,0.0
15.0688,11.9999,6.577,0.2034,1.9961,22.7663,FORWARD,0.0
15.0716,12.0,6.593,0.2028,-0.0357,-144.0576,FORWARD,0.0
15.077,11.9999,6.617,0.212,-0.2717,-20.8153,FORWARD,0.0
15.0801,12.0,6.633,0.2157,0.284,43.1957,FORWARD,0.0
15.0871,12.0,6.652,0.2363,0.4847,16.6044,FORWARD,0.0
15.0905,11.9999,6.669,0.243,0.5099,1.9165,FORWARD,0.0
15.0941,11.9999,6.685,0.2676,1.8953,106.9409,FORWARD,0.0
15.0985,11.9999,6.701,0.2867,1.3037,-40.3631,FORWARD,0.0
15.1102,12.0,6.735,0.2924,-0.6805,-77.6497,FORWARD,0.0
15.1143,12.0,6.75,0.2764,-1.1901,-37.9284,FORWARD,0.0
15.1201,12.0,6.77,0.3058,1.6588,160.6839,FORWARD,0.0
15.1269,12.0,6.788,0.3586,2.7689,58.1616,FORWARD,0.0
15.1329,12.0,6.803,0.3652,0.3703,-135.8624,FORWARD,0.0
15.1394,12.0,6.822,0.3588,-0.3582,-40.6755,FORWARD,0.0
