x,y,elapsed_s,velocity_ms,accel_ms2,jerk_ms3,direction,wheel_angle_deg
10.0,12.0,2.234,0.0001,-0.0,-0.0002,STATIONARY,0.0
10.0,12.0,2.252,0.0008,0.0,0.0002,STATIONARY,0.0
10.0,12.0,2.268,0.001,-0.0,-0.0001,STATIONARY,0.0
10.0,12.0,2.289,0.0008,-0.0,-0.0,STATIONARY,0.0
10.0,12.0,2.305,0.0008,0.0,0.0001,STATIONARY,0.0
10.0,12.0,2.324,0.0009,-0.0,-0.0002,STATIONARY,0.0
10.0,12.0,2.34,0.0002,-0.0,0.0001,STATIONARY,0.0
10.0,12.0,2.357,0.0003,0.0,0.0001,STATIONARY,0.0
10.0,12.0,2.373,0.0007,0.0,-0.0,STATIONARY,0.0
10.0,12.0,2.389,0.0006,0.0,0.0,STATIONARY,0.0
10.0,12.0,2.407,0.0029,0.0,0.0001,STATIONARY,0.0
10.0,12.0,2.424,0.0012,-0.0,-0.0001,STATIONARY,0.0
10.0,12.0,2.438,0.0004,0.0,0.0001,STATIONARY,0.0
10.0,12.0,2.458,0.0017,0.0,-0.0,STATIONARY,0.0
10.0,12.0,2.474,0.0005,-0.0,-0.0001,STATIONARY,0.0
10.0,12.0,2.497,0.0008,0.0,0.0001,STATIONARY,0.0
10.0,12.0,2.515,0.0002,0.0,-0.0,STATIONARY,0.0
10.0,12.0,2.535,0.0002,-0.0,-0.0001,STATIONARY,0.0
10.0,12.0,2.554,0.0003,0.0,0.0001,STATIONARY,0.0
10.0,12.0,2.569,0.0015,0.0,-0.0001,STATIONARY,0.0
10.0,12.0,2.587,0.0015,0.0,0.0003,STATIONARY,0.0
10.0,12.0,2.604,0.001,-0.0,-0.0005,STATIONARY,0.0
10.0,12.0,2.625,0.0007,-0.0,0.0001,STATIONARY,0.0
10.0,12.0,2.641,0.0,0.0,0.0001,STATIONARY,0.0
10.0,12.0,2.663,0.0002,-0.0,-0.0001,STATIONARY,0.0
10.0,12.0,2.68,0.0001,0.0,0.0001,STATIONARY,0.0
10.0,12.0,2.696,0.0005,0.0,0.0001,STATIONARY,0.0
10.0,12.0,2.714,0.0011,-0.0,-0.0002,STATIONARY,0.0
10.0,12.0,2.73,0.0008,0.0,0.0001,STATIONARY,0.0
10.0,12.0,2.749,0.0018,0.0,0.0,STATIONARY,0.0
10.0,12.0,2.776,0.0001,-0.0,-0.0002,STATIONARY,0.0
10.0,12.0,2.797,0.0008,0.0,0.0003,STATIONARY,0.0
10.0,12.0,2.813,0.0001,0.0,-0.0001,STATIONARY,0.0
10.0,12.0,2.831,0.0004,0.0,-0.0,STATIONARY,0.0
10.0,12.0,2.847,0.0002,-0.0,-0.0001,STATIONARY,0.0
10.0,12.0,2.865,0.0002,-0.0,0.0001,STATIONARY,0.0
10.0,12.0,2.886,0.0008,-0.0,-0.0001,STATIONARY,0.0
10.0,12.0,2.902,0.001,0.0,0.0002,STATIONARY,0.0
10.0,12.0,2.921,0.0005,0.0,-0.0001,STATIONARY,0.0
10.0,12.0,2.938,0.0007,0.0,-0.0,STATIONARY,0.0
10.0,12.0,2.956,0.0001,-0.0,-0.0,STATIONARY,0.0
10.0,12.0,2.978,0.0003,0.0,0.0,STATIONARY,0.0
10.0,12.0,2.994,0.0022,-0.0,-0.0,STATIONARY,0.0
10.0,12.0,3.012,0.0007,-0.0,-0.0,STATIONARY,0.0
10.0,12.0,3.036,0.0003,-0.0,0.0001,STATIONARY,0.0
10.0,12.0,3.052,0.0,-0.0,-0.0,STATIONARY,0.0
10.0,12.0,3.078,0.0006,0.0,0.0,STATIONARY,0.0
10.0,12.0,3.094,0.0015,-0.0,-0.0,STATIONARY,0.0
10.0,12.0,3.11,0.0005,0.0,0.0,STATIONARY,0.0
10.0,12.0,3.132,0.0011,0.0,-0.0,STATIONARY,0.0
10.0,12.0,3.149,0.001,-0.0,-0.0001,STATIONARY,0.0
10.0,12.0,3.169,0.0008,0.0,0.0001,STATIONARY,0.0
10.0,12.0,3.188,0.0007,-0.0,-0.0001,STATIONARY,0.0
10.0,12.0,3.21,0.0004,-0.0,-0.0,STATIONARY,0.0
10.0,12.0,3.227,0.0004,-0.0,0.0001,STATIONARY,0.0
10.0,12.0,3.249,0.0006,0.0,0.0,STATIONARY,0.0
10.0,12.0,3.266,0.0001,-0.0,-0.0,STATIONARY,0.0
10.0,12.0,3.29,0.0002,0.0,0.0,STATIONARY,0.0
10.0,12.0,3.308,0.0005,0.0,0.0,STATIONARY,0.0
10.0,12.0,3.328,0.0003,-0.0,-0.0,STATIONARY,0.0
10.0,12.0,3.344,0.0003,-0.0,-0.0,STATIONARY,0.0
10.0,12.0,3.365,0.0005,0.0,0.0,STATIONARY,0.0
10.0,12.0,3.382,0.0007,0.0,0.0001,STATIONARY,0.0
10.0,12.0,3.399,0.0007,-0.0,-0.0001,STATIONARY,0.0
10.0,12.0,3.422,0.0002,0.0,0.0001,STATIONARY,0.0
10.0,12.0,3.438,0.0001,-0.0,-0.0,STATIONARY,0.0
10.0,12.0,3.457,0.0034,-0.0,-0.0002,STATIONARY,0.0
10.0,12.0,3.473,0.0001,0.0,0.0004,STATIONARY,0.0
10.0,12.0,3.491,0.001,-0.0,-0.0003,STATIONARY,0.0
10.0,12.0,3.513,0.0012,0.0,0.0001,STATIONARY,0.0
10.0,12.0,3.529,0.0003,0.0,0.0,STATIONARY,0.0
10.0,12.0,3.549,0.0008,0.0,-0.0001,STATIONARY,0.0
10.0,12.0,3.567,0.0005,-0.0,-0.0,STATIONARY,0.0
10.0,12.0,3.59,0.0008,0.0,0.0,STATIONARY,0.0
10.0,12.0,3.607,0.0003,-0.0,-0.0,STATIONARY,0.0
10.0,12.0,3.624,0.0012,0.0,0.0,STATIONARY,0.0
10.0,12.0,3.642,0.0002,-0.0,-0.0,STATIONARY,0.0
10.0,12.0,3.658,0.0,-0.0,0.0,STATIONARY,0.0
10.0,12.0,3.679,0.0006,0.0,0.0,STATIONARY,0.0
10.0,12.0,3.696,0.0006,0.0,-0.0,STATIONARY,0.0
10.0,12.0,3.712,0.0014,0.0,0.0,STATIONARY,0.0
10.0,12.0,3.729,0.0028,-0.0,-0.0003,STATIONARY,0.0
10.0,12.0,3.746,0.0017,0.0,0.0004,STATIONARY,0.0
10.0009,12.0,3.765,0.1525,13.7305,1236.6695,FORWARD,0.0
10.0054,12.0,3.784,0.4025,19.6509,465.1752,FORWARD,0.0
10.0143,12.0,3.8,0.6441,16.6652,-205.967,FORWARD,0.0
10.0261,12.0,3.816,0.8429,13.8008,-198.9025,FORWARD,0.0
10.0523,12.0,3.837,1.1669,15.0388,123.4405,FORWARD,0.0
10.0684,12.0,3.853,1.2881,9.5457,-432.59,FORWARD,0.0
10.0954,12.0,3.871,1.3775,4.5096,-254.1463,FORWARD,0.0
10.127,12.0,3.89,1.5066,1.9232,-286.9098,FORWARD,0.0
10.1474,12.0,3.908,1.6143,8.3793,502.5506,FORWARD,0.0
10.1898,12.0,3.926,1.7129,4.038,-390.9266,FORWARD,0.0
10.2119,12.0,3.941,1.751,3.0028,-81.6985,FORWARD,0.0
10.2376,12.0,3.96,1.7831,2.2152,-54.266,FORWARD,0.0
10.2845,12.0,3.979,1.8428,2.5893,32.636,FORWARD,0.0
10.3082,12.0,3.996,1.8652,1.7535,-65.4779,FORWARD,0.0
10.3383,12.0,4.014,1.8795,0.8933,-53.4565,FORWARD,0.0
10.3864,12.0,4.034,1.9174,1.36,37.6222,FORWARD,0.0
10.412,12.0,4.052,1.9309,1.0137,-26.0861,FORWARD,0.0
10.4601,12.0,4.071,1.9564,1.0503,3.0732,FORWARD,0.0
10.4843,12.0,4.087,1.9668,0.8381,-17.1908,FORWARD,0.0
10.5092,12.0,4.103,1.9758,0.7168,-9.6039,FORWARD,0.0
10.566,12.0,4.121,1.9873,0.8207,8.3152,FORWARD,0.0
10.5874,12.0,4.139,1.9964,0.8464,2.3921,FORWARD,0.0
10.6156,12.0,4.156,2.0002,0.2744,-40.4787,FORWARD,0.0
10.6674,12.0,4.175,2.0121,0.6222,29.2552,FORWARD,0.0
10.6933,12.0,4.193,2.0169,0.3709,-19.5219,FORWARD,0.0
10.7264,12.0,4.21,2.0141,-0.1679,-32.7238,FORWARD,0.0
10.7776,12.0,4.229,2.0261,0.5424,59.9093,FORWARD,0.0
10.8038,12.0,4.246,2.0302,0.3154,-17.5781,FORWARD,0.0
10.8495,12.0,4.269,2.0414,0.5042,17.4119,FORWARD,0.0
10.8811,12.0,4.286,2.0397,-0.1086,-39.5804,FORWARD,0.0
10.9359,12.0,4.312,2.0458,0.1168,16.1743,FORWARD,0.0
10.9653,12.0,4.33,2.0469,0.073,-3.0591,FORWARD,0.0
11.017,12.0,4.35,2.0548,0.5807,46.4124,FORWARD,0.0
11.0465,12.0,4.368,2.0555,0.0452,-37.2623,FORWARD,0.0
11.0797,12.0,4.384,2.0526,-0.1801,-13.9331,FORWARD,0.0
11.1353,12.0,4.407,2.0589,0.0136,13.157,FORWARD,0.0
11.1663,12.0,4.426,2.0591,0.0157,0.1405,FORWARD,0.0
11.2184,12.0,4.446,2.0683,0.3352,25.5189,FORWARD,0.0
11.2424,12.0,4.463,2.0732,0.4201,7.3218,FORWARD,0.0
11.2949,12.0,4.486,2.0795,0.1815,-18.1743,FORWARD,0.0
11.3234,12.0,4.503,2.0809,0.1087,-5.3048,FORWARD,0.0
11.3756,12.0,4.521,2.0871,0.5531,41.982,FORWARD,0.0
11.3988,12.0,4.538,2.0915,0.3948,-14.295,FORWARD,0.0
11.4313,12.0,4.555,2.089,-0.1618,-35.7426,FORWARD,0.0
11.4866,12.0,4.577,2.0946,0.3843,45.2882,FORWARD,0.0
11.5416,12.0,4.595,2.0993,0.1534,-17.3226,FORWARD,0.0
11.5677,12.0,4.613,2.1027,0.2792,10.1418,FORWARD,0.0
11.5935,12.0,4.63,2.106,0.2643,-1.2129,FORWARD,0.0
11.652,12.0,4.654,2.1072,-0.0575,-21.8401,FORWARD,0.0
11.6797,12.0,4.67,2.11,0.2147,20.6618,FORWARD,0.0
11.7313,12.0,4.693,2.1169,0.3048,7.5796,FORWARD,0.0
11.7614,12.0,4.713,2.1169,0.0034,-21.18,FORWARD,0.0
11.8164,12.0,4.731,2.1203,0.6564,65.2792,FORWARD,0.0
11.839,12.0,4.748,2.1247,0.4185,-22.3358,FORWARD,0.0
11.8976,12.0,4.771,2.1275,0.3178,-8.0967,FORWARD,0.0
11.9259,12.0,4.787,2.1294,0.1404,-13.3774,FORWARD,0.0
11.9758,12.0,4.808,2.1366,0.3295,16.7184,FORWARD,0.0
12.0024,12.0,4.825,2.1413,0.1708,-12.5229,FORWARD,0.0
12.0582,12.0,4.847,2.1425,0.0863,-6.3119,FORWARD,0.0
12.1112,12.0,4.866,2.1477,0.3222,20.6625,FORWARD,0.0
12.139,12.0,4.882,2.1494,0.1386,-14.1891,FORWARD,0.0
12.1683,12.0,4.899,2.1502,0.0518,-6.3584,FORWARD,0.0
12.1991,12.0,4.917,2.15,-0.0136,-4.5595,FORWARD,0.0
12.2541,12.0,4.934,2.155,0.1502,12.5829,FORWARD,0.0
12.2783,12.0,4.951,2.1584,0.3048,13.7818,FORWARD,0.0
12.3299,12.0,4.974,2.161,0.0499,-20.7934,FORWARD,0.0
12.3575,12.0,4.99,2.161,0.0005,-3.866,FORWARD,0.0
12.4156,12.0,5.013,2.1602,0.1828,15.0053,FORWARD,0.0
12.444,12.0,5.03,2.1606,0.0337,-11.3386,FORWARD,0.0
12.5001,12.0,5.049,2.1626,0.0583,1.8737,FORWARD,0.0
12.5252,12.0,5.066,2.1635,0.0813,1.9765,FORWARD,0.0
12.5798,12.0,5.086,2.1592,-0.1417,-17.9022,FORWARD,0.0
12.6115,12.0,5.104,2.1536,-0.3823,-16.3718,FORWARD,0.0
12.6424,12.0,5.122,2.1499,-0.262,8.3581,FORWARD,0.0
12.699,12.0,5.146,2.1484,-0.0822,13.3852,FORWARD,0.0
12.7291,12.0,5.164,2.1482,0.1171,16.0004,FORWARD,0.0
12.7837,12.0,5.185,2.1488,0.0472,-5.4019,FORWARD,0.0
12.8156,12.0,5.203,2.1462,-0.1733,-14.8028,FORWARD,0.0
12.8493,12.0,5.219,2.1428,-0.2177,-2.8265,FORWARD,0.0
12.8842,12.0,5.237,2.1389,-0.2393,-1.5117,FORWARD,0.0
12.9394,12.0,5.254,2.1454,0.4236,57.6249,FORWARD,0.0
12.9617,12.0,5.27,2.1479,0.242,-17.4615,FORWARD,0.0
13.0137,12.0,5.29,2.1406,-0.1473,-37.4242,FORWARD,0.0
13.0402,12.0,5.307,2.1362,-0.3547,-16.6907,FORWARD,0.0
13.0942,12.0,5.327,2.1242,-0.364,-0.7547,FORWARD,0.0
13.1204,12.0,5.345,2.1178,-0.5172,-12.4113,FORWARD,0.0
13.1734,12.0,5.366,2.0973,-0.7346,-17.5106,FORWARD,0.0
13.2039,12.0,5.383,2.0829,-0.988,-17.3305,FORWARD,0.0
13.2561,12.0,5.399,2.0683,-0.4476,44.4295,FORWARD,0.0
13.2763,12.0,5.416,2.0482,-2.0336,-160.4889,FORWARD,0.0
13.3014,12.0,5.433,2.0505,0.188,181.6011,FORWARD,0.0
13.3612,12.0,5.449,2.0354,-0.1402,-24.4982,FORWARD,0.0
13.3849,12.0,5.466,2.034,-0.1203,1.7095,FORWARD,0.0
13.4085,12.0,5.483,2.032,-0.1721,-4.4605,FORWARD,0.0
13.4575,12.0,5.506,2.0285,-0.1175,4.5072,FORWARD,0.0
13.5078,12.0,5.523,2.0204,-0.1511,-2.9635,FORWARD,0.0
13.5351,12.0,5.538,2.0084,-0.889,-54.4008,FORWARD,0.0
13.5589,12.0,5.556,2.0035,-0.4157,39.9258,FORWARD,0.0
13.5896,12.0,5.572,1.9909,-0.8159,-25.9864,FORWARD,0.0
13.6181,12.0,5.588,1.9849,-0.4174,27.7681,FORWARD,0.0
13.6649,12.0,5.61,1.9817,-0.0069,38.3366,FORWARD,0.0
13.6925,12.0,5.627,1.9703,-0.8216,-58.3485,FORWARD,0.0
13.7419,12.0,5.647,1.9508,-0.5268,25.6991,FORWARD,0.0
13.7643,12.0,5.663,1.9426,-0.7135,-16.2223,FORWARD,0.0
13.8145,12.0,5.684,1.9132,-0.7899,-6.4359,FORWARD,0.0
13.8563,12.0,5.702,1.8869,-1.0899,-24.6095,FORWARD,0.0
13.8776,12.0,5.717,1.8713,-1.3764,-25.2163,FORWARD,0.0
13.9019,12.0,5.733,1.8534,-1.3627,1.0523,FORWARD,0.0
13.9295,12.0,5.75,1.8374,-1.0714,19.4405,FORWARD,0.0
13.9791,12.0,5.776,1.8206,-0.4832,46.177,FORWARD,0.0
14.0072,12.0,5.793,1.8037,-1.0831,-38.5445,FORWARD,0.0
14.0545,12.0,5.812,1.7742,-0.9744,9.2106,FORWARD,0.0
14.075,12.0,5.828,1.7604,-1.1901,-18.5431,FORWARD,0.0
14.096,12.0,5.844,1.7472,-1.0926,8.0965,FORWARD,0.0
14.1436,12.0,5.866,1.7271,-0.4714,48.4568,FORWARD,0.0
14.1703,12.0,5.883,1.7109,-1.0358,-36.1811,FORWARD,0.0
14.1902,12.0,5.899,1.7024,-0.7361,25.7398,FORWARD,0.0
14.2342,12.0,5.92,1.6732,-0.8089,-6.1393,FORWARD,0.0
14.257,12.0,5.936,1.658,-1.1072,-21.7364,FORWARD,0.0
14.2969,12.0,5.954,1.6394,-0.4994,56.6913,FORWARD,0.0
14.3149,12.0,5.97,1.6306,-0.8048,-27.7354,FORWARD,0.0
14.3497,12.0,5.986,1.6055,-1.1596,-16.4246,FORWARD,0.0
14.3689,12.0,6.004,1.5999,-0.4655,57.8512,FORWARD,0.0
14.3936,12.0,6.021,1.5831,-1.0851,-39.8935,FORWARD,0.0
14.4154,12.0,6.037,1.5727,-0.7514,24.2082,FORWARD,0.0
14.4399,12.0,6.054,1.5319,-1.2918,-37.4688,FORWARD,0.0
14.4761,12.0,6.07,1.4389,-9.5541,-848.6862,FORWARD,0.0
14.4927,12.0,6.087,1.2275,-16.4485,-536.3998,FORWARD,0.0
14.5166,12.0,6.109,0.8345,-16.1785,21.7014,FORWARD,0.0
14.5244,12.0,6.126,0.5543,-22.64,-521.9821,FORWARD,0.0
14.5301,12.0,6.147,0.148,-5.0859,1417.1268,FORWARD,0.0
14.5325,12.0,6.164,0.2014,3.937,665.2344,FORWARD,0.0
14.5383,11.9999,6.189,0.2405,3.3624,-42.6146,FORWARD,0.0
14.5415,11.9999,6.205,0.2567,1.2495,-162.6368,FORWARD,0.0
14.5456,12.0,6.222,0.2678,1.0346,-16.5655,FORWARD,0.0
14.5528,12.0,6.242,0.2959,2.4937,129.1823,FORWARD,0.0
14.5636,12.0,6.27,0.3154,0.6129,-59.2796,FORWARD,0.0
14.5676,12.0,6.286,0.3436,2.5248,170.7409,FORWARD,0.0
14.5727,12.0,6.304,0.3569,0.9539,-112.9142,FORWARD,0.0
14.5799,12.0001,6.318,0.3833,1.4664,28.4714,FORWARD,0.0
14.5859,12.0,6.335,0.4082,1.6412,11.5345,FORWARD,0.0
14.5922,12.0,6.351,0.4197,0.7285,-57.8398,FORWARD,0.0
14.5987,12.0,6.37,0.4005,-1.1736,-116.3816,FORWARD,0.0
14.6103,12.0,6.389,0.4228,1.0648,176.5362,FORWARD,0.0
14.6156,12.0,6.407,0.4172,-0.4605,-123.7686,FORWARD,0.0
14.6276,12.0001,6.423,0.4698,1.0691,136.2197,FORWARD,0.0
14.6329,12.0001,6.44,0.4812,1.0119,-5.0678,FORWARD,0.0
14.6403,12.0001,6.457,0.4857,0.2882,-45.9743,FORWARD,0.0
14.6515,12.0001,6.477,0.4975,0.2975,0.7232,FORWARD,0.0
14.657,12.0,6.494,0.5058,0.7498,40.7778,FORWARD,0.0
14.6694,12.0,6.514,0.5325,2.1274,125.4175,FORWARD,0.0
14.675,12.0,6.531,0.5402,0.7105,-129.9872,FORWARD,0.0
14.6883,12.0,6.549,0.5564,0.7555,3.8127,FORWARD,0.0
14.695,12.0,6.566,0.5627,0.5086,-19.8301,FORWARD,0.0
14.709,12.0,6.582,0.5735,0.4928,-1.4642,FORWARD,0.0
14.7143,12.0,6.598,0.4336,-12.5538,-1170.3231,FORWARD,0.0
14.7199,12.0,6.616,0.4422,0.6376,974.5143,FORWARD,0.0
14.7299,12.0,6.637,0.461,0.799,14.9275,FORWARD,0.0
14.7358,12.0,6.654,0.4709,0.7431,-4.1786,FORWARD,0.0
14.7472,12.0,6.679,0.4864,0.8028,5.5772,FORWARD,0.0
14.7541,12.0,6.696,0.4954,0.5951,-13.8271,FORWARD,0.0
14.7668,12.0,6.713,0.5157,0.6872,8.0069,FORWARD,0.0
14.772,12.0,6.731,0.4574,-5.191,-524.0248,FORWARD,0.0
14.7766,12.0001,6.752,0.1778,0.8028,504.988,FORWARD,0.0
14.7791,12.0001,6.768,0.1767,-0.0762,-61.0001,FORWARD,0.0
14.7843,12.0001,6.789,0.244,0.4986,55.087,FORWARD,0.0
14.7904,12.0001,6.807,0.2623,1.3908,75.5743,FORWARD,0.0
14.7933,12.0001,6.825,0.2843,2.0339,59.2416,FORWARD,0.0
14.8001,12.0001,6.843,0.3017,-0.3688,-206.3207,FORWARD,0.0
14.8032,12.0001,6.859,0.3099,0.8008,114.384,FORWARD,0.0
