x,y,elapsed_s,velocity_ms,accel_ms2,jerk_ms3,direction,wheel_angle_deg
10.0,12.0,2.273,0.0004,0.0,0.0001,STATIONARY,0.0
10.0,12.0,2.291,0.0002,0.0,-0.0,STATIONARY,0.0
10.0,12.0,2.309,0.0008,-0.0,-0.0,STATIONARY,0.0
10.0,12.0,2.326,0.0,-0.0,0.0,STATIONARY,0.0
10.0,12.0,2.342,0.0019,0.0,0.0001,STATIONARY,0.0
10.0,12.0,2.358,0.0017,0.0,0.0001,STATIONARY,0.0
10.0,12.0,2.382,0.0004,0.0,-0.0,STATIONARY,0.0
10.0,12.0,2.398,0.0006,-0.0,-0.0003,STATIONARY,0.0
10.0,12.0,2.42,0.001,-0.0,0.0001,STATIONARY,0.0
10.0,12.0,2.437,0.0,0.0,0.0001,STATIONARY,0.0
10.0,12.0,2.457,0.0003,0.0,0.0,STATIONARY,0.0
10.0,12.0,2.475,0.0015,-0.0,-0.0,STATIONARY,0.0
10.0,12.0,2.492,0.0003,-0.0,-0.0,STATIONARY,0.0
10.0,12.0,2.511,0.0005,-0.0,0.0,STATIONARY,0.0
10.0,12.0,2.529,0.0007,0.0,0.0,STATIONARY,0.0
10.0,12.0,2.553,0.0001,0.0,-0.0,STATIONARY,0.0
10.0,12.0,2.57,0.0008,0.0,0.0001,STATIONARY,0.0
10.0,12.0,2.586,0.0006,-0.0,-0.0002,STATIONARY,0.0
10.0,12.0,2.606,0.0009,0.0,0.0003,STATIONARY,0.0
10.0,12.0,2.622,0.0007,-0.0,-0.0004,STATIONARY,0.0
10.0,12.0,2.638,0.0009,0.0,0.0002,STATIONARY,0.0
10.0,12.0,2.661,0.0011,-0.0,-0.0003,STATIONARY,0.0
10.0,12.0,2.676,0.0018,0.0,0.0002,STATIONARY,0.0
10.0,12.0,2.695,0.0001,-0.0,-0.0001,STATIONARY,0.0
10.0,12.0,2.709,0.0005,0.0,0.0003,STATIONARY,0.0
10.0,12.0,2.727,0.0001,-0.0,-0.0003,STATIONARY,0.0
10.0,12.0,2.743,0.0007,0.0,0.0001,STATIONARY,0.0
10.0,12.0,2.762,0.0012,0.0,-0.0,STATIONARY,0.0
10.0,12.0,2.78,0.0002,-0.0,-0.0001,STATIONARY,0.0
10.0,12.0,2.807,0.0,-0.0,-0.0001,STATIONARY,0.0
10.0,12.0,2.824,0.0012,-0.0,0.0,STATIONARY,0.0
10.0,12.0,2.844,0.0012,0.0,0.0001,STATIONARY,0.0
10.0,12.0,2.863,0.0,-0.0,-0.0,STATIONARY,0.0
10.0,12.0,2.887,0.0007,-0.0,-0.0001,STATIONARY,0.0
10.0,12.0,2.904,0.0006,-0.0,0.0001,STATIONARY,0.0
10.0,12.0,2.928,0.0015,-0.0,-0.0001,STATIONARY,0.0
10.0,12.0,2.944,0.0001,0.0,0.0001,STATIONARY,0.0
10.0,12.0,2.964,0.0008,0.0,0.0001,STATIONARY,0.0
10.0,12.0,2.981,0.0003,0.0,-0.0,STATIONARY,0.0
10.0,12.0,2.996,0.001,-0.0,-0.0001,STATIONARY,0.0
10.0,12.0,3.013,0.0024,0.0,0.0003,STATIONARY,0.0
10.0,12.0,3.032,0.0015,0.0,-0.0001,STATIONARY,0.0
10.0,12.0,3.049,0.0013,-0.0,-0.0002,STATIONARY,0.0
10.0,12.0,3.071,0.0009,0.0,0.0003,STATIONARY,0.0
10.0,12.0,3.087,0.0,0.0,-0.0002,STATIONARY,0.0
10.0,12.0,3.106,0.0009,0.0,0.0001,STATIONARY,0.0
10.0,12.0,3.124,0.0005,0.0,-0.0001,STATIONARY,0.0
10.0,12.0,3.138,0.0006,-0.0,-0.0,STATIONARY,0.0
10.0,12.0,3.155,0.0001,-0.0,-0.0,STATIONARY,0.0
10.0,12.0,3.176,0.0,0.0,0.0,STATIONARY,0.0
10.0,12.0,3.199,0.0006,0.0,0.0,STATIONARY,0.0
10.0,12.0,3.215,0.0002,-0.0,-0.0001,STATIONARY,0.0
10.0,12.0,3.239,0.0001,0.0,0.0001,STATIONARY,0.0
10.0,12.0,3.255,0.0003,0.0,0.0001,STATIONARY,0.0
10.0,12.0,3.275,0.001,0.0,-0.0001,STATIONARY,0.0
10.0,12.0,3.292,0.0002,0.0,-0.0,STATIONARY,0.0
10.0,12.0,3.31,0.0006,0.0,0.0,STATIONARY,0.0
10.0,12.0,3.329,0.0002,-0.0,-0.0,STATIONARY,0.0
10.0,12.0,3.348,0.0002,-0.0,-0.0001,STATIONARY,0.0
10.0,12.0,3.365,0.0004,0.0,0.0002,STATIONARY,0.0
10.0,12.0,3.389,0.0008,0.0,-0.0002,STATIONARY,0.0
10.0,12.0,3.405,0.0006,-0.0,-0.0,STATIONARY,0.0
10.0,12.0,3.426,0.0006,0.0,0.0004,STATIONARY,0.0
10.0,12.0,3.442,0.0006,-0.0,-0.0004,STATIONARY,0.0
10.0,12.0,3.458,0.0009,-0.0,0.0001,STATIONARY,0.0
10.0,12.0,3.475,0.0012,-0.0,0.0,STATIONARY,0.0
10.0,12.0,3.492,0.0005,0.0,0.0,STATIONARY,0.0
10.0,12.0,3.508,0.0,0.0,-0.0,STATIONARY,0.0
10.0,12.0,3.526,0.0014,0.0,0.0001,STATIONARY,0.0
10.0,12.0,3.544,0.001,-0.0,-0.0001,STATIONARY,0.0
10.0,12.0,3.559,0.0019,0.0,0.0,STATIONARY,0.0
10.0,12.0,3.58,0.0004,0.0,0.0001,STATIONARY,0.0
10.0,12.0,3.597,0.0011,0.0,-0.0001,STATIONARY,0.0
10.0,12.0,3.613,0.001,-0.0,-0.0,STATIONARY,0.0
10.0,12.0,3.639,0.0007,0.0,0.0001,STATIONARY,0.0
10.0,12.0,3.656,0.0003,0.0,0.0001,STATIONARY,0.0
10.0,12.0,3.678,0.0002,0.0,0.0,STATIONARY,0.0
10.0,12.0,3.694,0.0009,-0.0,-0.0002,STATIONARY,0.0
10.0,12.0,3.712,0.001,-0.0,0.0001,STATIONARY,0.0
10.0,12.0,3.728,0.0005,-0.0,-0.0,STATIONARY,0.0
10.0,12.0,3.745,0.0001,0.0,0.0001,STATIONARY,0.0
10.0,12.0,3.761,0.0004,0.0,0.0,STATIONARY,0.0
10.0,12.0,3.782,0.0018,0.0,0.0002,STATIONARY,0.0
10.0,12.0,3.798,0.0006,-0.0,-0.0002,STATIONARY,0.0
10.0,12.0,3.816,0.0038,0.2767,20.2758,STATIONARY,0.0
10.0091,12.0,3.84,0.5455,20.1635,1523.8568,FORWARD,0.0
10.0198,12.0,3.857,0.7854,15.6561,-294.1902,FORWARD,0.0
10.0445,12.0,3.875,1.1153,12.9367,-206.0557,FORWARD,0.0
10.0595,12.0,3.891,1.2276,9.0222,-314.5678,FORWARD,0.0
10.078,12.0,3.907,1.3399,7.9721,-74.5484,FORWARD,0.0
10.118,12.0,3.927,1.508,5.4703,-189.8025,FORWARD,0.0
10.133,12.0,3.942,1.5203,1.2418,-427.4959,FORWARD,0.0
10.1738,12.0,3.967,1.6586,3.1801,140.7143,FORWARD,0.0
10.1965,12.0,3.985,1.7045,3.4171,17.6498,FORWARD,0.0
10.244,12.0,4.009,1.7729,1.9009,-99.9158,FORWARD,0.0
10.2691,12.0,4.026,1.8027,2.1269,16.1279,FORWARD,0.0
10.3153,12.0,4.046,1.8519,1.6632,-35.6323,FORWARD,0.0
10.3433,12.0,4.063,1.8678,1.0596,-40.1157,FORWARD,0.0
10.3875,12.0,4.086,1.9049,1.4168,30.9557,FORWARD,0.0
10.4177,12.0,4.103,1.9122,0.4602,-60.2244,FORWARD,0.0
10.4666,12.0,4.126,1.9383,0.8681,31.8646,FORWARD,0.0
10.4935,12.0,4.142,1.9466,0.5982,-19.4793,FORWARD,0.0
10.5428,12.0,4.165,1.9653,0.8108,17.7766,FORWARD,0.0
10.5718,12.0,4.185,1.9689,0.2454,-38.3119,FORWARD,0.0
10.6045,12.0,4.205,1.9687,-0.0143,-15.5882,FORWARD,0.0
10.6606,12.0,4.224,1.9807,0.7762,63.7347,FORWARD,0.0
10.6871,12.0,4.239,1.9863,0.4149,-27.0183,FORWARD,0.0
10.7145,12.0,4.256,1.9909,0.3368,-5.6592,FORWARD,0.0
10.7478,12.0,4.274,1.9887,-0.1316,-27.9405,FORWARD,0.0
10.7984,12.0,4.294,2.0022,0.8878,96.478,FORWARD,0.0
10.8244,12.0,4.311,2.007,0.3711,-39.7637,FORWARD,0.0
10.8744,12.0,4.328,2.0176,0.5341,13.9716,FORWARD,0.0
10.8935,12.0,4.346,2.0048,-1.3395,-196.8485,FORWARD,0.0
10.9423,12.0,4.366,2.0238,0.4486,150.1343,FORWARD,0.0
10.9713,12.0,4.383,2.0236,-0.0151,-32.414,FORWARD,0.0
11.0259,12.0,4.403,2.03,0.1464,11.7548,FORWARD,0.0
11.0678,12.0,4.421,2.0368,1.0274,82.1567,FORWARD,0.0
11.097,12.0,4.443,2.0377,0.0621,-67.2599,FORWARD,0.0
11.1273,12.0,4.46,2.0382,0.033,-1.9514,FORWARD,0.0
11.1846,12.0,4.486,2.0431,0.1436,7.7975,FORWARD,0.0
11.213,12.0,4.503,2.0458,0.1976,3.893,FORWARD,0.0
11.2622,12.0,4.52,2.0556,0.5482,32.3441,FORWARD,0.0
11.3068,12.0,4.537,2.0652,0.3858,-14.0101,FORWARD,0.0
11.3251,12.0,4.556,2.0547,-1.1845,-176.5209,FORWARD,0.0
11.376,12.0,4.575,2.0679,0.3221,124.0495,FORWARD,0.0
11.398,12.0,4.592,2.0734,0.5224,18.8712,FORWARD,0.0
11.4484,12.0,4.609,2.0784,0.1697,-28.2958,FORWARD,0.0
11.4899,12.0,4.627,2.0825,0.8499,65.7042,FORWARD,0.0
11.5069,12.0,4.643,2.0767,-0.7103,-189.7903,FORWARD,0.0
11.5385,12.0,4.66,2.0756,-0.0687,42.1976,FORWARD,0.0
11.5772,12.0,4.677,2.0648,-0.5783,-27.2382,FORWARD,0.0
11.6062,12.0,4.693,2.0719,0.5062,77.7489,FORWARD,0.0
11.6378,12.0,4.71,2.0713,-0.0387,-35.703,FORWARD,0.0
11.6893,12.0,4.733,2.0836,0.4242,38.1408,FORWARD,0.0
11.7224,12.0,4.749,2.0795,-0.2545,-42.636,FORWARD,0.0
11.7764,12.0,4.769,2.0906,0.7002,83.5431,FORWARD,0.0
11.806,12.0,4.785,2.0906,0.0027,-49.3589,FORWARD,0.0
11.8388,12.0,4.8,2.0884,-0.139,-9.0345,FORWARD,0.0
11.8703,12.0,4.817,2.0896,0.0785,14.4214,FORWARD,0.0
11.9044,12.0,4.833,2.087,-0.1589,-14.5456,FORWARD,0.0
11.9355,12.0,4.85,2.09,0.2,24.1171,FORWARD,0.0
11.9675,12.0,4.867,2.0907,0.0427,-10.2865,FORWARD,0.0
12.0188,12.0,4.884,2.104,0.4293,31.9472,FORWARD,0.0
12.0458,12.0,4.903,2.1073,0.2626,-12.9791,FORWARD,0.0
12.0776,12.0,4.92,2.106,-0.088,-23.2981,FORWARD,0.0
12.1379,12.0,4.945,2.11,0.0461,9.1591,FORWARD,0.0
12.1702,12.0,4.962,2.1097,-0.0241,-4.5867,FORWARD,0.0
12.2209,12.0,4.984,2.1224,0.5061,46.4459,FORWARD,0.0
12.2564,12.0,5.001,2.1158,-0.3935,-53.7111,FORWARD,0.0
12.284,12.0,5.019,2.125,0.1596,40.5899,FORWARD,0.0
12.3364,12.0,5.037,2.132,0.6384,43.5478,FORWARD,0.0
12.3904,12.0,5.054,2.1383,0.5705,-5.9826,FORWARD,0.0
12.4254,12.0,5.07,2.1306,-1.0309,-183.93,FORWARD,0.0
12.4638,12.0,5.087,2.1231,-1.1051,-7.7854,FORWARD,0.0
12.5005,12.0,5.105,2.1186,-1.3801,-27.5503,FORWARD,0.0
12.5198,12.0,5.121,2.1237,0.5578,213.3803,FORWARD,0.0
12.5456,12.0,5.137,2.1319,0.6779,9.8911,FORWARD,0.0
12.5981,12.0,5.159,2.1418,0.2928,-29.2658,FORWARD,0.0
12.6471,12.0,5.174,2.152,0.4118,10.385,FORWARD,0.0
12.6761,12.0,5.195,2.1542,0.1652,-18.2626,FORWARD,0.0
12.7224,12.0,5.214,2.1629,0.414,24.8058,FORWARD,0.0
12.7678,12.0,5.23,2.1707,0.3533,-5.7832,FORWARD,0.0
12.7883,12.0,5.248,2.162,-0.925,-135.0039,FORWARD,0.0
12.8354,12.0,5.267,2.1754,0.3941,130.9733,FORWARD,0.0
12.8608,12.0,5.284,2.1777,0.2013,-16.5097,FORWARD,0.0
12.9039,12.0,5.3,2.1799,-0.0597,-31.8899,FORWARD,0.0
12.9272,12.0,5.317,2.1841,0.4007,43.1519,FORWARD,0.0
12.99,12.0,5.339,2.1835,0.0287,-26.55,FORWARD,0.0
13.0165,12.0,5.356,2.1865,0.2462,17.8755,FORWARD,0.0
13.0701,12.0,5.373,2.1903,0.4128,16.3652,FORWARD,0.0
13.0947,12.0,5.39,2.1937,0.3032,-9.7503,FORWARD,0.0
13.1543,12.0,5.409,2.1951,0.3412,3.2455,FORWARD,0.0
13.1815,12.0,5.429,2.1971,0.1619,-14.496,FORWARD,0.0
13.214,12.0,5.447,2.1948,-0.1559,-21.4359,FORWARD,0.0
13.268,12.0,5.468,2.1992,0.1265,22.4312,FORWARD,0.0
13.3073,12.0,5.485,2.1901,-0.5062,-35.2612,FORWARD,0.0
13.3384,12.0,5.503,2.1921,0.1393,45.4979,FORWARD,0.0
13.399,12.0,5.524,2.193,-0.2113,-21.5547,FORWARD,0.0
13.4431,12.0,5.54,2.1964,1.3822,150.1516,FORWARD,0.0
13.4672,12.0,5.558,2.1996,0.2916,-99.4534,FORWARD,0.0
13.5191,12.0,5.578,2.205,0.142,-11.8926,FORWARD,0.0
13.5483,12.0,5.594,2.2061,0.0863,-4.1997,FORWARD,0.0
13.5977,12.0,5.61,2.2142,0.3942,29.361,FORWARD,0.0
13.6207,12.0,5.626,2.2158,0.1485,-23.7146,FORWARD,0.0
13.667,12.0,5.646,2.2133,-0.3723,-54.2644,FORWARD,0.0
13.7156,12.0,5.662,2.2188,0.1701,49.4254,FORWARD,0.0
13.7398,12.0,5.68,2.2189,0.0065,-15.014,FORWARD,0.0
13.7873,12.0,5.698,2.2199,0.0646,5.624,FORWARD,0.0
13.8122,12.0,5.717,2.2203,0.0392,-2.2675,FORWARD,0.0
13.8611,12.0,5.734,2.2041,-1.4892,-169.3036,FORWARD,0.0
13.9035,12.0,5.752,2.1817,-1.7894,-31.2252,FORWARD,0.0
13.9474,12.0,5.768,2.1789,-0.1875,133.5858,FORWARD,0.0
13.965,12.0,5.785,2.1682,-1.3226,-140.2633,FORWARD,0.0
14.0139,12.0,5.804,2.1631,-0.1827,111.018,FORWARD,0.0
14.0426,12.0,5.821,2.1546,-0.6383,-34.2716,FORWARD,0.0
14.0855,12.0,5.838,2.1442,-0.7766,-15.1878,FORWARD,0.0
14.1287,12.0,5.855,2.1224,-1.8172,-113.8719,FORWARD,0.0
14.1685,12.0,5.872,2.1126,-1.1224,82.7671,FORWARD,0.0
14.2032,12.0,5.889,2.0904,-1.0264,10.4112,FORWARD,0.0
14.2217,12.0,5.905,2.0751,-1.7126,-76.9573,FORWARD,0.0
14.2633,12.0,5.922,2.0678,-0.7523,111.9397,FORWARD,0.0
14.3075,12.0,5.938,2.0568,-0.7288,2.1143,FORWARD,0.0
14.3254,12.0,5.954,2.0376,-2.18,-165.3497,FORWARD,0.0
14.3704,12.0,5.97,2.0289,-0.4609,155.7518,FORWARD,0.0
14.4054,12.0,5.987,2.0049,-1.8824,-162.3438,FORWARD,0.0
14.4408,12.0,6.003,2.0006,-0.2872,158.6752,FORWARD,0.0
14.4595,12.0,6.021,1.9827,-1.8999,-171.0919,FORWARD,0.0
14.5017,12.0,6.038,1.9811,-0.4526,138.1389,FORWARD,0.0
14.5385,12.0,6.055,1.9515,-2.1521,-170.6569,FORWARD,0.0
14.575,12.0,6.072,1.9398,-0.6431,147.9198,FORWARD,0.0
14.5926,12.0,6.088,1.9188,-2.2768,-177.272,FORWARD,0.0
14.6289,12.0,6.105,1.9066,-1.1675,127.2275,FORWARD,0.0
14.6536,12.0,6.122,1.8926,-1.0715,7.3538,FORWARD,0.0
14.6861,12.0,6.138,1.8702,-1.2936,-12.7813,FORWARD,0.0
14.7106,12.0,6.155,1.862,-0.6245,50.9367,FORWARD,0.0
14.7498,12.0,6.172,1.8334,-2.0608,-156.5662,FORWARD,0.0
14.7699,12.0,6.189,1.8349,0.131,199.6087,FORWARD,0.0
14.8097,12.0,6.206,1.8193,-1.8324,-200.0294,FORWARD,0.0
14.8415,12.0,6.222,1.8034,0.2557,266.1534,FORWARD,0.0
14.8803,12.0,6.24,1.792,-0.7707,-91.0987,FORWARD,0.0
14.9025,12.0,6.257,1.777,-1.2017,-34.5346,FORWARD,0.0
14.9438,12.0,6.274,1.7589,-0.4026,74.5427,FORWARD,0.0
14.9624,12.0,6.29,1.7547,-0.3991,0.3293,FORWARD,0.0
14.9966,12.0,6.309,1.7334,-1.9668,-164.2908,FORWARD,0.0
15.0158,12.0,6.326,1.7392,0.5275,226.0045,FORWARD,0.0
15.0422,12.0,6.343,1.7256,-0.8893,-93.0843,FORWARD,0.0
15.0873,12.0,6.361,1.7207,0.3718,116.5727,FORWARD,0.0
15.1226,12.0,6.377,1.7054,-1.0968,-164.0579,FORWARD,0.0
15.1497,12.0,6.402,1.6822,-1.4393,-21.2527,FORWARD,0.0
15.1916,12.0,6.422,1.6645,-0.1923,112.8618,FORWARD,0.0
15.2283,12.0,6.439,1.6555,-0.5183,-30.0729,FORWARD,0.0
15.2458,12.0,6.455,1.647,-0.8017,-26.6842,FORWARD,0.0
15.2638,12.0,6.471,1.6388,-0.7504,4.6704,FORWARD,0.0
15.2889,12.0,6.487,1.6245,-0.9258,-11.3309,FORWARD,0.0
15.3263,12.0,6.504,1.6211,-0.1037,77.1486,FORWARD,0.0
15.3599,12.0,6.525,1.5934,-2.2077,-227.8373,FORWARD,0.0
15.3795,12.0,6.542,1.5725,-1.0926,108.0164,FORWARD,0.0
15.4102,12.0,6.56,1.4758,-9.8855,-898.4672,FORWARD,0.0
15.4243,12.0,6.577,1.1646,-27.4456,-1548.9739,FORWARD,0.0
15.4433,12.0,6.595,0.4643,-26.433,83.4301,FORWARD,0.0
15.446,12.0,6.611,0.1824,-25.3999,93.0723,FORWARD,0.0
15.4462,12.0,6.633,0.0536,4.4131,2508.8174,FORWARD,0.0
15.4475,12.0,6.649,0.0765,0.8758,-299.1164,FORWARD,0.0
15.4484,12.0,6.666,0.1046,2.8043,192.7884,FORWARD,0.0
15.4514,12.0,6.684,0.1518,1.672,-97.3066,FORWARD,0.0
15.4544,12.0,6.702,0.1803,4.1882,248.6049,FORWARD,0.0
15.4554,12.0,6.718,0.1094,-7.805,-1320.5245,FORWARD,0.0
15.4596,12.0,6.734,0.2101,1.8194,856.9563,FORWARD,0.0
15.461,12.0,6.75,0.1433,-6.8594,-889.8408,FORWARD,0.0
15.4656,12.0,6.767,0.2219,1.0059,768.0051,FORWARD,0.0
15.4702,12.0001,6.785,0.249,2.6289,177.2031,FORWARD,0.0
15.4746,12.0,6.802,0.2364,0.5705,-223.8226,FORWARD,0.0
15.4768,12.0,6.819,0.2678,3.8379,399.3426,FORWARD,0.0
15.4828,12.0,6.836,0.2762,-0.4168,-370.1996,FORWARD,0.0
15.4864,12.0,6.852,0.3096,2.6984,251.6277,FORWARD,0.0
15.4912,12.0001,6.869,0.3091,9.3687,766.763,FORWARD,0.0
