x,y,elapsed_s,velocity_ms,accel_ms2,jerk_ms3,direction,wheel_angle_deg
10.0,12.0,2.036,0.0021,0.0,0.0003,STATIONARY,0.0
10.0,12.0,2.051,0.0001,-0.0,-0.0002,STATIONARY,0.0
10.0,12.0,2.073,0.0,-0.0,-0.0002,STATIONARY,0.0
10.0,12.0,2.089,0.0016,0.0,0.0007,STATIONARY,0.0
10.0,12.0,2.11,0.0017,0.0,-0.0002,STATIONARY,0.0
10.0,12.0,2.126,0.0001,-0.0,-0.0001,STATIONARY,0.0
10.0,12.0,2.144,0.0005,0.0,0.0001,STATIONARY,0.0
10.0,12.0,2.162,0.0003,-0.0,-0.0001,STATIONARY,0.0
10.0,12.0,2.178,0.0007,-0.0,-0.0002,STATIONARY,0.0
10.0,12.0,2.198,0.0004,0.0,0.0002,STATIONARY,0.0
10.0,12.0,2.213,0.0,-0.0,-0.0001,STATIONARY,0.0
10.0,12.0,2.23,0.0002,0.0,0.0002,STATIONARY,0.0
10.0,12.0,2.247,0.0003,-0.0,-0.0002,STATIONARY,0.0
10.0,12.0,2.268,0.0001,-0.0,0.0001,STATIONARY,0.0
10.0,12.0,2.287,0.0003,-0.0,-0.0,STATIONARY,0.0
10.0,12.0,2.305,0.0004,0.0,0.0002,STATIONARY,0.0
10.0,12.0,2.327,0.0002,0.0,-0.0001,STATIONARY,0.0
10.0,12.0,2.344,0.0001,-0.0,-0.0001,STATIONARY,0.0
10.0,12.0,2.361,0.0006,0.0,0.0002,STATIONARY,0.0
10.0,12.0,2.379,0.0003,-0.0,-0.0001,STATIONARY,0.0
10.0,12.0,2.394,0.0011,-0.0,-0.0001,STATIONARY,0.0
10.0,12.0,2.418,0.0001,-0.0,0.0001,STATIONARY,0.0
10.0,12.0,2.435,0.0003,0.0,0.0001,STATIONARY,0.0
10.0,12.0,2.453,0.0007,-0.0,-0.0001,STATIONARY,0.0
10.0,12.0,2.472,0.0013,0.0,0.0003,STATIONARY,0.0
10.0,12.0,2.493,0.0001,-0.0,-0.0003,STATIONARY,0.0
10.0,12.0,2.512,0.0005,-0.0,0.0001,STATIONARY,0.0
10.0,12.0,2.529,0.0,0.0,0.0001,STATIONARY,0.0
10.0,12.0,2.546,0.0003,0.0,0.0,STATIONARY,0.0
10.0,12.0,2.565,0.0028,0.0,0.0001,STATIONARY,0.0
10.0,12.0,2.584,0.0006,-0.0,-0.0002,STATIONARY,0.0
10.0,12.0,2.6,0.0019,-0.0,0.0001,STATIONARY,0.0
10.0,12.0,2.62,0.0013,0.0,0.0001,STATIONARY,0.0
10.0,12.0,2.637,0.0013,-0.0,-0.0001,STATIONARY,0.0
10.0,12.0,2.662,0.0007,-0.0,-0.0001,STATIONARY,0.0
10.0,12.0,2.68,0.0002,0.0,0.0001,STATIONARY,0.0
10.0,12.0,2.695,0.0007,-0.0,-0.0001,STATIONARY,0.0
10.0,12.0,2.729,0.0009,-0.0,0.0,STATIONARY,0.0
10.0,12.0,2.748,0.0,0.0,0.0001,STATIONARY,0.0
10.0,12.0,2.765,0.0007,-0.0,-0.0001,STATIONARY,0.0
10.0,12.0,2.785,0.0014,0.0,0.0001,STATIONARY,0.0
10.0,12.0,2.802,0.0013,-0.0,-0.0001,STATIONARY,0.0
10.0,12.0,2.82,0.0018,0.0,0.0001,STATIONARY,0.0
10.0,12.0,2.839,0.0007,-0.0,-0.0002,STATIONARY,0.0
10.0,12.0,2.859,0.0,0.0,0.0002,STATIONARY,0.0
10.0,12.0,2.876,0.0001,-0.0,-0.0001,STATIONARY,0.0
10.0,12.0,2.894,0.0,0.0,0.0001,STATIONARY,0.0
10.0,12.0,2.912,0.0018,0.0,0.0,STATIONARY,0.0
10.0,12.0,2.934,0.0003,-0.0,-0.0,STATIONARY,0.0
10.0,12.0,2.959,0.0005,0.0,0.0,STATIONARY,0.0
10.0,12.0,2.978,0.0006,-0.0,-0.0,STATIONARY,0.0
10.0,12.0,2.997,0.0014,0.0,0.0,STATIONARY,0.0
10.0,12.0,3.02,0.0016,-0.0,-0.0001,STATIONARY,0.0
10.0,12.0,3.036,0.0003,0.0,0.0001,STATIONARY,0.0
10.0,12.0,3.058,0.0013,0.0,-0.0,STATIONARY,0.0
10.0,12.0,3.075,0.0004,-0.0,-0.0001,STATIONARY,0.0
10.0,12.0,3.098,0.0012,0.0,0.0001,STATIONARY,0.0
10.0,12.0,3.117,0.0009,0.0,-0.0,STATIONARY,0.0
10.0,12.0,3.138,0.0004,-0.0,-0.0001,STATIONARY,0.0
10.0,12.0,3.157,0.0005,0.0,0.0001,STATIONARY,0.0
10.0,12.0,3.177,0.0008,-0.0,-0.0,STATIONARY,0.0
10.0,12.0,3.198,0.001,0.0,0.0,STATIONARY,0.0
10.0,12.0,3.218,0.0009,0.0,-0.0,STATIONARY,0.0
10.0,12.0,3.24,0.0005,-0.0,-0.0,STATIONARY,0.0
10.0,12.0,3.257,0.0001,-0.0,-0.0,STATIONARY,0.0
10.0,12.0,3.279,0.0015,-0.0,-0.0001,STATIONARY,0.0
10.0,12.0,3.297,0.0016,0.0,0.0001,STATIONARY,0.0
10.0,12.0,3.316,0.0001,0.0,-0.0,STATIONARY,0.0
10.0,12.0,3.339,0.0004,0.0,-0.0,STATIONARY,0.0
10.0,12.0,3.358,0.0003,0.0,0.0,STATIONARY,0.0
10.0,12.0,3.376,0.0009,-0.0,-0.0001,STATIONARY,0.0
10.0,12.0,3.393,0.0011,-0.0,0.0001,STATIONARY,0.0
10.0,12.0,3.41,0.0007,0.0,0.0,STATIONARY,0.0
10.0,12.0,3.429,0.0006,0.0,0.0,STATIONARY,0.0
10.0,12.0,3.454,0.0016,-0.0,-0.0,STATIONARY,0.0
10.0,12.0,3.47,0.0015,0.0,0.0,STATIONARY,0.0
10.0,12.0,3.495,0.0008,-0.0,-0.0,STATIONARY,0.0
10.0,12.0,3.519,0.0003,-0.0,-0.0,STATIONARY,0.0
10.0,12.0,3.541,0.0005,0.0,0.0,STATIONARY,0.0
10.0,12.0,3.559,0.0006,0.0,-0.0,STATIONARY,0.0
10.0,12.0,3.577,0.0006,-0.0,-0.0001,STATIONARY,0.0
10.0,12.0,3.593,0.0002,0.0,0.0001,STATIONARY,0.0
10.0,12.0,3.612,0.0012,-0.0,-0.0001,STATIONARY,0.0
10.0,12.0,3.634,0.0013,0.0,0.0,STATIONARY,0.0
10.0,12.0,3.657,0.0004,-0.0,-0.0,STATIONARY,0.0
10.0,12.0,3.673,0.0001,-0.0,-0.0001,STATIONARY,0.0
10.0,12.0,3.69,0.0019,0.0,0.0001,STATIONARY,0.0
10.0,12.0,3.712,0.0,0.0,-0.0,STATIONARY,0.0
10.0,12.0,3.73,0.0006,0.0,0.0,STATIONARY,0.0
10.0,12.0,3.753,0.0007,-0.0,-0.0001,STATIONARY,0.0
10.0,12.0,3.77,0.0021,-0.0,0.0,STATIONARY,0.0
10.0,12.0,3.789,0.0034,0.1721,9.1609,STATIONARY,0.0
10.005,12.0,3.807,0.3228,18.1298,1018.7971,FORWARD,0.0
10.0165,12.0,3.824,0.6615,17.9156,-11.33,FORWARD,0.0
10.0287,12.0,3.84,0.8535,12.3555,-357.6757,FORWARD,0.0
10.0459,12.0,3.86,1.0107,8.8959,-195.7666,FORWARD,0.0
10.0728,12.0,3.885,1.2515,10.511,70.5004,FORWARD,0.0
10.099,12.0,3.902,1.3507,4.9581,-277.7232,FORWARD,0.0
10.1306,12.0,3.927,1.4911,6.3963,65.4912,FORWARD,0.0
10.1655,12.0,3.95,1.5704,3.5133,-127.7795,FORWARD,0.0
10.2013,12.0,3.971,1.6846,5.2725,81.2184,FORWARD,0.0
10.2381,12.0,3.992,1.7156,1.436,-177.9229,FORWARD,0.0
10.2802,12.0,4.016,1.8005,3.5682,89.5966,FORWARD,0.0
10.317,12.0,4.034,1.8069,0.314,-159.6686,FORWARD,0.0
10.3597,12.0,4.061,1.87,2.7269,104.2228,FORWARD,0.0
10.4022,12.0,4.08,1.8566,-0.5869,-144.9856,FORWARD,0.0
10.4385,12.0,4.1,1.8544,-0.1131,24.5365,FORWARD,0.0
10.4747,12.0,4.116,1.8626,0.4273,28.193,FORWARD,0.0
10.5016,12.0,4.132,1.8887,1.844,100.1761,FORWARD,0.0
10.5288,12.0,4.148,1.8996,0.7675,-75.7103,FORWARD,0.0
10.5746,12.0,4.167,1.9279,0.9865,18.8511,FORWARD,0.0
10.5974,12.0,4.185,1.9365,0.7303,-21.8062,FORWARD,0.0
10.6448,12.0,4.205,1.9792,4.5719,396.8275,FORWARD,0.0
10.6722,12.0,4.223,1.976,-0.2298,-343.3477,FORWARD,0.0
10.718,12.0,4.238,1.9342,-4.9282,-491.4682,FORWARD,0.0
10.741,12.0,4.257,1.9621,2.3829,624.5805,FORWARD,0.0
10.7919,12.0,4.274,1.9743,1.4156,-86.275,FORWARD,0.0
10.8162,12.0,4.292,1.9774,0.2536,-94.8897,FORWARD,0.0
10.8658,12.0,4.31,1.9851,0.1337,-9.2825,FORWARD,0.0
10.8897,12.0,4.328,1.9922,0.5972,38.6725,FORWARD,0.0
10.9179,12.0,4.344,1.9893,-0.2104,-57.4417,FORWARD,0.0
10.9514,12.0,4.362,1.9812,-0.4834,-16.3359,FORWARD,0.0
11.0051,12.0,4.379,2.002,1.041,126.4791,FORWARD,0.0
11.0261,12.0,4.394,2.0114,0.9002,-13.4927,FORWARD,0.0
11.0525,12.0,4.412,2.0097,-0.1323,-78.987,FORWARD,0.0
11.1043,12.0,4.431,2.0198,1.0011,99.6532,FORWARD,0.0
11.1293,12.0,4.448,2.0212,0.1201,-71.3371,FORWARD,0.0
11.155,12.0,4.463,2.0237,0.1978,6.1636,FORWARD,0.0
11.1998,12.0,4.484,2.056,4.0386,467.3705,FORWARD,0.0
11.2293,12.0,4.501,2.0541,-0.1276,-287.6064,FORWARD,0.0
11.2794,12.0,4.521,2.0541,0.0599,16.0,FORWARD,0.0
11.3097,12.0,4.539,2.0633,0.6194,37.8403,FORWARD,0.0
11.3468,12.0,4.555,2.0677,0.244,-20.674,FORWARD,0.0
11.3738,12.0,4.572,2.0618,-0.446,-52.2836,FORWARD,0.0
11.4106,12.0,4.591,2.0706,0.4885,52.0102,FORWARD,0.0
11.4607,12.0,4.61,2.0656,0.0709,-36.1565,FORWARD,0.0
11.4936,12.0,4.627,2.0777,0.7563,42.8089,FORWARD,0.0
11.5444,12.0,4.649,2.0773,0.2833,-38.3188,FORWARD,0.0
11.5704,12.0,4.666,2.081,0.2985,1.2151,FORWARD,0.0
11.6194,12.0,4.688,2.0831,-0.2137,-48.6217,FORWARD,0.0
11.6492,12.0,4.704,2.092,0.6217,58.2836,FORWARD,0.0
11.7056,12.0,4.725,2.084,-0.4207,-74.2891,FORWARD,0.0
11.7288,12.0,4.741,2.0875,0.3131,65.8603,FORWARD,0.0
11.7575,12.0,4.759,2.0871,-0.0257,-24.6685,FORWARD,0.0
11.807,12.0,4.779,2.0722,-1.4846,-147.2441,FORWARD,0.0
11.8377,12.0,4.795,2.0773,0.3464,124.1251,FORWARD,0.0
11.8687,12.0,4.812,2.0767,-0.0392,-25.7865,FORWARD,0.0
11.9233,12.0,4.829,2.0849,0.5369,48.4412,FORWARD,0.0
11.9507,12.0,4.846,2.0866,0.1312,-30.8137,FORWARD,0.0
11.9805,12.0,4.863,2.0866,0.0034,-8.9473,FORWARD,0.0
12.0317,12.0,4.884,2.0963,0.5916,53.3955,FORWARD,0.0
12.0597,12.0,4.902,2.0969,0.0443,-40.9358,FORWARD,0.0
12.1162,12.0,4.924,2.1017,0.6409,51.259,FORWARD,0.0
12.1469,12.0,4.942,2.0999,-0.1252,-52.4614,FORWARD,0.0
12.2032,12.0,4.959,2.1062,0.4328,45.0527,FORWARD,0.0
12.24,12.0,4.982,2.0972,-0.5129,-54.0573,FORWARD,0.0
12.2672,12.0,4.999,2.1051,0.6041,86.345,FORWARD,0.0
12.3189,12.0,5.025,2.1135,0.2628,-27.3453,FORWARD,0.0
12.3522,12.0,5.042,2.1094,-0.2601,-33.1325,FORWARD,0.0
12.4071,12.0,5.06,2.1189,0.4852,61.9684,FORWARD,0.0
12.436,12.0,5.079,2.1199,0.0786,-29.9062,FORWARD,0.0
12.4836,12.0,5.098,2.1306,0.4453,33.9305,FORWARD,0.0
12.506,12.0,5.113,2.1349,0.4118,-3.1958,FORWARD,0.0
12.5626,12.0,5.137,2.1358,-0.057,-33.3736,FORWARD,0.0
12.5902,12.0,5.153,2.1389,0.2457,23.5472,FORWARD,0.0
12.6237,12.0,5.171,2.1344,-0.2869,-33.8979,FORWARD,0.0
12.6921,12.0,5.188,2.1458,0.4463,66.9534,FORWARD,0.0
12.7172,12.0,5.21,2.1477,0.1634,-24.1981,FORWARD,0.0
12.7524,12.0,5.228,2.1413,-0.3864,-33.4213,FORWARD,0.0
12.7934,12.0,5.246,2.129,-0.6425,-13.2898,FORWARD,0.0
12.8339,12.0,5.266,2.1195,-0.4932,7.8095,FORWARD,0.0
12.8859,12.0,5.29,2.1145,-0.2046,11.7599,FORWARD,0.0
12.924,12.0,5.306,2.109,-0.3023,-5.4075,FORWARD,0.0
12.9557,12.0,5.323,2.1149,0.3892,46.2822,FORWARD,0.0
12.9906,12.0,5.339,2.1134,-0.088,-28.8705,FORWARD,0.0
13.0379,12.0,5.359,2.1233,0.444,23.8525,FORWARD,0.0
13.0854,12.0,5.384,2.1239,0.0262,-18.6812,FORWARD,0.0
13.1282,12.0,5.407,2.1353,0.5661,26.8944,FORWARD,0.0
13.1723,12.0,5.424,2.1376,0.1155,-21.8268,FORWARD,0.0
13.2108,12.0,5.441,2.1297,-0.4411,-30.8191,FORWARD,0.0
13.2526,12.0,5.459,2.1208,-0.4505,-0.4816,FORWARD,0.0
13.2868,12.0,5.476,2.125,0.2629,44.3207,FORWARD,0.0
13.3206,12.0,5.493,2.1272,0.1375,-7.9045,FORWARD,0.0
13.3712,12.0,5.514,2.1445,0.4689,27.1973,FORWARD,0.0
13.396,12.0,5.531,2.1509,0.5605,7.9477,FORWARD,0.0
13.4281,12.0,5.547,2.1503,-0.0415,-40.4123,FORWARD,0.0
13.4795,12.0,5.563,2.1507,-0.2864,-25.3372,FORWARD,0.0
13.5057,12.0,5.581,2.1577,0.5786,71.1702,FORWARD,0.0
13.5411,12.0,5.599,2.1533,-0.2677,-51.3881,FORWARD,0.0
13.5938,12.0,5.616,2.1616,0.3248,50.2442,FORWARD,0.0
13.6205,12.0,5.633,2.1621,0.0453,-22.6115,FORWARD,0.0
13.6563,12.0,5.648,2.1551,-0.4239,-28.2975,FORWARD,0.0
13.7011,12.0,5.665,2.1529,-0.1054,15.3126,FORWARD,0.0
13.7247,12.0,5.681,2.1581,0.4707,52.5325,FORWARD,0.0
13.7596,12.0,5.698,2.1505,-0.4674,-57.9827,FORWARD,0.0
13.795,12.0,5.715,2.1454,-0.3074,9.7084,FORWARD,0.0
13.8357,12.0,5.733,2.1342,-0.5933,-15.0152,FORWARD,0.0
13.882,12.0,5.756,2.1441,0.4623,48.8523,FORWARD,0.0
13.93,12.0,5.78,2.1418,-0.1027,-25.2327,FORWARD,0.0
13.9773,12.0,5.798,2.1479,0.2754,17.1718,FORWARD,0.0
14.0204,12.0,5.817,2.1442,-0.1834,-22.8259,FORWARD,0.0
14.0537,12.0,5.834,2.1373,-0.4469,-16.9225,FORWARD,0.0
14.0897,12.0,5.85,2.1299,-0.4375,0.5595,FORWARD,0.0
14.1175,12.0,5.868,2.1351,0.3984,64.3276,FORWARD,0.0
14.1698,12.0,5.887,2.1413,0.4472,4.3588,FORWARD,0.0
14.1981,12.0,5.905,2.1386,-0.2069,-49.3997,FORWARD,0.0
14.2543,12.0,5.927,2.1264,-0.5774,-26.0058,FORWARD,0.0
14.2844,12.0,5.945,2.1188,-0.5378,2.7939,FORWARD,0.0
14.3373,12.0,5.966,2.1014,-0.3227,20.3017,FORWARD,0.0
14.4021,12.0,5.993,2.0585,-1.3743,-33.7087,FORWARD,0.0
14.4233,12.0,6.01,2.0511,-0.7221,63.1702,FORWARD,0.0
14.4591,12.0,6.026,2.0257,-1.4397,-40.7238,FORWARD,0.0
14.4909,12.0,6.043,2.0103,-0.98,29.1563,FORWARD,0.0
14.5357,12.0,6.065,1.998,-0.5482,19.2982,FORWARD,0.0
14.5782,12.0,6.086,1.9767,-0.9953,-20.8598,FORWARD,0.0
14.6184,12.0,6.108,1.9647,-0.5862,20.0255,FORWARD,0.0
14.6588,12.0,6.128,1.9462,-0.8913,-14.7377,FORWARD,0.0
14.7007,12.0,6.15,1.9272,-0.8806,0.4914,FORWARD,0.0
14.7399,12.0,6.172,1.9042,-1.1207,-11.7006,FORWARD,0.0
14.7771,12.0,6.189,1.8724,-1.606,-24.5564,FORWARD,0.0
14.8179,12.0,6.208,1.8516,-0.949,29.9432,FORWARD,0.0
14.8442,12.0,6.224,1.829,-1.5774,-43.864,FORWARD,0.0
14.8725,12.0,6.242,1.8049,-1.5437,2.1523,FORWARD,0.0
14.9052,12.0,6.258,1.781,-1.2996,13.3058,FORWARD,0.0
14.9387,12.0,6.277,1.7549,-1.3729,-3.8489,FORWARD,0.0
14.9763,12.0,6.3,1.7298,-1.1598,9.8437,FORWARD,0.0
15.0056,12.0,6.322,1.4548,-14.5399,-707.4287,FORWARD,0.0
15.0348,12.0,6.346,1.23,-9.3224,216.4,FORWARD,0.0
15.0597,12.0,6.368,1.2026,-1.3266,387.4525,FORWARD,0.0
15.086,12.0,6.385,1.262,2.8054,195.1008,FORWARD,0.0
15.1086,12.0,6.398,1.2663,0.2323,-141.0328,FORWARD,0.0
15.1285,12.0,6.417,1.2601,-0.3852,-38.293,FORWARD,0.0
15.146,12.0,6.433,1.2552,-0.3425,3.0072,FORWARD,0.0
15.1638,12.0,6.451,1.2578,0.1836,36.3645,FORWARD,0.0
15.1845,12.0,6.469,1.2604,0.152,-1.8893,FORWARD,0.0
15.2173,12.0,6.488,1.2657,0.3483,17.2292,FORWARD,0.0
15.2338,12.0,6.505,1.2713,0.4236,5.6952,FORWARD,0.0
15.2527,12.0,6.521,1.2729,0.1111,-20.6757,FORWARD,0.0
15.2818,12.0,6.543,1.2763,0.2555,13.9912,FORWARD,0.0
15.3029,12.0,6.56,1.205,-4.1167,-252.4031,FORWARD,0.0
15.3144,12.0,6.577,0.8778,-27.1061,-1904.2759,FORWARD,0.0
15.329,12.0,6.598,0.5476,1.6536,2310.9263,FORWARD,0.0
15.3358,12.0,6.615,0.5609,1.0386,-48.328,FORWARD,0.0
15.3506,12.0,6.635,0.5989,0.949,-7.878,FORWARD,0.0
15.3589,12.0,6.652,0.6173,1.3023,25.0007,FORWARD,0.0
15.3678,12.0,6.669,0.6277,0.6947,-40.7316,FORWARD,0.0
15.3853,12.0,6.694,0.6377,0.1179,-41.1504,FORWARD,0.0
15.3937,11.9999,6.709,0.6584,1.5674,109.5568,FORWARD,0.0
15.4034,11.9999,6.728,0.6676,1.1068,-36.2169,FORWARD,0.0
15.4201,11.9999,6.748,0.6731,0.4334,-52.5923,FORWARD,0.0
15.4295,11.9999,6.764,0.693,1.4266,71.3744,FORWARD,0.0
15.4491,11.9999,6.784,0.7053,0.5004,-67.0531,FORWARD,0.0
15.4565,11.9999,6.802,0.7148,0.8913,36.6465,FORWARD,0.0
15.4663,11.9999,6.818,0.7248,0.7114,-12.7602,FORWARD,0.0
15.4762,11.9999,6.835,0.7309,0.4322,-19.8505,FORWARD,0.0
15.4965,11.9999,6.858,0.7428,0.4241,-0.5926,FORWARD,0.0
15.5063,11.9999,6.874,0.75,0.5286,7.6897,FORWARD,0.0
15.5171,11.9999,6.89,0.7568,0.4553,-4.9687,FORWARD,0.0
15.5346,11.9999,6.908,0.7701,0.8143,34.9156,FORWARD,0.0
15.5463,11.9999,6.927,0.7795,0.602,-13.5526,FORWARD,0.0
15.5569,11.9999,6.943,0.7841,0.3279,-19.6697,FORWARD,0.0
15.5688,11.9999,6.958,0.7871,0.1899,-8.748,FORWARD,0.0
15.5863,11.9999,6.975,0.7277,-2.5326,-116.0366,FORWARD,0.0
