x,y,elapsed_s,velocity_ms,accel_ms2,jerk_ms3,direction,wheel_angle_deg
10.0005,11.9998,0.744,0.1988,-0.0016,-0.0045,STATIONARY,0.0
10.0005,11.9998,0.76,0.1854,-0.002,-0.0252,STATIONARY,0.0
10.0004,11.9998,0.778,0.1689,-0.0018,0.0064,STATIONARY,0.0
10.0004,11.9998,0.802,0.1475,-0.0018,0.0005,STATIONARY,0.0
10.0004,11.9998,0.818,0.1358,-0.0018,0.0015,STATIONARY,0.0
10.0003,11.9998,0.836,0.1245,-0.0018,0.0022,STATIONARY,0.0
10.0003,11.9998,0.859,0.1064,-0.0018,0.0,STATIONARY,0.0
10.0003,11.9998,0.875,0.096,-0.0012,0.0353,STATIONARY,0.0
10.0002,11.9998,0.893,0.0868,-0.0013,-0.0041,STATIONARY,0.0
10.0002,11.9998,0.911,0.0736,-0.001,0.0199,STATIONARY,0.0
10.0002,11.9998,0.928,0.0671,-0.001,0.0038,STATIONARY,0.0
10.0002,11.9998,0.945,0.0608,-0.0009,0.0066,STATIONARY,0.0
10.0001,11.9998,0.964,0.052,-0.0008,0.0063,STATIONARY,0.0
10.0001,11.9998,0.981,0.047,-0.0006,0.0141,STATIONARY,0.0
10.0001,11.9998,1.002,0.0385,-0.0006,0.0049,STATIONARY,0.0
10.0001,11.9998,1.019,0.0346,-0.0005,0.0036,STATIONARY,0.0
10.0001,11.9998,1.036,0.031,-0.0005,0.0032,STATIONARY,0.0
10.0001,11.9998,1.052,0.0274,-0.0004,0.0031,STATIONARY,0.0
10.0001,11.9998,1.069,0.0242,-0.0004,0.0024,STATIONARY,0.0
10.0001,11.9998,1.095,0.0209,-0.0003,0.0047,STATIONARY,0.0
10.0001,11.9998,1.112,0.0155,-0.0003,0.0034,STATIONARY,0.0
10.0,11.9998,1.132,0.0163,-0.0002,0.0012,STATIONARY,0.0
10.0,11.9998,1.148,0.0141,-0.0002,0.0035,STATIONARY,0.0
10.0,11.9998,1.167,0.0114,-0.0002,0.0009,STATIONARY,0.0
10.0,11.9998,1.193,0.0102,-0.0002,0.001,STATIONARY,0.0
10.0,11.9998,1.21,0.0076,-0.0001,0.002,STATIONARY,0.0
10.0,11.9998,1.228,0.0059,-0.0001,0.0005,STATIONARY,0.0
10.0,11.9998,1.245,0.0061,-0.0001,0.0006,STATIONARY,0.0
10.0,11.9998,1.262,0.0045,-0.0001,0.001,STATIONARY,0.0
10.0,11.9998,1.288,0.0059,-0.0001,0.0011,STATIONARY,0.0
10.0,11.9998,1.304,0.0032,-0.0001,0.0011,STATIONARY,0.0
10.0,11.9998,1.32,0.004,-0.0001,-0.0003,STATIONARY,0.0
10.0,11.9998,1.335,0.0032,-0.0001,0.0009,STATIONARY,0.0
10.0,11.9998,1.353,0.0023,-0.0001,0.0002,STATIONARY,0.0
10.0,11.9998,1.37,0.0027,-0.0001,0.0006,STATIONARY,0.0
10.0,11.9998,1.395,0.0004,-0.0004,-0.0236,STATIONARY,0.0
10.0,11.9998,1.412,0.0002,0.0001,0.0311,STATIONARY,0.0
10.0,11.9998,1.427,0.0011,0.0001,-0.0021,STATIONARY,0.0
10.0,11.9998,1.448,0.0018,0.0,-0.0031,STATIONARY,0.0
10.0,11.9998,1.465,0.0001,0.0,-0.0005,STATIONARY,0.0
10.0,11.9998,1.482,0.0004,-0.0,-0.0008,STATIONARY,0.0
10.0,11.9998,1.498,0.0,-0.0,-0.0002,STATIONARY,0.0
10.0,11.9998,1.513,0.0015,-0.0,-0.0005,STATIONARY,0.0
10.0,11.9998,1.53,0.001,-0.0,0.0001,STATIONARY,0.0
10.0,11.9998,1.55,0.0019,-0.0,-0.0001,STATIONARY,0.0
10.0,11.9998,1.567,0.0011,-0.0,-0.0001,STATIONARY,0.0
10.0,11.9998,1.585,0.0004,-0.0,0.0001,STATIONARY,0.0
10.0,11.9998,1.601,0.0012,-0.0,0.0,STATIONARY,0.0
10.0,11.9998,1.619,0.0014,-0.0,0.0002,STATIONARY,0.0
10.0,11.9998,1.633,0.0003,-0.0,0.0001,STATIONARY,0.0
10.0,11.9998,1.658,0.0005,-0.0,0.0,STATIONARY,0.0
10.0,11.9998,1.676,0.0014,-0.0,0.0,STATIONARY,0.0
10.0,11.9998,1.693,0.0013,-0.0,0.0001,STATIONARY,0.0
10.0,11.9998,1.708,0.0002,-0.0,-0.0,STATIONARY,0.0
10.0,11.9998,1.725,0.0013,-0.0,0.0001,STATIONARY,0.0
10.0,11.9998,1.742,0.0008,-0.0,0.0,STATIONARY,0.0
10.0,11.9998,1.758,0.0,-0.0,0.0,STATIONARY,0.0
10.0,11.9998,1.775,0.0003,-0.0,-0.0,STATIONARY,0.0
10.0,11.9998,1.798,0.0001,-0.0001,-0.0034,STATIONARY,0.0
10.0,11.9998,1.814,0.0008,0.0,0.0041,STATIONARY,0.0
10.0,11.9998,1.831,0.0005,0.0,-0.0003,STATIONARY,0.0
10.0,11.9998,1.849,0.0001,0.0,-0.0001,STATIONARY,0.0
10.0,11.9998,1.865,0.0003,0.0,-0.0002,STATIONARY,0.0
10.0,11.9998,1.887,0.0005,-0.0,-0.0002,STATIONARY,0.0
10.0,11.9998,1.905,0.0008,0.0,0.0001,STATIONARY,0.0
10.0,11.9998,1.92,0.001,-0.0,-0.0003,STATIONARY,0.0
10.0,11.9998,1.941,0.0011,-0.0,0.0002,STATIONARY,0.0
10.0,11.9998,1.974,0.0003,-0.0,-0.0001,STATIONARY,0.0
10.0,11.9998,2.0,0.0,-0.0,0.0,STATIONARY,0.0
10.0,11.9998,2.016,0.0005,-0.0,-0.0,STATIONARY,0.0
10.0,11.9998,2.043,0.0011,-0.0,0.0001,STATIONARY,0.0
10.0,11.9998,2.061,0.0006,-0.0,0.0,STATIONARY,0.0
10.0,11.9998,2.096,0.0005,-0.0,0.0,STATIONARY,0.0
10.0,11.9998,2.115,0.0007,-0.0,0.0,STATIONARY,0.0
10.0,11.9998,2.132,0.0007,-0.0,-0.0001,STATIONARY,0.0
10.0,11.9998,2.149,0.0017,-0.0,0.0,STATIONARY,0.0
10.0,11.9998,2.172,0.0008,-0.0,0.0,STATIONARY,0.0
10.0,11.9998,2.188,0.0006,-0.0,0.0,STATIONARY,0.0
10.0,11.9998,2.205,0.0,-0.0,-0.0006,STATIONARY,0.0
10.0,11.9998,2.222,0.0013,0.0,0.0006,STATIONARY,0.0
10.0,11.9998,2.244,0.0014,-0.0,-0.0004,STATIONARY,0.0
10.0,11.9998,2.262,0.0024,-0.0,0.0001,STATIONARY,0.0
10.0,11.9998,2.279,0.0013,0.0,0.0001,STATIONARY,0.0
10.0,11.9998,2.305,0.0009,-0.0,-0.0003,STATIONARY,0.0
10.0,11.9998,2.323,0.0003,-0.0,0.0001,STATIONARY,0.0
10.0,11.9998,2.346,0.0009,0.0,0.0001,STATIONARY,0.0
10.0,11.9998,2.362,0.0003,-0.0,-0.0001,STATIONARY,0.0
10.0,11.9998,2.381,0.0014,0.0,0.0002,STATIONARY,0.0
10.0,11.9998,2.398,0.0005,-0.0,-0.0002,STATIONARY,0.0
10.0,11.9998,2.416,0.0002,-0.0,0.0,STATIONARY,0.0
10.0,11.9998,2.436,0.0003,-0.0,0.0001,STATIONARY,0.0
10.0,11.9998,2.453,0.0025,-0.0,-0.0003,STATIONARY,0.0
10.0,11.9998,2.475,0.0005,0.0,0.0003,STATIONARY,0.0
10.0,11.9998,2.492,0.0016,-0.0,-0.0003,STATIONARY,0.0
10.0,11.9998,2.518,0.0003,-0.0,0.0001,STATIONARY,0.0
10.0,11.9998,2.535,0.0009,0.0,0.0,STATIONARY,0.0
10.0,11.9998,2.551,0.0002,-0.0,-0.0001,STATIONARY,0.0
10.0,11.9998,2.568,0.0007,-0.0,0.0001,STATIONARY,0.0
10.0,11.9998,2.584,0.0003,-0.0,-0.0,STATIONARY,0.0
10.0,11.9998,2.6,0.0009,-0.0,-0.0001,STATIONARY,0.0
10.0,11.9998,2.618,0.0,0.0,0.0001,STATIONARY,0.0
10.0,11.9998,2.637,0.0011,-0.0,-0.0003,STATIONARY,0.0
10.0,11.9998,2.653,0.0007,0.0,0.0004,STATIONARY,0.0
10.0,11.9998,2.67,0.0002,0.0,-0.0001,STATIONARY,0.0
10.0,11.9998,2.695,0.0007,-0.0,-0.0001,STATIONARY,0.0
10.0,11.9998,2.711,0.0005,0.0,0.0002,STATIONARY,0.0
10.0,11.9998,2.732,0.0011,0.0,-0.0001,STATIONARY,0.0
10.0,11.9998,2.748,0.0003,-0.0,-0.0001,STATIONARY,0.0
10.0,11.9998,2.769,0.0001,-0.0,-0.0001,STATIONARY,0.0
10.0,11.9998,2.786,0.0004,0.0,0.0001,STATIONARY,0.0
10.0,11.9998,2.802,0.0006,0.0,-0.0,STATIONARY,0.0
10.0,11.9998,2.82,0.0002,-0.0,-0.0001,STATIONARY,0.0
10.0,11.9998,2.838,0.0005,0.0,0.0001,STATIONARY,0.0
10.0,11.9998,2.855,0.0003,-0.0,-0.0001,STATIONARY,0.0
10.0,11.9998,2.87,0.0002,0.0,0.0001,STATIONARY,0.0
10.0,11.9998,2.886,0.0002,0.0,-0.0001,STATIONARY,0.0
10.0,11.9998,2.903,0.0012,0.0,0.0001,STATIONARY,0.0
10.0,11.9998,2.919,0.0006,-0.0,-0.0003,STATIONARY,0.0
10.0,11.9998,2.935,0.0003,0.0,0.0002,STATIONARY,0.0
10.0,11.9998,2.955,0.0008,-0.0,-0.0002,STATIONARY,0.0
10.0,11.9998,2.971,0.0005,0.0,0.0002,STATIONARY,0.0
10.0,11.9998,2.995,0.0001,-0.0,-0.0002,STATIONARY,0.0
10.0,11.9998,3.012,0.0004,-0.0,0.0001,STATIONARY,0.0
10.0,11.9998,3.031,0.0001,-0.0,-0.0001,STATIONARY,0.0
10.0,11.9998,3.047,0.0006,-0.0,0.0001,STATIONARY,0.0
10.0,11.9998,3.065,0.0016,-0.0,0.0,STATIONARY,0.0
10.0,11.9998,3.082,0.0018,-0.0,-0.0002,STATIONARY,0.0
10.0,11.9998,3.106,0.0005,0.0,0.0001,STATIONARY,0.0
10.0,11.9998,3.123,0.0016,0.0,0.0,STATIONARY,0.0
10.0,11.9998,3.141,0.0005,-0.0,-0.0002,STATIONARY,0.0
10.0,11.9998,3.16,0.0014,-0.0,0.0001,STATIONARY,0.0
10.0,11.9998,3.175,0.0,-0.0,0.0,STATIONARY,0.0
10.0,11.9998,3.192,0.0004,0.0,0.0002,STATIONARY,0.0
10.0,11.9998,3.212,0.001,0.0,0.0001,STATIONARY,0.0
10.0,11.9998,3.23,0.0,-0.0,-0.0003,STATIONARY,0.0
10.0,11.9998,3.246,0.0006,0.0,0.0001,STATIONARY,0.0
10.0,11.9998,3.261,0.0004,-0.0,-0.0,STATIONARY,0.0
10.0,11.9998,3.278,0.0017,0.0,0.0,STATIONARY,0.0
10.0,11.9998,3.296,0.0026,-0.0,-0.0001,STATIONARY,0.0
10.0,11.9998,3.316,0.0012,-0.0,-0.0001,STATIONARY,0.0
10.0,11.9998,3.333,0.0012,-0.0,0.0001,STATIONARY,0.0
10.0,11.9998,3.354,0.0005,0.0,0.0,STATIONARY,0.0
10.0,11.9998,3.371,0.0001,0.0,-0.0,STATIONARY,0.0
10.0,11.9998,3.395,0.0005,0.0,0.0,STATIONARY,0.0
10.0,11.9998,3.411,0.0,-0.0,-0.0,STATIONARY,0.0
10.0,11.9998,3.427,0.0,-0.0,-0.0,STATIONARY,0.0
10.0,11.9998,3.448,0.0005,0.0,0.0001,STATIONARY,0.0
10.0,11.9998,3.466,0.0005,-0.0,-0.0001,STATIONARY,0.0
10.0,11.9998,3.489,0.0001,-0.0,0.0001,STATIONARY,0.0
10.0,11.9998,3.507,0.0008,0.0,0.0,STATIONARY,0.0
10.0,11.9998,3.527,0.0005,-0.0,-0.0,STATIONARY,0.0
10.0,11.9998,3.543,0.0004,-0.0,-0.0,STATIONARY,0.0
10.0,11.9998,3.56,0.0006,0.0,0.0001,STATIONARY,0.0
10.0,11.9998,3.591,0.0015,-0.0,-0.0,STATIONARY,0.0
10.0,11.9998,3.607,0.0005,0.0,0.0,STATIONARY,0.0
10.0,11.9998,3.623,0.0001,-0.0,-0.0,STATIONARY,0.0
10.0,11.9998,3.644,0.001,-0.0,-0.0,STATIONARY,0.0
10.0,11.9998,3.66,0.0002,-0.0,0.0,STATIONARY,0.0
10.0,11.9998,3.676,0.0001,-0.0,-0.0,STATIONARY,0.0
10.0,11.9998,3.693,0.0005,-0.0,0.0,STATIONARY,0.0
10.0,11.9998,3.71,0.0015,0.0,0.0002,STATIONARY,0.0
10.0,11.9998,3.728,0.001,-0.0,-0.0004,STATIONARY,0.0
10.0,11.9998,3.743,0.0004,0.0,0.0002,STATIONARY,0.0
10.0,11.9998,3.76,0.0011,-0.0,-0.0001,STATIONARY,0.0
10.0013,11.9998,3.78,0.1896,13.613,977.2372,FORWARD,0.0
10.0065,11.9998,3.798,0.4417,18.8511,391.6787,FORWARD,0.0
10.0151,11.9998,3.813,0.6503,15.2672,-262.3018,FORWARD,0.0
10.0275,11.9998,3.83,0.8787,15.4468,12.1497,FORWARD,0.0
10.0436,11.9998,3.847,1.0641,11.8172,-231.4302,FORWARD,0.0
10.0626,11.9998,3.863,1.2202,9.6162,-135.5574,FORWARD,0.0
10.0822,11.9998,3.878,1.3092,5.8898,-246.4546,FORWARD,0.0
10.1042,11.9998,3.894,1.4284,7.623,110.9023,FORWARD,0.0
10.1444,11.9998,3.917,1.5758,6.6084,-90.392,FORWARD,0.0
10.1658,11.9998,3.933,1.6262,3.7992,-211.7026,FORWARD,0.0
10.2068,11.9998,3.952,1.718,4.1636,33.7364,FORWARD,0.0
10.232,11.9998,3.97,1.7482,2.0804,-143.7176,FORWARD,0.0
10.2615,11.9998,3.987,1.7726,1.4623,-36.9628,FORWARD,0.0
10.294,11.9998,4.004,1.7931,1.1291,-18.3931,FORWARD,0.0
10.3236,11.9998,4.021,1.8176,1.4998,22.696,FORWARD,0.0
10.3547,11.9998,4.038,1.8339,0.9574,-31.8746,FORWARD,0.0
10.3837,11.9998,4.055,1.8532,1.236,17.8295,FORWARD,0.0
10.4122,11.9998,4.072,1.8691,1.0416,-12.7231,FORWARD,0.0
10.4429,11.9998,4.088,1.8796,0.6428,-24.349,FORWARD,0.0
10.4916,11.9998,4.112,1.9139,1.5892,83.7322,FORWARD,0.0
10.5302,11.9998,4.128,1.9318,0.8905,-34.7805,FORWARD,0.0
10.5628,11.9998,4.15,1.9337,0.1146,-45.9055,FORWARD,0.0
10.5973,11.9998,4.166,1.9346,0.0455,-3.8657,FORWARD,0.0
10.6263,11.9998,4.183,1.9431,0.5709,35.055,FORWARD,0.0
10.6686,11.9998,4.199,1.9504,0.3338,-10.9212,FORWARD,0.0
10.6927,11.9998,4.216,1.9616,0.9156,47.2576,FORWARD,0.0
10.7201,11.9998,4.232,1.9664,0.342,-41.2287,FORWARD,0.0
10.7787,11.9998,4.257,1.972,-0.0324,-23.4168,FORWARD,0.0
10.8044,11.9998,4.274,1.9816,0.7343,58.9798,FORWARD,0.0
10.8354,11.9998,4.29,1.992,0.9345,16.9539,FORWARD,0.0
10.8832,11.9998,4.305,1.9979,0.4822,-37.1251,FORWARD,0.0
10.9088,11.9998,4.321,2.0024,0.352,-10.1733,FORWARD,0.0
10.9328,11.9998,4.338,2.0087,0.5261,14.5746,FORWARD,0.0
10.9852,11.9998,4.356,2.0164,0.5766,4.2047,FORWARD,0.0
11.0076,11.9998,4.373,2.0225,0.5483,-2.5541,FORWARD,0.0
11.0604,11.9998,4.394,2.0156,-0.2636,-31.0428,FORWARD,0.0
11.0782,11.9998,4.41,2.0081,-0.8464,-65.5798,FORWARD,0.0
11.126,11.9998,4.432,2.0249,0.2061,82.0213,FORWARD,0.0
11.1558,11.9998,4.449,2.0246,-0.0185,-15.2728,FORWARD,0.0
11.2071,11.9998,4.471,2.0359,0.8086,75.6,FORWARD,0.0
11.2573,11.9998,4.494,2.0424,0.1407,-50.9802,FORWARD,0.0
11.2838,11.9998,4.512,2.0457,0.2509,8.5134,FORWARD,0.0
11.3359,11.9998,4.53,2.0532,0.6919,39.7631,FORWARD,0.0
11.3599,11.9998,4.547,2.0569,0.3171,-32.0502,FORWARD,0.0
11.4125,11.9998,4.572,2.0624,0.5078,16.3843,FORWARD,0.0
11.4656,11.9998,4.594,2.0553,-0.2743,-30.2642,FORWARD,0.0
11.4917,11.9998,4.611,2.0613,0.4774,59.4806,FORWARD,0.0
11.5403,11.9998,4.629,2.0704,0.4955,1.6701,FORWARD,0.0
11.5647,11.9998,4.644,2.0746,0.3554,-11.9298,FORWARD,0.0
11.5959,11.9998,4.661,2.0732,-0.0949,-29.8653,FORWARD,0.0
11.6535,11.9998,4.685,2.0767,0.0455,9.7925,FORWARD,0.0
11.678,11.9998,4.702,2.0818,0.4237,31.9793,FORWARD,0.0
11.7244,11.9998,4.718,2.0904,0.399,-2.2825,FORWARD,0.0
11.7468,11.9998,4.735,2.0945,0.3842,-1.3834,FORWARD,0.0
11.7978,11.9998,4.755,2.1002,0.3047,-6.899,FORWARD,0.0
11.8228,11.9998,4.773,2.1031,0.2413,-5.3307,FORWARD,0.0
11.8879,11.9998,4.797,2.0968,-0.3203,-33.7629,FORWARD,0.0
11.9153,11.9998,4.813,2.1008,0.3029,47.5972,FORWARD,0.0
11.946,11.9998,4.829,2.1006,-0.0084,-21.3096,FORWARD,0.0
11.9937,11.9998,4.848,2.1097,0.4596,45.4454,FORWARD,0.0
12.0242,11.9998,4.864,2.1101,0.026,-29.9782,FORWARD,0.0
12.0527,11.9998,4.881,2.1122,0.1548,9.52,FORWARD,0.0
12.1051,11.9998,4.9,2.0979,-1.3335,-151.1718,FORWARD,0.0
12.1284,11.9998,4.918,2.115,1.5411,260.4249,FORWARD,0.0
12.181,11.9998,4.936,2.1199,0.5375,-88.5835,FORWARD,0.0
12.2288,11.9998,4.96,2.1215,0.2788,-19.2076,FORWARD,0.0
12.2554,11.9998,4.977,2.1251,0.2869,0.6457,FORWARD,0.0
12.3071,11.9998,4.993,2.116,-0.3731,-27.08,FORWARD,0.0
12.3289,11.9998,5.011,2.1267,1.0451,137.9696,FORWARD,0.0
12.3754,11.9998,5.027,2.1255,-0.4268,-152.0759,FORWARD,0.0
12.4002,11.9998,5.045,2.1334,0.6773,95.07,FORWARD,0.0
12.4562,11.9998,5.07,2.1387,0.2634,-32.573,FORWARD,0.0
12.5127,11.9998,5.09,2.1435,0.3231,4.8602,FORWARD,0.0
12.5412,11.9998,5.106,2.1456,0.1535,-12.7642,FORWARD,0.0
12.5753,11.9998,5.122,2.1426,-0.1866,-21.3571,FORWARD,0.0
12.6119,11.9998,5.139,2.1378,-0.2764,-5.2426,FORWARD,0.0
12.6403,11.9998,5.155,2.1428,0.3733,48.933,FORWARD,0.0
12.6949,11.9998,5.176,2.1505,0.3051,-5.4163,FORWARD,0.0
12.7535,11.9998,5.21,2.1344,-0.5871,-32.5791,FORWARD,0.0
12.7908,11.9998,5.228,2.1316,-0.1613,24.3712,FORWARD,0.0
12.8329,11.9998,5.244,2.1221,-0.4771,-15.9462,FORWARD,0.0
12.8709,11.9998,5.269,2.1211,-0.056,23.5409,FORWARD,0.0
12.9282,11.9998,5.288,2.1233,0.0806,5.0564,FORWARD,0.0
12.9619,11.9998,5.306,2.1268,0.2193,8.7332,FORWARD,0.0
12.9957,11.9998,5.323,2.1273,0.0314,-11.831,FORWARD,0.0
13.035,11.9998,5.339,2.1206,-0.3629,-21.2342,FORWARD,0.0
13.0804,11.9998,5.364,2.1248,0.1966,26.2018,FORWARD,0.0
13.1233,11.9998,5.384,2.1352,0.5178,15.9729,FORWARD,0.0
13.1716,11.9998,5.404,2.1333,-0.084,-26.5902,FORWARD,0.0
13.2176,11.9998,5.426,2.1414,0.3796,21.5597,FORWARD,0.0
13.2537,11.9998,5.443,2.1384,-0.1792,-33.0786,FORWARD,0.0
13.2942,11.9998,5.459,2.1311,-0.3843,-10.775,FORWARD,0.0
13.3248,11.9998,5.476,2.1366,0.3816,53.3426,FORWARD,0.0
13.3535,11.9998,5.492,2.1407,0.3089,-5.4194,FORWARD,0.0
13.4045,11.9998,5.513,2.1503,0.5171,19.4162,FORWARD,0.0
13.4584,11.9998,5.53,2.1571,0.2196,-23.4556,FORWARD,0.0
13.4787,11.9998,5.546,2.1431,-1.4666,-177.3432,FORWARD,0.0
13.524,11.9998,5.563,2.1529,-0.0513,130.784,FORWARD,0.0
13.5431,11.9998,5.581,2.1466,-0.7057,-73.682,FORWARD,0.0
13.6065,11.9998,5.602,2.1144,-1.0793,-12.5078,FORWARD,0.0
13.6441,11.9998,5.619,2.1019,-1.2608,-21.4025,FORWARD,0.0
13.6681,11.9998,5.636,2.1056,0.3254,139.3059,FORWARD,0.0
13.7205,11.9998,5.654,2.1044,0.1825,-12.4281,FORWARD,0.0
13.7526,11.9998,5.673,2.0936,-0.7051,-58.0035,FORWARD,0.0
13.7795,11.9998,5.69,2.0923,-0.0986,47.2095,FORWARD,0.0
13.8226,11.9998,5.711,2.0875,-0.555,-50.5372,FORWARD,0.0
13.8753,11.9998,5.734,2.0877,-0.0304,42.2191,FORWARD,0.0
13.9204,11.9998,5.752,2.0674,-1.8368,-191.0314,FORWARD,0.0
13.9449,11.9998,5.769,2.0676,0.0164,156.9397,FORWARD,0.0
13.9745,11.9998,5.785,2.0562,-0.7903,-55.9596,FORWARD,0.0
14.0275,11.9998,5.808,2.0507,0.0983,77.3401,FORWARD,0.0
14.0811,11.9998,5.827,2.0331,-0.9628,-74.6631,FORWARD,0.0
14.1015,11.9998,5.842,2.0275,-0.5558,40.5252,FORWARD,0.0
14.1233,11.9998,5.86,2.0187,-0.8128,-23.7727,FORWARD,0.0
14.1749,11.9998,5.878,2.0073,0.0114,72.5268,FORWARD,0.0
14.2062,11.9998,5.896,1.9919,-0.9832,-63.5104,FORWARD,0.0
14.2333,11.9998,5.912,1.9816,-0.7541,16.8084,FORWARD,0.0
14.2809,11.9998,5.932,1.966,-0.6213,10.7867,FORWARD,0.0
14.301,11.9998,5.948,1.963,-0.2922,32.2518,FORWARD,0.0
14.3433,11.9998,5.964,1.9399,-1.0524,-85.8842,FORWARD,0.0
14.3648,11.9998,5.98,1.9335,-0.581,42.5305,FORWARD,0.0
14.4202,11.9998,6.003,1.8971,-1.3746,-45.8005,FORWARD,0.0
14.4462,11.9998,6.022,1.8861,-0.7979,41.869,FORWARD,0.0
14.4746,11.9998,6.038,1.8725,-0.8951,-6.4006,FORWARD,0.0
14.5257,11.9998,6.056,1.8471,-0.905,-0.7902,FORWARD,0.0
14.5447,11.9998,6.075,1.8368,-0.9917,-8.388,FORWARD,0.0
14.5905,11.9998,6.1,1.801,-1.3112,-26.0027,FORWARD,0.0
14.6197,11.9998,6.115,1.7725,-1.7268,-25.2484,FORWARD,0.0
14.6445,11.9998,6.132,1.7473,-1.7895,-4.4451,FORWARD,0.0
14.6935,11.9998,6.158,1.6928,-1.8322,-2.8659,FORWARD,0.0
14.7165,11.9998,6.175,1.6698,-1.6746,11.4706,FORWARD,0.0
14.7473,11.9998,6.191,1.6355,-1.8245,-7.974,FORWARD,0.0
14.7728,11.9998,6.208,1.6109,-1.5575,16.9376,FORWARD,0.0
14.8181,11.9998,6.233,1.5651,-1.6484,-5.9344,FORWARD,0.0
14.8387,11.9998,6.25,1.545,-1.5108,10.3576,FORWARD,0.0
14.8746,11.9998,6.274,1.507,-1.3944,11.1388,FORWARD,0.0
14.9002,11.9998,6.29,1.2994,-11.2656,-535.7609,FORWARD,0.0
14.9153,11.9998,6.307,0.8876,-26.9275,-1024.1708,FORWARD,0.0
14.9246,11.9998,6.324,0.4388,-26.2797,37.9332,FORWARD,0.0
14.9273,11.9998,6.348,0.0074,-16.468,908.7,STATIONARY,0.0
14.9287,11.9998,6.362,0.122,7.7017,1621.1604,FORWARD,0.0
14.93,11.9998,6.381,0.1247,0.182,-517.9052,FORWARD,0.0
14.9347,11.9998,6.404,0.201,4.1866,280.4427,FORWARD,0.0
14.94,11.9999,6.422,0.2414,2.7617,-106.0131,FORWARD,0.0
14.9457,11.9999,6.452,0.2576,0.6608,-85.82,FORWARD,0.0
14.9487,11.9999,6.467,0.2496,-0.6852,-114.3889,FORWARD,0.0
14.9525,11.9999,6.485,0.2645,1.0697,125.2452,FORWARD,0.0
14.9604,11.9999,6.51,0.2787,0.2144,-70.0903,FORWARD,0.0
14.9685,11.9999,6.534,0.316,1.7599,130.6293,FORWARD,0.0
14.9762,11.9999,6.557,0.319,0.4776,-101.8363,FORWARD,0.0
14.9808,11.9999,6.576,0.3276,0.6372,11.8062,FORWARD,0.0
14.9876,11.9999,6.592,0.3306,0.1591,-25.4209,FORWARD,0.0
14.9975,11.9999,6.615,0.3933,2.7144,227.2338,FORWARD,0.0
15.0035,11.9999,6.632,0.3796,-0.863,-225.1448,FORWARD,0.0
15.0099,11.9999,6.65,0.4079,1.7609,163.1667,FORWARD,0.0
15.0156,11.9999,6.665,0.3874,-1.384,-212.131,FORWARD,0.0
15.0222,11.9999,6.682,0.3958,0.5128,115.9549,FORWARD,0.0
15.0297,11.9999,6.7,0.3861,-0.5421,-58.9788,FORWARD,0.0
15.0428,11.9999,6.726,0.4109,-1.1999,-41.757,FORWARD,0.0
15.0491,11.9999,6.742,0.4426,2.266,247.6438,FORWARD,0.0
15.0558,11.9999,6.758,0.4487,0.4175,-127.016,FORWARD,0.0
