x,y,elapsed_s,velocity_ms,accel_ms2,jerk_ms3,direction,wheel_angle_deg
10.0002,11.9995,1.087,0.0257,-0.0008,0.0101,STATIONARY,0.0
10.0002,11.9995,1.102,0.0224,-0.0008,0.0044,STATIONARY,0.0
10.0002,11.9995,1.119,0.0194,-0.0007,0.0042,STATIONARY,0.0
10.0001,11.9995,1.136,0.0194,-0.0007,-0.0012,STATIONARY,0.0
10.0001,11.9995,1.156,0.0148,-0.0005,0.0137,STATIONARY,0.0
10.0001,11.9995,1.172,0.0114,-0.0004,0.0088,STATIONARY,0.0
10.0001,11.9995,1.193,0.0127,-0.0004,-0.0002,STATIONARY,0.0
10.0001,11.9995,1.212,0.0094,-0.0003,0.0048,STATIONARY,0.0
10.0001,11.9995,1.227,0.0082,-0.0003,-0.0001,STATIONARY,0.0
10.0001,11.9995,1.244,0.008,-0.0003,0.0015,STATIONARY,0.0
10.0001,11.9995,1.261,0.006,-0.0003,0.0029,STATIONARY,0.0
10.0001,11.9995,1.283,0.0061,-0.0002,0.0032,STATIONARY,0.0
10.0001,11.9995,1.3,0.005,-0.0002,0.0014,STATIONARY,0.0
10.0,11.9995,1.317,0.0033,-0.0002,0.0011,STATIONARY,0.0
10.0,11.9995,1.335,0.0045,-0.0002,0.0003,STATIONARY,0.0
10.0,11.9995,1.359,0.0037,-0.0001,0.0027,STATIONARY,0.0
10.0,11.9995,1.376,0.0029,-0.0001,0.0011,STATIONARY,0.0
10.0,11.9995,1.393,0.0015,-0.0001,0.0009,STATIONARY,0.0
10.0,11.9995,1.41,0.001,-0.0001,0.0005,STATIONARY,0.0
10.0,11.9995,1.425,0.002,-0.0001,0.0004,STATIONARY,0.0
10.0,11.9995,1.442,0.0013,-0.0001,0.0009,STATIONARY,0.0
10.0,11.9995,1.458,0.0019,-0.0001,0.0004,STATIONARY,0.0
10.0,11.9995,1.475,0.001,-0.0001,0.0006,STATIONARY,0.0
10.0,11.9995,1.497,0.0027,-0.0001,0.0007,STATIONARY,0.0
10.0,11.9995,1.514,0.0,-0.0004,-0.0197,STATIONARY,0.0
10.0,11.9995,1.53,0.0005,0.0001,0.0303,STATIONARY,0.0
10.0,11.9995,1.553,0.0022,0.0,-0.0047,STATIONARY,0.0
10.0,11.9995,1.569,0.0009,0.0,-0.0009,STATIONARY,0.0
10.0,11.9995,1.584,0.0006,0.0,-0.0011,STATIONARY,0.0
10.0,11.9995,1.601,0.0006,-0.0,-0.0008,STATIONARY,0.0
10.0,11.9995,1.617,0.0005,-0.0,-0.0004,STATIONARY,0.0
10.0,11.9995,1.634,0.0015,-0.0,-0.0005,STATIONARY,0.0
10.0,11.9995,1.654,0.001,-0.0,0.0003,STATIONARY,0.0
10.0,11.9995,1.673,0.0006,-0.0,-0.0005,STATIONARY,0.0
10.0,11.9995,1.694,0.0002,-0.0,0.0002,STATIONARY,0.0
10.0,11.9995,1.712,0.0002,-0.0,0.0002,STATIONARY,0.0
10.0,11.9995,1.734,0.0007,-0.0,-0.0001,STATIONARY,0.0
10.0,11.9995,1.75,0.0002,-0.0,0.0003,STATIONARY,0.0
10.0,11.9995,1.766,0.0011,-0.0,-0.0,STATIONARY,0.0
10.0,11.9995,1.784,0.0003,-0.0,0.0002,STATIONARY,0.0
10.0,11.9995,1.805,0.0006,-0.0,-0.0,STATIONARY,0.0
10.0,11.9995,1.82,0.0011,-0.0,0.0001,STATIONARY,0.0
10.0,11.9995,1.836,0.0006,-0.0,0.0,STATIONARY,0.0
10.0,11.9995,1.852,0.0001,-0.0,0.0002,STATIONARY,0.0
10.0,11.9995,1.869,0.0,-0.0,-0.0001,STATIONARY,0.0
10.0,11.9995,1.885,0.0001,-0.0,0.0002,STATIONARY,0.0
10.0,11.9995,1.908,0.0012,-0.0,0.0001,STATIONARY,0.0
10.0,11.9995,1.925,0.0001,-0.0001,-0.0031,STATIONARY,0.0
10.0,11.9995,1.94,0.0014,0.0,0.0037,STATIONARY,0.0
10.0,11.9995,1.956,0.0002,0.0,-0.0004,STATIONARY,0.0
10.0,11.9995,1.974,0.001,0.0,-0.0001,STATIONARY,0.0
10.0,11.9995,2.002,0.001,0.0,-0.0003,STATIONARY,0.0
10.0,11.9995,2.017,0.0012,-0.0,-0.0001,STATIONARY,0.0
10.0,11.9995,2.033,0.0001,-0.0,-0.0,STATIONARY,0.0
10.0,11.9995,2.05,0.0006,-0.0,0.0001,STATIONARY,0.0
10.0,11.9995,2.067,0.0003,-0.0,-0.0002,STATIONARY,0.0
10.0,11.9995,2.087,0.0016,-0.0,-0.0001,STATIONARY,0.0
10.0,11.9995,2.105,0.0,-0.0,0.0002,STATIONARY,0.0
10.0,11.9995,2.123,0.0006,-0.0,-0.0,STATIONARY,0.0
10.0,11.9995,2.143,0.0004,-0.0,-0.0002,STATIONARY,0.0
10.0,11.9995,2.163,0.001,-0.0,0.0003,STATIONARY,0.0
10.0,11.9995,2.179,0.001,-0.0,0.0001,STATIONARY,0.0
10.0,11.9995,2.204,0.0007,-0.0,-0.0,STATIONARY,0.0
10.0,11.9995,2.221,0.0006,-0.0,-0.0,STATIONARY,0.0
10.0,11.9995,2.243,0.0011,-0.0,0.0001,STATIONARY,0.0
10.0,11.9995,2.261,0.0008,-0.0,-0.0002,STATIONARY,0.0
10.0,11.9995,2.276,0.0003,0.0,0.0002,STATIONARY,0.0
10.0,11.9995,2.294,0.0005,-0.0,-0.0001,STATIONARY,0.0
10.0,11.9995,2.31,0.0001,-0.0,0.0,STATIONARY,0.0
10.0,11.9995,2.33,0.0009,0.0,0.0005,STATIONARY,0.0
10.0,11.9995,2.345,0.0012,-0.0,-0.0005,STATIONARY,0.0
10.0,11.9995,2.362,0.0005,0.0,0.0002,STATIONARY,0.0
10.0,11.9995,2.381,0.0006,0.0,0.0,STATIONARY,0.0
10.0,11.9995,2.4,0.0009,-0.0,-0.0001,STATIONARY,0.0
10.0,11.9995,2.418,0.0015,0.0,0.0,STATIONARY,0.0
10.0,11.9995,2.441,0.0005,0.0,0.0001,STATIONARY,0.0
10.0,11.9995,2.457,0.0008,-0.0,-0.0001,STATIONARY,0.0
10.0,11.9995,2.477,0.0,-0.0,-0.0,STATIONARY,0.0
10.0,11.9995,2.494,0.001,0.0,0.0002,STATIONARY,0.0
10.0,11.9995,2.511,0.0004,-0.0,-0.0004,STATIONARY,0.0
10.0,11.9995,2.529,0.001,0.0,0.0004,STATIONARY,0.0
10.0,11.9995,2.546,0.001,0.0,0.0001,STATIONARY,0.0
10.0,11.9995,2.564,0.0003,-0.0,-0.0002,STATIONARY,0.0
10.0,11.9995,2.585,0.0007,-0.0,-0.0001,STATIONARY,0.0
10.0,11.9995,2.6,0.0,-0.0,0.0001,STATIONARY,0.0
10.0,11.9995,2.628,0.0002,-0.0,0.0,STATIONARY,0.0
10.0,11.9995,2.645,0.0003,-0.0,-0.0,STATIONARY,0.0
10.0,11.9995,2.665,0.0014,0.0,0.0001,STATIONARY,0.0
10.0,11.9995,2.683,0.0004,0.0,-0.0001,STATIONARY,0.0
10.0,11.9995,2.704,0.0004,0.0,0.0,STATIONARY,0.0
10.0,11.9995,2.72,0.0002,0.0,-0.0,STATIONARY,0.0
10.0,11.9995,2.739,0.0008,-0.0,-0.0001,STATIONARY,0.0
10.0,11.9995,2.756,0.0003,0.0,0.0002,STATIONARY,0.0
10.0,11.9995,2.78,0.0007,0.0,0.0001,STATIONARY,0.0
10.0,11.9995,2.796,0.0011,-0.0,-0.0002,STATIONARY,0.0
10.0,11.9995,2.816,0.0006,0.0,0.0001,STATIONARY,0.0
10.0,11.9995,2.833,0.0004,0.0,-0.0,STATIONARY,0.0
10.0,11.9995,2.85,0.0003,0.0,0.0,STATIONARY,0.0
10.0,11.9995,2.867,0.0005,0.0,-0.0,STATIONARY,0.0
10.0,11.9995,2.885,0.0004,-0.0,-0.0002,STATIONARY,0.0
10.0,11.9995,2.9,0.0036,0.0,0.0003,STATIONARY,0.0
10.0,11.9995,2.916,0.001,0.0,0.0,STATIONARY,0.0
10.0,11.9995,2.941,0.0006,0.0,-0.0001,STATIONARY,0.0
10.0,11.9995,2.957,0.0011,-0.0,-0.0,STATIONARY,0.0
10.0,11.9995,2.986,0.0006,0.0,0.0,STATIONARY,0.0
10.0,11.9995,3.004,0.0002,0.0,0.0,STATIONARY,0.0
10.0,11.9995,3.025,0.001,-0.0,-0.0001,STATIONARY,0.0
10.0,11.9995,3.042,0.0017,0.0,0.0001,STATIONARY,0.0
10.0,11.9995,3.059,0.0013,0.0,0.0,STATIONARY,0.0
10.0,11.9995,3.082,0.0014,0.0,0.0001,STATIONARY,0.0
10.0,11.9995,3.1,0.0,-0.0,-0.0001,STATIONARY,0.0
10.0,11.9995,3.117,0.0008,0.0,0.0,STATIONARY,0.0
10.0,11.9995,3.134,0.0002,0.0,0.0001,STATIONARY,0.0
10.0,11.9995,3.152,0.0001,-0.0,-0.0003,STATIONARY,0.0
10.0,11.9995,3.169,0.0014,0.0,0.0003,STATIONARY,0.0
10.0,11.9995,3.185,0.0011,-0.0,-0.0003,STATIONARY,0.0
10.0,11.9995,3.202,0.001,0.0,0.0002,STATIONARY,0.0
10.0,11.9995,3.219,0.001,-0.0,-0.0001,STATIONARY,0.0
10.0,11.9995,3.238,0.0014,0.0,0.0001,STATIONARY,0.0
10.0,11.9995,3.255,0.0002,0.0,0.0,STATIONARY,0.0
10.0,11.9995,3.277,0.0,-0.0,-0.0001,STATIONARY,0.0
10.0,11.9995,3.294,0.0003,-0.0,-0.0001,STATIONARY,0.0
10.0,11.9995,3.311,0.0008,-0.0,-0.0,STATIONARY,0.0
10.0,11.9995,3.328,0.0003,0.0,0.0002,STATIONARY,0.0
10.0,11.9995,3.345,0.0003,-0.0,-0.0002,STATIONARY,0.0
10.0,11.9995,3.362,0.0001,0.0,0.0001,STATIONARY,0.0
10.0,11.9995,3.379,0.0009,-0.0,-0.0001,STATIONARY,0.0
10.0,11.9995,3.395,0.0003,-0.0,0.0001,STATIONARY,0.0
10.0,11.9995,3.417,0.0002,-0.0,-0.0001,STATIONARY,0.0
10.0,11.9995,3.434,0.0002,-0.0,0.0001,STATIONARY,0.0
10.0,11.9995,3.458,0.0009,0.0,0.0001,STATIONARY,0.0
10.0,11.9995,3.474,0.0002,-0.0,-0.0,STATIONARY,0.0
10.0,11.9995,3.49,0.0014,-0.0,-0.0,STATIONARY,0.0
10.0,11.9995,3.511,0.0012,0.0,0.0001,STATIONARY,0.0
10.0,11.9995,3.526,0.0025,-0.0,-0.0,STATIONARY,0.0
10.0,11.9995,3.543,0.0014,0.0,0.0001,STATIONARY,0.0
10.0,11.9995,3.56,0.0001,0.0,-0.0,STATIONARY,0.0
10.0,11.9995,3.579,0.0012,-0.0,-0.0001,STATIONARY,0.0
10.0,11.9995,3.595,0.0002,-0.0,0.0001,STATIONARY,0.0
10.0,11.9995,3.613,0.0002,-0.0,0.0,STATIONARY,0.0
10.0,11.9995,3.629,0.0031,-0.0,-0.0,STATIONARY,0.0
10.0,11.9995,3.646,0.0013,0.0,0.0001,STATIONARY,0.0
10.0,11.9995,3.664,0.0018,0.0,-0.0,STATIONARY,0.0
10.0,11.9995,3.681,0.0002,-0.0,-0.0,STATIONARY,0.0
10.0,11.9995,3.698,0.0001,-0.0,0.0,STATIONARY,0.0
10.0,11.9995,3.722,0.0002,-0.0,-0.0,STATIONARY,0.0
10.0,11.9995,3.74,0.0007,0.0,0.0,STATIONARY,0.0
10.0,11.9995,3.76,0.0004,-0.0,-0.0,STATIONARY,0.0
10.0,11.9995,3.777,0.0003,-0.0,-0.0,STATIONARY,0.0
10.0,11.9995,3.798,0.0009,0.0,0.0,STATIONARY,0.0
10.0,11.9995,3.816,0.0006,0.0,0.0,STATIONARY,0.0
10.0,11.9995,3.842,0.0007,0.0,-0.0,STATIONARY,0.0
10.0034,11.9995,3.86,0.2893,20.7013,1499.4538,FORWARD,0.0
10.0095,11.9995,3.879,0.5482,21.273,46.9845,FORWARD,0.0
10.0187,11.9995,3.896,0.7513,15.534,-438.8502,FORWARD,0.0
10.0319,11.9995,3.912,0.9256,11.6946,-257.6058,FORWARD,0.0
10.0649,11.9995,3.932,1.2406,10.5076,-90.3235,FORWARD,0.0
10.081,11.9995,3.947,1.3439,8.442,-168.7753,FORWARD,0.0
10.0986,11.9995,3.964,1.4286,6.8017,-131.823,FORWARD,0.0
10.1238,11.9995,3.981,1.5029,4.3736,-142.9323,FORWARD,0.0
10.1648,11.9995,4.0,1.6316,5.6008,113.0312,FORWARD,0.0
10.184,11.9995,4.017,1.6795,4.1432,-125.9377,FORWARD,0.0
10.2059,11.9995,4.032,1.7217,3.2923,-66.3614,FORWARD,0.0
10.2313,11.9994,4.049,1.758,2.4895,-55.055,FORWARD,0.0
10.2761,11.9994,4.068,1.8151,2.4127,-7.2704,FORWARD,0.0
10.2986,11.9994,4.084,1.8402,2.0439,-30.0628,FORWARD,0.0
10.3432,11.9994,4.105,1.8784,1.5797,-42.6994,FORWARD,0.0
10.3734,11.9994,4.122,1.8948,1.0162,-35.0434,FORWARD,0.0
10.4001,11.9994,4.138,1.908,0.9402,-5.4044,FORWARD,0.0
10.4471,11.9994,4.161,1.9304,0.975,3.2235,FORWARD,0.0
10.4735,11.9994,4.178,1.9508,0.6423,-25.0945,FORWARD,0.0
10.5195,11.9994,4.194,1.9581,0.7001,5.5584,FORWARD,0.0
10.5432,11.9994,4.213,1.9676,0.7898,7.4448,FORWARD,0.0
10.6003,11.9994,4.238,1.9784,0.2256,-35.6377,FORWARD,0.0
10.6251,11.9994,4.255,1.9832,0.3876,12.8985,FORWARD,0.0
10.6554,11.9994,4.271,1.9874,0.2738,-7.4224,FORWARD,0.0
10.7049,11.9994,4.287,1.9939,0.3782,10.374,FORWARD,0.0
10.7253,11.9994,4.303,2.0,0.5886,20.5641,FORWARD,0.0
10.7737,11.9994,4.322,2.0118,0.4014,-15.1732,FORWARD,0.0
10.8001,11.9994,4.34,2.0157,0.296,-7.998,FORWARD,0.0
10.8236,11.9994,4.364,2.0189,0.2749,-1.8109,FORWARD,0.0
10.8775,11.9994,4.381,2.0261,0.2077,-4.3598,FORWARD,0.0
10.9253,11.9994,4.397,2.0317,0.3172,9.376,FORWARD,0.0
10.9648,11.9994,4.414,2.0293,2.3273,199.339,FORWARD,0.0
10.9889,11.9994,4.432,2.0334,0.3456,-167.1661,FORWARD,0.0
11.0211,11.9994,4.449,2.0294,-0.2536,-37.6479,FORWARD,0.0
11.0526,11.9995,4.466,2.028,-0.0913,10.4523,FORWARD,0.0
11.0976,11.9995,4.486,2.039,0.526,60.9747,FORWARD,0.0
11.1248,11.9995,4.504,2.0413,0.1707,-26.7093,FORWARD,0.0
11.1792,11.9995,4.526,2.0457,0.2377,5.1923,FORWARD,0.0
11.2268,11.9996,4.543,2.0335,-1.4135,-169.4363,FORWARD,0.0
11.2535,11.9996,4.564,2.0441,0.8067,169.8171,FORWARD,0.0
11.2836,11.9996,4.581,2.0432,-0.0558,-58.5301,FORWARD,0.0
11.3315,11.9996,4.599,2.0556,0.683,70.6396,FORWARD,0.0
11.3545,11.9997,4.614,2.0599,0.3824,-26.9945,FORWARD,0.0
11.4102,11.9997,4.637,2.0627,0.3897,0.5827,FORWARD,0.0
11.4388,11.9997,4.654,2.063,0.0225,-26.4991,FORWARD,0.0
11.4882,11.9997,4.675,2.0722,0.3413,27.0918,FORWARD,0.0
11.5163,11.9998,4.692,2.0724,0.0137,-24.1592,FORWARD,0.0
11.5678,11.9998,4.711,2.0796,0.3221,25.6105,FORWARD,0.0
11.5894,11.9998,4.727,2.0849,0.5125,18.3635,FORWARD,0.0
11.6403,11.9998,4.747,2.0901,0.3937,-10.3883,FORWARD,0.0
11.6667,11.9999,4.764,2.0913,0.0982,-23.3389,FORWARD,0.0
11.6976,11.9999,4.78,2.0887,-0.179,-18.8087,FORWARD,0.0
11.7492,11.9999,4.8,2.0967,0.7192,86.32,FORWARD,0.0
11.7694,11.9999,4.817,2.0966,0.1759,-39.9914,FORWARD,0.0
11.8224,12.0,4.834,2.1009,0.3657,16.2302,FORWARD,0.0
11.847,12.0,4.85,2.1045,0.3095,-4.8025,FORWARD,0.0
11.8978,12.0,4.872,2.1105,0.3574,4.2859,FORWARD,0.0
11.9254,12.0,4.889,2.1122,0.1235,-17.8371,FORWARD,0.0
11.9808,12.0001,4.912,2.1158,0.2541,10.5661,FORWARD,0.0
12.0067,12.0001,4.928,2.1186,0.234,-1.6449,FORWARD,0.0
12.0679,12.0001,4.95,2.1181,0.3698,10.8852,FORWARD,0.0
12.0958,12.0001,4.966,2.1202,0.1586,-16.0163,FORWARD,0.0
12.1332,12.0001,4.98,2.1125,-0.4314,-33.2833,FORWARD,0.0
12.1661,12.0002,4.997,2.1126,0.0066,28.1396,FORWARD,0.0
12.191,12.0002,5.014,2.1189,0.5306,44.4581,FORWARD,0.0
12.2399,12.0002,5.033,2.1278,0.4737,-5.3939,FORWARD,0.0
12.2691,12.0002,5.051,2.1298,0.1422,-24.1812,FORWARD,0.0
12.3171,12.0003,5.073,2.1186,-1.4525,-159.7928,FORWARD,0.0
12.3492,12.0003,5.09,2.1242,0.3716,120.9283,FORWARD,0.0
12.402,12.0003,5.109,2.1349,0.4821,9.4726,FORWARD,0.0
12.4306,12.0003,5.127,2.1362,0.0961,-28.8126,FORWARD,0.0
12.4812,12.0004,5.149,2.1454,0.3963,26.2896,FORWARD,0.0
12.514,12.0004,5.167,2.1417,-0.2401,-41.6016,FORWARD,0.0
12.5671,12.0004,5.185,2.151,0.5082,66.2796,FORWARD,0.0
12.5944,12.0004,5.201,2.1529,0.1471,-28.4663,FORWARD,0.0
12.6278,12.0005,5.219,2.149,-0.2487,-25.4841,FORWARD,0.0
12.6564,12.0005,5.238,2.1533,0.3241,43.2668,FORWARD,0.0
12.7097,12.0005,5.255,2.1514,0.1928,-8.84,FORWARD,0.0
12.7618,12.0005,5.277,2.1602,0.3691,15.1984,FORWARD,0.0
12.789,12.0006,5.293,2.1629,0.2153,-12.2332,FORWARD,0.0
12.8403,12.0006,5.314,2.1683,0.4329,21.6903,FORWARD,0.0
12.8752,12.0006,5.33,2.1658,-0.1571,-36.6909,FORWARD,0.0
12.8994,12.0006,5.349,2.171,0.4633,55.4805,FORWARD,0.0
12.9505,12.0007,5.366,2.1772,0.3096,-13.8191,FORWARD,0.0
12.9802,12.0007,5.382,2.1775,0.0266,-20.7343,FORWARD,0.0
13.0374,12.0007,5.401,2.1761,0.0771,4.252,FORWARD,0.0
13.0622,12.0007,5.417,2.176,-0.0052,-7.2047,FORWARD,0.0
13.1119,12.0008,5.438,2.1718,-0.1432,-13.4569,FORWARD,0.0
13.1449,12.0008,5.456,2.1642,-0.5,-23.447,FORWARD,0.0
13.2014,12.0008,5.474,2.1589,-0.0744,34.947,FORWARD,0.0
13.2271,12.0008,5.492,2.1561,-0.2312,-13.132,FORWARD,0.0
13.2565,12.0009,5.509,2.1516,-0.329,-7.1538,FORWARD,0.0
13.31,12.0009,5.528,2.1477,0.1477,46.4597,FORWARD,0.0
13.3394,12.0009,5.545,2.1428,-0.3549,-36.5507,FORWARD,0.0
13.3697,12.0009,5.561,2.1374,-0.3804,-1.7965,FORWARD,0.0
13.4018,12.001,5.579,2.1311,-0.418,-2.4951,FORWARD,0.0
13.4594,12.001,5.602,2.1278,0.1153,44.1558,FORWARD,0.0
13.4883,12.001,5.617,2.126,-0.1339,-18.2858,FORWARD,0.0
13.5466,12.001,5.634,2.1205,0.1548,24.8019,FORWARD,0.0
13.5783,12.0011,5.656,2.1127,-0.5178,-44.8062,FORWARD,0.0
13.6079,12.0011,5.672,2.1081,-0.3337,13.1067,FORWARD,0.0
13.6394,12.0011,5.689,2.1023,-0.3855,-3.4521,FORWARD,0.0
13.6953,12.0011,5.714,2.1003,-0.0374,26.6408,FORWARD,0.0
13.7288,12.0012,5.73,2.0934,-0.4287,-24.4491,FORWARD,0.0
13.7628,12.0012,5.747,2.0864,-0.4297,-0.062,FORWARD,0.0
13.8225,12.0012,5.768,2.0842,0.1844,47.7151,FORWARD,0.0
13.8505,12.0012,5.784,2.0819,-0.1722,-26.4483,FORWARD,0.0
13.8766,12.0013,5.802,2.0815,-0.0324,11.1404,FORWARD,0.0
13.9069,12.0013,5.82,2.0779,-0.248,-14.8186,FORWARD,0.0
13.9605,12.0013,5.843,2.0791,0.1452,32.1894,FORWARD,0.0
13.9923,12.0013,5.86,2.0714,-0.4963,-41.7588,FORWARD,0.0
14.0473,12.0014,5.882,2.0561,-0.4823,1.1018,FORWARD,0.0
14.0782,12.0014,5.901,2.0432,-0.8554,-24.6609,FORWARD,0.0
14.1283,12.0014,5.919,2.0235,-0.8709,-1.1188,FORWARD,0.0
14.1552,12.0014,5.936,2.0124,-0.8284,3.1744,FORWARD,0.0
14.1815,12.0014,5.952,2.0035,-0.6796,11.3526,FORWARD,0.0
14.2162,12.0015,5.969,1.9871,-0.9337,-14.5415,FORWARD,0.0
14.248,12.0015,5.986,1.9739,-0.8212,6.9912,FORWARD,0.0
14.3064,12.0015,6.011,1.9443,-1.0234,-12.9987,FORWARD,0.0
14.3336,12.0015,6.028,1.9316,-0.8992,8.8273,FORWARD,0.0
14.3618,12.0016,6.045,1.9191,-0.8517,3.2329,FORWARD,0.0
14.4127,12.0016,6.067,1.9041,-0.6421,15.5653,FORWARD,0.0
14.4429,12.0016,6.082,1.8855,-1.1667,-32.8395,FORWARD,0.0
14.4705,12.0016,6.1,1.8666,-1.2802,-7.697,FORWARD,0.0
14.4991,12.0016,6.116,1.8478,-1.2156,4.1671,FORWARD,0.0
14.5296,12.0017,6.133,1.8242,-1.4161,-12.0335,FORWARD,0.0
14.5739,12.0017,6.152,1.7941,-1.2585,12.9396,FORWARD,0.0
14.5986,12.0017,6.17,1.7716,-1.616,-25.7458,FORWARD,0.0
14.6437,12.0017,6.193,1.7273,-1.6761,-4.5028,FORWARD,0.0
14.6672,12.0018,6.211,1.7042,-1.6771,-0.0724,FORWARD,0.0
14.6947,12.0018,6.227,1.6759,-1.7302,-3.2391,FORWARD,0.0
14.7179,12.0018,6.243,1.656,-1.4203,22.1555,FORWARD,0.0
14.7578,12.0018,6.26,1.6221,-1.0958,30.1224,FORWARD,0.0
14.7777,12.0018,6.277,1.6052,-1.3645,-21.695,FORWARD,0.0
14.8003,12.0018,6.293,1.5856,-1.3833,-1.3258,FORWARD,0.0
14.8372,12.0019,6.313,1.5708,-0.3763,99.0328,FORWARD,0.0
14.8605,12.0019,6.331,1.5502,-1.371,-66.3076,FORWARD,0.0
14.8962,12.0019,6.352,1.524,-1.0691,26.516,FORWARD,0.0
14.9157,12.0019,6.368,1.5068,-1.334,-20.4967,FORWARD,0.0
14.9554,12.0019,6.389,1.4646,-1.3583,-1.9957,FORWARD,0.0
14.9742,12.002,6.406,1.4455,-1.4654,-8.2394,FORWARD,0.0
15.012,12.002,6.424,1.4152,-0.8103,52.8534,FORWARD,0.0
15.0292,12.002,6.44,1.404,-0.9202,-8.982,FORWARD,0.0
15.0446,12.002,6.457,1.3968,-0.6485,24.7281,FORWARD,0.0
15.0785,12.002,6.479,1.3769,-0.9095,-19.908,FORWARD,0.0
15.0952,12.002,6.496,1.3459,-1.4088,-34.5526,FORWARD,0.0
15.1299,12.002,6.515,1.3361,-0.8662,47.7575,FORWARD,0.0
15.1457,12.0021,6.53,1.3241,-1.011,-12.1479,FORWARD,0.0
15.1749,12.0021,6.55,1.2175,-8.9022,-794.5547,FORWARD,0.0
15.1867,12.0021,6.567,0.883,-27.2858,-1499.431,FORWARD,0.0
15.1958,12.0021,6.583,0.4502,-26.2272,64.1613,FORWARD,0.0
15.2063,12.0021,6.6,0.4638,0.9286,2521.1725,FORWARD,0.0
15.2115,12.0021,6.617,0.4796,1.4362,46.0714,FORWARD,0.0
15.2238,12.0021,6.637,0.4977,0.3748,-78.2629,FORWARD,0.0
15.2305,12.0021,6.654,0.5189,1.609,93.6469,FORWARD,0.0
15.2376,12.0021,6.671,0.5314,0.943,-50.5022,FORWARD,0.0
15.2536,12.0021,6.688,0.5685,0.8523,-7.0937,FORWARD,0.0
15.2573,12.0021,6.707,0.4212,-16.9862,-2057.468,FORWARD,0.0
15.2599,12.0021,6.726,0.0024,-13.3926,293.5193,STATIONARY,0.0
15.2604,12.0021,6.742,0.0341,2.6178,1321.067,FORWARD,0.0
15.262,12.0021,6.761,0.0734,1.6485,-85.9195,FORWARD,0.0
15.2634,12.0021,6.779,0.1051,2.1885,37.2646,FORWARD,0.0
